UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-07-16 00:00:00,41.0,25.0,0.0,612.0,62.0,3.0
2023-07-16 01:00:00,41.0,25.0,3.0,601.0,61.0,3.0
2023-07-16 02:00:00,42.0,25.0,16.0,607.0,62.0,3.0
2023-07-16 03:00:00,42.0,25.0,89.0,601.0,62.0,3.0
2023-07-16 04:00:00,42.0,25.0,166.0,476.0,61.0,3.0
2023-07-16 05:00:00,42.0,25.0,246.0,264.0,61.0,3.0
2023-07-16 06:00:00,42.0,25.0,321.0,168.0,62.0,3.0
2023-07-16 07:00:00,42.0,25.0,382.0,145.0,62.0,3.0
2023-07-16 08:00:00,42.0,25.0,440.0,185.0,61.0,3.0
2023-07-16 09:00:00,42.0,24.0,446.0,258.0,61.0,3.0
2023-07-16 10:00:00,42.0,24.0,446.0,347.0,61.0,3.0
2023-07-16 11:00:00,42.0,24.0,438.0,389.0,61.0,3.0
2023-07-16 12:00:00,42.0,24.0,438.0,389.0,61.0,3.0
2023-07-16 13:00:00,42.0,24.0,236.0,248.0,61.0,3.0
2023-07-16 14:00:00,42.0,24.0,169.0,239.0,53.0,3.0
2023-07-16 15:00:00,42.0,26.0,107.0,207.0,61.0,3.0
2023-07-16 16:00:00,43.0,26.0,58.0,166.0,70.0,3.0
2023-07-16 17:00:00,43.0,26.0,35.0,223.0,70.0,3.0
2023-07-16 18:00:00,44.0,26.0,3.0,208.0,70.0,3.0
2023-07-16 19:00:00,44.0,26.0,0.0,111.0,70.0,3.0
2023-07-16 20:00:00,43.0,26.0,0.0,60.0,70.0,3.0
2023-07-16 21:00:00,43.0,26.0,0.0,45.0,70.0,3.0
2023-07-16 22:00:00,43.0,26.0,0.0,52.0,70.0,3.0
2023-07-16 23:00:00,43.0,26.0,0.0,62.0,70.0,3.0
