Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
35232,2023-01-08 00:00:00,44.9,23.0,75.0,0.0,98.0,88.0,8.0
35233,2023-01-08 01:00:00,42.56,23.0,74.0,0.0,115.0,88.0,8.0
35234,2023-01-08 02:00:00,43.27,23.0,54.0,0.0,130.0,88.0,8.0
35235,2023-01-08 03:00:00,40.59,23.0,54.0,0.0,149.0,89.0,8.0
35236,2023-01-08 04:00:00,43.85,23.0,46.0,0.0,133.0,89.0,8.0
35237,2023-01-08 05:00:00,38.79,23.0,60.0,0.0,159.0,88.0,8.0
35238,2023-01-08 06:00:00,36.22,23.0,64.0,0.0,179.0,88.0,8.0
35239,2023-01-08 07:00:00,34.77,23.0,59.0,4.0,194.0,89.0,8.0
35240,2023-01-08 08:00:00,32.4,24.0,67.0,12.0,217.0,88.0,8.0
35241,2023-01-08 09:00:00,27.43,23.0,71.0,17.0,251.0,88.0,7.0
35242,2023-01-08 10:00:00,30.57,24.0,49.0,20.0,252.0,88.0,8.0
35243,2023-01-08 11:00:00,27.54,23.0,49.0,18.0,290.0,88.0,8.0
35244,2023-01-08 12:00:00,25.41,23.0,49.0,11.0,337.0,88.0,8.0
35245,2023-01-08 13:00:00,23.24,23.0,48.0,3.0,394.0,88.0,8.0
35246,2023-01-08 14:00:00,23.53,24.0,48.0,0.0,405.0,88.0,8.0
35247,2023-01-08 15:00:00,22.1,24.0,50.0,0.0,440.0,88.0,8.0
35248,2023-01-08 16:00:00,20.11,23.0,47.0,0.0,486.0,88.0,8.0
35249,2023-01-08 17:00:00,20.12,24.0,50.0,0.0,500.0,88.0,8.0
35250,2023-01-08 18:00:00,19.06,23.0,47.0,0.0,522.0,88.0,8.0
35251,2023-01-08 19:00:00,19.89,23.0,47.0,0.0,493.0,88.0,8.0
35252,2023-01-08 20:00:00,20.88,23.0,47.0,0.0,461.0,89.0,8.0
35253,2023-01-08 21:00:00,22.47,24.0,47.0,0.0,432.0,89.0,8.0
35254,2023-01-08 22:00:00,22.81,24.0,48.0,0.0,423.0,88.0,8.0
35255,2023-01-08 23:00:00,26.69,24.0,25.0,0.0,359.0,89.0,8.0
