UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-01-14 00:00:00,21.0,26.0,0.0,467.0,75.0,8.0
2023-01-14 01:00:00,21.0,26.0,0.0,444.0,75.0,8.0
2023-01-14 02:00:00,21.0,26.0,0.0,447.0,75.0,8.0
2023-01-14 03:00:00,21.0,26.0,0.0,484.0,75.0,8.0
2023-01-14 04:00:00,21.0,47.0,0.0,493.0,75.0,8.0
2023-01-14 05:00:00,21.0,74.0,0.0,529.0,75.0,9.0
2023-01-14 06:00:00,21.0,74.0,1.0,561.0,75.0,8.0
2023-01-14 07:00:00,20.0,74.0,17.0,564.0,75.0,8.0
2023-01-14 08:00:00,20.0,74.0,43.0,559.0,75.0,8.0
2023-01-14 09:00:00,20.0,74.0,36.0,541.0,75.0,8.0
2023-01-14 10:00:00,20.0,74.0,56.0,520.0,74.0,8.0
2023-01-14 11:00:00,20.0,94.0,48.0,504.0,74.0,8.0
2023-01-14 12:00:00,20.0,88.0,31.0,493.0,75.0,8.0
2023-01-14 13:00:00,20.0,98.0,10.0,466.0,75.0,8.0
2023-01-14 14:00:00,20.0,98.0,0.0,407.0,74.0,8.0
2023-01-14 15:00:00,20.0,97.0,0.0,417.0,75.0,8.0
2023-01-14 16:00:00,21.0,98.0,0.0,415.0,75.0,8.0
2023-01-14 17:00:00,21.0,88.0,0.0,419.0,74.0,8.0
2023-01-14 18:00:00,21.0,89.0,0.0,408.0,74.0,8.0
2023-01-14 19:00:00,21.0,27.0,0.0,430.0,74.0,8.0
2023-01-14 20:00:00,21.0,26.0,0.0,484.0,75.0,8.0
2023-01-14 21:00:00,21.0,25.0,0.0,538.0,75.0,8.0
2023-01-14 22:00:00,20.0,25.0,0.0,571.0,75.0,8.0
2023-01-14 23:00:00,20.0,25.0,0.0,593.0,75.0,8.0
