UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-05-25 00:00:00,43.0,38.0,0.0,6.0,88.0,3.0
2023-05-25 01:00:00,43.0,26.0,4.0,16.0,88.0,3.0
2023-05-25 02:00:00,43.0,26.0,19.0,31.0,88.0,3.0
2023-05-25 03:00:00,43.0,26.0,55.0,32.0,88.0,3.0
2023-05-25 04:00:00,43.0,42.0,105.0,25.0,88.0,3.0
2023-05-25 05:00:00,44.0,67.0,179.0,16.0,88.0,3.0
2023-05-25 06:00:00,43.0,73.0,249.0,5.0,88.0,4.0
2023-05-25 07:00:00,43.0,43.0,330.0,5.0,87.0,3.0
2023-05-25 08:00:00,43.0,38.0,401.0,23.0,88.0,3.0
2023-05-25 09:00:00,43.0,32.0,360.0,57.0,88.0,3.0
2023-05-25 10:00:00,44.0,49.0,365.0,100.0,88.0,3.0
2023-05-25 11:00:00,44.0,50.0,333.0,135.0,88.0,3.0
2023-05-25 12:00:00,44.0,26.0,258.0,222.0,88.0,3.0
2023-05-25 13:00:00,44.0,26.0,209.0,241.0,88.0,3.0
2023-05-25 14:00:00,43.0,24.0,177.0,256.0,88.0,12.0
2023-05-25 15:00:00,43.0,24.0,142.0,260.0,88.0,3.0
2023-05-25 16:00:00,44.0,34.0,93.0,231.0,88.0,3.0
2023-05-25 17:00:00,44.0,46.0,11.0,142.0,87.0,3.0
2023-05-25 18:00:00,44.0,24.0,1.0,152.0,88.0,3.0
2023-05-25 19:00:00,44.0,26.0,0.0,143.0,88.0,3.0
2023-05-25 20:00:00,43.0,26.0,0.0,161.0,88.0,3.0
2023-05-25 21:00:00,44.0,25.0,0.0,111.0,88.0,3.0
2023-05-25 22:00:00,44.0,24.0,0.0,89.0,88.0,3.0
2023-05-25 23:00:00,44.0,24.0,0.0,77.0,88.0,3.0
