UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-03-05 00:00:00,22.0,47.0,0.0,382.0,88.0,3.0
2023-03-05 01:00:00,22.0,47.0,0.0,319.0,89.0,3.0
2023-03-05 02:00:00,22.0,47.0,0.0,334.0,88.0,3.0
2023-03-05 03:00:00,22.0,47.0,0.0,367.0,88.0,3.0
2023-03-05 04:00:00,22.0,47.0,0.0,396.0,89.0,3.0
2023-03-05 05:00:00,23.0,47.0,11.0,355.0,88.0,3.0
2023-03-05 06:00:00,24.0,79.0,53.0,264.0,88.0,3.0
2023-03-05 07:00:00,24.0,84.0,95.0,204.0,88.0,3.0
2023-03-05 08:00:00,23.0,68.0,115.0,198.0,89.0,3.0
2023-03-05 09:00:00,22.0,68.0,138.0,264.0,88.0,3.0
2023-03-05 10:00:00,22.0,68.0,157.0,228.0,88.0,3.0
2023-03-05 11:00:00,22.0,68.0,137.0,256.0,88.0,3.0
2023-03-05 12:00:00,23.0,74.0,99.0,244.0,88.0,3.0
2023-03-05 13:00:00,23.0,69.0,90.0,227.0,88.0,3.0
2023-03-05 14:00:00,23.0,70.0,45.0,282.0,88.0,3.0
2023-03-05 15:00:00,23.0,74.0,10.0,214.0,88.0,3.0
2023-03-05 16:00:00,23.0,79.0,0.0,186.0,88.0,3.0
2023-03-05 17:00:00,24.0,87.0,0.0,186.0,88.0,3.0
2023-03-05 18:00:00,24.0,68.0,0.0,201.0,88.0,3.0
2023-03-05 19:00:00,24.0,74.0,0.0,184.0,88.0,3.0
2023-03-05 20:00:00,24.0,83.0,0.0,179.0,88.0,3.0
2023-03-05 21:00:00,24.0,65.0,0.0,218.0,88.0,3.0
2023-03-05 22:00:00,23.0,49.0,0.0,271.0,88.0,3.0
2023-03-05 23:00:00,22.0,47.0,0.0,290.0,89.0,3.0
