Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
42216,2023-10-26 00:00:00,36.87,57.0,43.0,0.0,676.0,88.0,20.0
42217,2023-10-26 01:00:00,38.03,57.0,44.0,0.0,648.0,88.0,20.0
42218,2023-10-26 02:00:00,35.84,57.0,33.0,0.0,636.0,88.0,15.0
42219,2023-10-26 03:00:00,35.09,57.0,25.0,0.0,632.0,87.0,13.0
42220,2023-10-26 04:00:00,52.17,57.0,25.0,0.0,596.0,87.0,36.0
42221,2023-10-26 05:00:00,63.24,57.0,64.0,32.0,572.0,86.0,59.0
42222,2023-10-26 06:00:00,68.03,57.0,44.0,45.0,555.0,86.0,64.0
42223,2023-10-26 07:00:00,66.08,57.0,50.0,53.0,543.0,86.0,61.0
42224,2023-10-26 08:00:00,59.43,57.0,57.0,60.0,546.0,86.0,52.0
42225,2023-10-26 09:00:00,54.83,57.0,61.0,65.0,533.0,86.0,44.0
42226,2023-10-26 10:00:00,49.87,56.0,73.0,68.0,480.0,86.0,33.0
42227,2023-10-26 11:00:00,54.22,57.0,67.0,61.0,435.0,86.0,33.0
42228,2023-10-26 12:00:00,58.89,57.0,98.0,70.0,425.0,85.0,43.0
42229,2023-10-26 13:00:00,65.46,57.0,98.0,38.0,449.0,85.0,52.0
42230,2023-10-26 14:00:00,66.65,57.0,98.0,27.0,446.0,85.0,52.0
42231,2023-10-26 15:00:00,72.64,57.0,51.0,21.0,436.0,85.0,52.0
42232,2023-10-26 16:00:00,77.51,57.0,38.0,0.0,413.0,85.0,50.0
42233,2023-10-26 17:00:00,79.56,57.0,50.0,0.0,371.0,86.0,48.0
42234,2023-10-26 18:00:00,89.71,57.0,44.0,0.0,324.0,86.0,51.0
42235,2023-10-26 19:00:00,92.18,57.0,44.0,0.0,267.0,86.0,43.0
42236,2023-10-26 20:00:00,73.95,56.0,50.0,0.0,244.0,86.0,23.0
42237,2023-10-26 21:00:00,75.82,57.0,50.0,0.0,230.0,86.0,22.0
42238,2023-10-26 22:00:00,83.43,56.0,50.0,0.0,186.0,86.0,22.0
42239,2023-10-26 23:00:00,93.41,56.0,50.0,0.0,169.0,86.0,27.0
