UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-03-29 00:00:00,42.0,98.0,0.0,456.0,87.0,6.0
2023-03-29 01:00:00,41.0,98.0,0.0,407.0,87.0,6.0
2023-03-29 02:00:00,41.0,98.0,0.0,387.0,87.0,6.0
2023-03-29 03:00:00,42.0,98.0,0.0,365.0,87.0,6.0
2023-03-29 04:00:00,42.0,98.0,6.0,359.0,87.0,6.0
2023-03-29 05:00:00,42.0,98.0,31.0,302.0,87.0,6.0
2023-03-29 06:00:00,41.0,98.0,60.0,235.0,87.0,6.0
2023-03-29 07:00:00,41.0,86.0,90.0,265.0,87.0,6.0
2023-03-29 08:00:00,41.0,98.0,113.0,241.0,87.0,6.0
2023-03-29 09:00:00,42.0,98.0,129.0,186.0,86.0,6.0
2023-03-29 10:00:00,42.0,98.0,144.0,157.0,88.0,6.0
2023-03-29 11:00:00,43.0,92.0,178.0,152.0,88.0,6.0
2023-03-29 12:00:00,42.0,80.0,201.0,144.0,88.0,6.0
2023-03-29 13:00:00,42.0,75.0,204.0,121.0,87.0,6.0
2023-03-29 14:00:00,42.0,75.0,135.0,96.0,88.0,6.0
2023-03-29 15:00:00,42.0,80.0,56.0,70.0,87.0,6.0
2023-03-29 16:00:00,41.0,88.0,6.0,33.0,88.0,6.0
2023-03-29 17:00:00,41.0,98.0,0.0,24.0,88.0,6.0
2023-03-29 18:00:00,41.0,98.0,0.0,62.0,88.0,6.0
2023-03-29 19:00:00,41.0,98.0,0.0,155.0,88.0,6.0
2023-03-29 20:00:00,41.0,98.0,0.0,242.0,88.0,6.0
2023-03-29 21:00:00,42.0,82.0,0.0,282.0,87.0,6.0
2023-03-29 22:00:00,41.0,94.0,0.0,271.0,88.0,6.0
2023-03-29 23:00:00,41.0,96.0,0.0,285.0,88.0,6.0
