Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
35376,2023-01-14 00:00:00,20.72,21.0,26.0,0.0,467.0,75.0,8.0
35377,2023-01-14 01:00:00,21.55,21.0,26.0,0.0,444.0,75.0,8.0
35378,2023-01-14 02:00:00,21.44,21.0,26.0,0.0,447.0,75.0,8.0
35379,2023-01-14 03:00:00,20.15,21.0,26.0,0.0,484.0,75.0,8.0
35380,2023-01-14 04:00:00,19.21,21.0,47.0,0.0,493.0,75.0,8.0
35381,2023-01-14 05:00:00,18.28,21.0,74.0,0.0,529.0,75.0,9.0
35382,2023-01-14 06:00:00,16.72,21.0,74.0,1.0,561.0,75.0,8.0
35383,2023-01-14 07:00:00,15.83,20.0,74.0,17.0,564.0,75.0,8.0
35384,2023-01-14 08:00:00,15.4,20.0,74.0,43.0,559.0,75.0,8.0
35385,2023-01-14 09:00:00,15.92,20.0,74.0,36.0,541.0,75.0,8.0
35386,2023-01-14 10:00:00,15.96,20.0,74.0,56.0,520.0,74.0,8.0
35387,2023-01-14 11:00:00,16.04,20.0,94.0,48.0,504.0,74.0,8.0
35388,2023-01-14 12:00:00,16.78,20.0,88.0,31.0,493.0,75.0,8.0
35389,2023-01-14 13:00:00,17.73,20.0,98.0,10.0,466.0,75.0,8.0
35390,2023-01-14 14:00:00,19.77,20.0,98.0,0.0,407.0,74.0,8.0
35391,2023-01-14 15:00:00,19.45,20.0,97.0,0.0,417.0,75.0,8.0
35392,2023-01-14 16:00:00,20.05,21.0,98.0,0.0,415.0,75.0,8.0
35393,2023-01-14 17:00:00,20.28,21.0,88.0,0.0,419.0,74.0,8.0
35394,2023-01-14 18:00:00,20.62,21.0,89.0,0.0,408.0,74.0,8.0
35395,2023-01-14 19:00:00,22.09,21.0,27.0,0.0,430.0,74.0,8.0
35396,2023-01-14 20:00:00,20.15,21.0,26.0,0.0,484.0,75.0,8.0
35397,2023-01-14 21:00:00,18.55,21.0,25.0,0.0,538.0,75.0,8.0
35398,2023-01-14 22:00:00,17.17,20.0,25.0,0.0,571.0,75.0,8.0
35399,2023-01-14 23:00:00,16.64,20.0,25.0,0.0,593.0,75.0,8.0
