UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-02-26 00:00:00,21.0,26.0,0.0,377.0,89.0,3.0
2023-02-26 01:00:00,21.0,26.0,0.0,403.0,88.0,3.0
2023-02-26 02:00:00,21.0,26.0,0.0,390.0,89.0,3.0
2023-02-26 03:00:00,21.0,26.0,0.0,378.0,87.0,3.0
2023-02-26 04:00:00,21.0,26.0,0.0,419.0,88.0,3.0
2023-02-26 05:00:00,21.0,26.0,2.0,449.0,88.0,3.0
2023-02-26 06:00:00,21.0,33.0,16.0,403.0,88.0,3.0
2023-02-26 07:00:00,21.0,47.0,34.0,415.0,89.0,3.0
2023-02-26 08:00:00,21.0,47.0,43.0,379.0,89.0,3.0
2023-02-26 09:00:00,21.0,72.0,58.0,359.0,89.0,3.0
2023-02-26 10:00:00,21.0,47.0,71.0,335.0,88.0,3.0
2023-02-26 11:00:00,21.0,33.0,80.0,353.0,89.0,3.0
2023-02-26 12:00:00,21.0,47.0,71.0,317.0,89.0,3.0
2023-02-26 13:00:00,21.0,47.0,58.0,266.0,89.0,3.0
2023-02-26 14:00:00,20.0,47.0,24.0,240.0,88.0,3.0
2023-02-26 15:00:00,20.0,47.0,3.0,229.0,88.0,3.0
2023-02-26 16:00:00,21.0,88.0,0.0,224.0,88.0,3.0
2023-02-26 17:00:00,21.0,92.0,0.0,211.0,88.0,3.0
2023-02-26 18:00:00,21.0,62.0,0.0,225.0,88.0,3.0
2023-02-26 19:00:00,21.0,77.0,0.0,194.0,88.0,3.0
2023-02-26 20:00:00,21.0,47.0,0.0,154.0,88.0,3.0
2023-02-26 21:00:00,21.0,47.0,0.0,128.0,89.0,3.0
2023-02-26 22:00:00,21.0,47.0,0.0,126.0,89.0,3.0
2023-02-26 23:00:00,21.0,47.0,0.0,128.0,89.0,3.0
