Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
35544,2023-01-21 00:00:00,87.56,21.0,71.0,0.0,279.0,75.0,11.0
35545,2023-01-21 01:00:00,82.47,21.0,68.0,0.0,314.0,75.0,11.0
35546,2023-01-21 02:00:00,72.86,21.0,54.0,0.0,401.0,75.0,11.0
35547,2023-01-21 03:00:00,66.15,21.0,44.0,0.0,477.0,75.0,11.0
35548,2023-01-21 04:00:00,63.96,21.0,44.0,0.0,503.0,75.0,11.0
35549,2023-01-21 05:00:00,61.22,21.0,44.0,0.0,548.0,74.0,12.0
35550,2023-01-21 06:00:00,57.1,20.0,86.0,0.0,571.0,74.0,12.0
35551,2023-01-21 07:00:00,56.9,20.0,88.0,3.0,572.0,74.0,12.0
35552,2023-01-21 08:00:00,56.39,21.0,88.0,8.0,589.0,74.0,12.0
35553,2023-01-21 09:00:00,55.5,20.0,74.0,12.0,604.0,74.0,12.0
35554,2023-01-21 10:00:00,54.75,20.0,73.0,15.0,603.0,74.0,11.0
35555,2023-01-21 11:00:00,54.98,20.0,69.0,13.0,602.0,74.0,11.0
35556,2023-01-21 12:00:00,55.03,20.0,90.0,10.0,587.0,74.0,11.0
35557,2023-01-21 13:00:00,54.85,20.0,88.0,4.0,593.0,74.0,11.0
35558,2023-01-21 14:00:00,58.57,20.0,94.0,0.0,528.0,74.0,11.0
35559,2023-01-21 15:00:00,61.48,20.0,97.0,0.0,484.0,74.0,11.0
35560,2023-01-21 16:00:00,64.46,20.0,98.0,0.0,445.0,74.0,11.0
35561,2023-01-21 17:00:00,67.02,20.0,88.0,0.0,423.0,74.0,11.0
35562,2023-01-21 18:00:00,73.26,21.0,88.0,0.0,368.0,74.0,11.0
35563,2023-01-21 19:00:00,74.3,20.0,97.0,0.0,345.0,74.0,11.0
35564,2023-01-21 20:00:00,77.91,20.0,93.0,0.0,321.0,75.0,11.0
35565,2023-01-21 21:00:00,78.97,21.0,88.0,0.0,323.0,75.0,11.0
35566,2023-01-21 22:00:00,80.98,21.0,88.0,0.0,306.0,74.0,11.0
35567,2023-01-21 23:00:00,91.85,21.0,54.0,0.0,269.0,75.0,11.0
