UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-02-10 00:00:00,2754.0,373.0,2170.0,60.0,0.0,109.0,24.0
2023-02-10 01:00:00,2602.0,369.0,2169.0,56.0,0.0,103.0,21.0
2023-02-10 02:00:00,2572.0,370.0,2168.0,55.0,0.0,88.0,20.0
2023-02-10 03:00:00,2655.0,368.0,2168.0,104.0,0.0,84.0,20.0
2023-02-10 04:00:00,3062.0,374.0,2170.0,684.0,0.0,84.0,23.0
2023-02-10 05:00:00,3262.0,372.0,2168.0,1012.0,10.0,66.0,25.0
2023-02-10 06:00:00,3263.0,371.0,2169.0,1126.0,179.0,56.0,26.0
2023-02-10 07:00:00,3259.0,368.0,2169.0,1075.0,395.0,35.0,26.0
2023-02-10 08:00:00,3060.0,370.0,2170.0,737.0,516.0,27.0,26.0
2023-02-10 09:00:00,2789.0,367.0,2169.0,414.0,570.0,19.0,23.0
2023-02-10 10:00:00,2534.0,372.0,2169.0,89.0,583.0,10.0,22.0
2023-02-10 11:00:00,2585.0,372.0,2169.0,72.0,575.0,2.0,21.0
2023-02-10 12:00:00,2404.0,372.0,2168.0,73.0,537.0,1.0,23.0
2023-02-10 13:00:00,2667.0,372.0,2167.0,81.0,432.0,0.0,23.0
2023-02-10 14:00:00,2838.0,370.0,2168.0,548.0,222.0,3.0,23.0
2023-02-10 15:00:00,2954.0,371.0,2167.0,1136.0,24.0,8.0,23.0
2023-02-10 16:00:00,3056.0,369.0,2168.0,1583.0,0.0,10.0,24.0
2023-02-10 17:00:00,3169.0,371.0,2167.0,1651.0,0.0,8.0,24.0
2023-02-10 18:00:00,3174.0,370.0,2168.0,1464.0,0.0,7.0,22.0
2023-02-10 19:00:00,3224.0,373.0,2168.0,1132.0,0.0,5.0,22.0
2023-02-10 20:00:00,3233.0,371.0,2169.0,952.0,0.0,8.0,22.0
2023-02-10 21:00:00,3099.0,370.0,2166.0,391.0,0.0,18.0,22.0
2023-02-10 22:00:00,3208.0,367.0,2167.0,250.0,0.0,54.0,23.0
2023-02-10 23:00:00,2795.0,368.0,2169.0,60.0,0.0,48.0,22.0
