UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-08-16 00:00:00,845.0,153.0,1973.0,82.0,0.0,491.0,14.0
2023-08-16 01:00:00,888.0,156.0,1973.0,82.0,0.0,384.0,14.0
2023-08-16 02:00:00,899.0,158.0,1973.0,81.0,0.0,114.0,15.0
2023-08-16 03:00:00,925.0,158.0,1973.0,100.0,8.0,125.0,14.0
2023-08-16 04:00:00,994.0,158.0,1973.0,202.0,148.0,169.0,15.0
2023-08-16 05:00:00,1157.0,156.0,1973.0,322.0,470.0,273.0,14.0
2023-08-16 06:00:00,1173.0,154.0,1973.0,373.0,737.0,361.0,14.0
2023-08-16 07:00:00,1071.0,155.0,1974.0,283.0,1025.0,404.0,12.0
2023-08-16 08:00:00,1048.0,153.0,1973.0,324.0,1125.0,238.0,14.0
2023-08-16 09:00:00,976.0,153.0,1973.0,121.0,1404.0,276.0,13.0
2023-08-16 10:00:00,1067.0,152.0,1973.0,64.0,1299.0,308.0,13.0
2023-08-16 11:00:00,1089.0,149.0,1973.0,74.0,1357.0,318.0,14.0
2023-08-16 12:00:00,921.0,147.0,1975.0,74.0,1312.0,337.0,15.0
2023-08-16 13:00:00,896.0,149.0,1974.0,105.0,1174.0,363.0,16.0
2023-08-16 14:00:00,911.0,154.0,1974.0,226.0,852.0,350.0,16.0
2023-08-16 15:00:00,914.0,160.0,1974.0,456.0,407.0,321.0,16.0
2023-08-16 16:00:00,1062.0,162.0,1973.0,873.0,106.0,271.0,15.0
2023-08-16 17:00:00,1162.0,165.0,1975.0,1120.0,3.0,217.0,15.0
2023-08-16 18:00:00,1215.0,164.0,1975.0,1086.0,0.0,225.0,16.0
2023-08-16 19:00:00,1157.0,164.0,1975.0,803.0,0.0,218.0,16.0
2023-08-16 20:00:00,1038.0,164.0,1974.0,487.0,0.0,231.0,16.0
2023-08-16 21:00:00,1014.0,162.0,1974.0,274.0,0.0,233.0,16.0
2023-08-16 22:00:00,860.0,161.0,1974.0,116.0,0.0,215.0,16.0
2023-08-16 23:00:00,825.0,160.0,1973.0,82.0,0.0,214.0,16.0
