Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
37824,2023-04-26 00:00:00,266.75,1126.0,271.0,1923.0,195.0,0.0,45.0,24.0
37825,2023-04-26 01:00:00,265.96,1125.0,274.0,1928.0,196.0,0.0,48.0,25.0
37826,2023-04-26 02:00:00,262.09,1118.0,277.0,1928.0,228.0,0.0,57.0,25.0
37827,2023-04-26 03:00:00,262.37,1168.0,277.0,1927.0,298.0,9.0,71.0,24.0
37828,2023-04-26 04:00:00,252.22,1254.0,277.0,1926.0,477.0,146.0,81.0,24.0
37829,2023-04-26 05:00:00,234.77,1302.0,271.0,1927.0,702.0,352.0,63.0,25.0
37830,2023-04-26 06:00:00,221.37,1265.0,268.0,1927.0,635.0,588.0,81.0,27.0
37831,2023-04-26 07:00:00,205.96,1152.0,265.0,1926.0,424.0,875.0,56.0,29.0
37832,2023-04-26 08:00:00,200.0,1110.0,254.0,1925.0,342.0,1012.0,19.0,26.0
37833,2023-04-26 09:00:00,201.15,1111.0,253.0,1924.0,287.0,1046.0,17.0,25.0
37834,2023-04-26 10:00:00,209.94,1110.0,254.0,1926.0,214.0,913.0,24.0,25.0
37835,2023-04-26 11:00:00,218.61,1107.0,255.0,1924.0,201.0,737.0,31.0,25.0
37836,2023-04-26 12:00:00,225.11,1112.0,256.0,1923.0,233.0,583.0,43.0,25.0
37837,2023-04-26 13:00:00,240.99,1194.0,255.0,1922.0,291.0,415.0,55.0,25.0
37838,2023-04-26 14:00:00,230.92,1140.0,254.0,1922.0,477.0,269.0,70.0,27.0
37839,2023-04-26 15:00:00,222.42,1130.0,262.0,1922.0,746.0,131.0,80.0,26.0
37840,2023-04-26 16:00:00,214.59,1165.0,268.0,1922.0,1077.0,45.0,85.0,26.0
37841,2023-04-26 17:00:00,209.15,1246.0,271.0,1920.0,1445.0,1.0,98.0,26.0
37842,2023-04-26 18:00:00,221.26,1325.0,269.0,1919.0,1356.0,0.0,107.0,25.0
37843,2023-04-26 19:00:00,227.52,1259.0,269.0,1920.0,1058.0,0.0,111.0,26.0
37844,2023-04-26 20:00:00,244.69,1210.0,267.0,1921.0,554.0,0.0,185.0,25.0
37845,2023-04-26 21:00:00,240.74,1149.0,275.0,1922.0,243.0,0.0,435.0,26.0
37846,2023-04-26 22:00:00,245.59,1171.0,265.0,1922.0,214.0,0.0,426.0,25.0
37847,2023-04-26 23:00:00,243.22,1137.0,265.0,1921.0,197.0,0.0,411.0,25.0
