UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-05-02 00:00:00,2024-07-17 00:00:00,3.1,2.790000553606882,280.9237016789429,277.1648819855659,0.0,0.0360266211937644,964.4665,219.18129,1040.12133,22.9116,0.0,50.0,23.72864
2023-05-02 01:00:00,2024-07-17 00:00:00,3.1,2.8782705715952472,281.3397657954473,277.14457140739626,0.0,0.3597810044560722,979.39014,220.254,1043.92627,31.98511,0.0,81.0,23.76877
2023-05-02 02:00:00,2024-07-17 00:00:00,3.1,2.8782705715952472,281.3397657954473,277.14457140739626,0.0,0.3597810044560722,1007.66264,219.31544,1035.49112,113.20936,0.0,74.0,24.52511
2023-05-02 03:00:00,2024-07-17 00:00:00,3.1,2.8782705715952472,281.3397657954473,277.14457140739626,0.0,0.3597810044560722,1055.18059,221.25953,1047.34619,156.05313,0.0,156.0,25.89917
2023-05-02 04:00:00,2024-07-17 00:00:00,3.1,3.440000938192562,283.6082888323956,278.71280803026497,44.57040720675722,0.7042282974200005,1083.58503,223.7692,1045.44559,233.06842,14.0,262.0,24.65259
2023-05-02 05:00:00,2024-07-17 00:00:00,3.1,3.440000938192562,283.6082888323956,278.71280803026497,44.57040720675722,0.7042282974200005,1107.52084,223.70076,1052.90643,346.02925,254.0,163.0,25.45377
2023-05-02 06:00:00,2024-07-17 00:00:00,3.1,3.440000938192562,283.6082888323956,278.71280803026497,44.57040720675722,0.7042282974200005,1109.74056,224.30624,1071.35972,480.58387,617.00002,64.0,24.97383
2023-05-02 07:00:00,2024-07-17 00:00:00,3.1,3.9586988096798974,286.6843279213141,279.1759434617661,376.9015148079549,0.091711574030056,1101.7929,223.44464,1063.44444,532.23266,939.99998,66.0,25.39659
2023-05-02 08:00:00,2024-07-17 00:00:00,3.1,3.9586988096798974,286.6843279213141,279.1759434617661,376.9015148079549,0.091711574030056,1075.10614,224.03001,1066.08304,513.51059,1203.00003,94.0,26.22176
2023-05-02 09:00:00,2024-07-17 00:00:00,3.1,3.9586988096798974,286.6843279213141,279.1759434617661,376.9015148079549,0.091711574030056,1062.35617,224.2827,1063.46474,408.53855,1374.00005,127.0,25.97854
