UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-07-31 00:00:00,996.0,135.0,1973.0,92.0,0.0,112.0,24.0
2023-07-31 01:00:00,998.0,135.0,1974.0,92.0,0.0,105.0,26.0
2023-07-31 02:00:00,1018.0,134.0,1974.0,94.0,0.0,77.0,26.0
2023-07-31 03:00:00,1045.0,136.0,1973.0,103.0,15.0,62.0,25.0
2023-07-31 04:00:00,1074.0,138.0,1976.0,179.0,136.0,50.0,26.0
2023-07-31 05:00:00,1156.0,136.0,1976.0,280.0,360.0,50.0,25.0
2023-07-31 06:00:00,1117.0,131.0,1975.0,303.0,670.0,61.0,25.0
2023-07-31 07:00:00,1022.0,123.0,1976.0,227.0,900.0,51.0,26.0
2023-07-31 08:00:00,997.0,120.0,1978.0,121.0,1064.0,62.0,26.0
2023-07-31 09:00:00,1007.0,126.0,1975.0,116.0,1106.0,68.0,25.0
2023-07-31 10:00:00,1031.0,125.0,1975.0,107.0,1088.0,69.0,25.0
2023-07-31 11:00:00,1011.0,126.0,1976.0,117.0,1269.0,66.0,27.0
2023-07-31 12:00:00,1025.0,126.0,1975.0,115.0,1120.0,42.0,25.0
2023-07-31 13:00:00,1011.0,128.0,1977.0,137.0,1021.0,42.0,22.0
2023-07-31 14:00:00,1013.0,130.0,1978.0,242.0,813.0,47.0,22.0
2023-07-31 15:00:00,1122.0,140.0,1978.0,548.0,539.0,47.0,22.0
2023-07-31 16:00:00,1086.0,138.0,1977.0,828.0,192.0,43.0,21.0
2023-07-31 17:00:00,1202.0,141.0,1978.0,885.0,20.0,40.0,20.0
2023-07-31 18:00:00,1224.0,142.0,1978.0,1016.0,0.0,42.0,20.0
2023-07-31 19:00:00,1206.0,144.0,1979.0,869.0,0.0,41.0,20.0
2023-07-31 20:00:00,1133.0,144.0,1979.0,557.0,0.0,45.0,20.0
2023-07-31 21:00:00,1035.0,142.0,1978.0,210.0,0.0,49.0,22.0
2023-07-31 22:00:00,1005.0,134.0,1979.0,118.0,0.0,80.0,21.0
2023-07-31 23:00:00,1015.0,130.0,1978.0,100.0,0.0,86.0,22.0
