datetime,param,level,latitude,longitude,Analysis,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2019-01-01 00:00:00,TMP,2 m above ground,25.25,-104.5,282.99211522997734,281.4014584276939,279.80010998815,278.44196877359764,277.46454748165684,278.22317736161153,281.1870116806303,282.62853215244974,280.8684778199304,279.7355377231354,279.14946455511847,278.7878772934913,278.4568530281454,278.7553921682834,280.6780112387247,281.705868723942,280.49679447081496,279.7803650820956,279.45414833477486,279.1362745620372,278.75014682249207,279.0597584891212,281.1854773958296,282.3554860024201,280.653197739781,279.19814629447364,278.2860119534734,277.62852064343696,277.1117494892957,278.7022637312046,283.2712097396876,285.7888939679169,282.4043876508863
2019-01-02 00:00:00,TMP,2 m above ground,25.25,-104.5,279.3623381345392,278.6121717609422,278.2618672194749,277.97121241405205,277.65193768850827,277.97750620501506,280.1636828841326,281.6193588999718,280.2202313835314,279.534551659532,279.2606177047738,278.9761024812186,278.48319853878996,278.92550161887823,281.48401449312826,282.9103562629791,280.864749962952,279.41373431945675,278.56512683727726,277.97855920559954,277.4686513340071,279.3699272339366,284.49526129880053,287.10872175701275,283.46215315072976,281.88751660870923,280.9730321680024,280.2460050246974,279.764486900556,282.0659157508773,288.14935381411533,290.6275317824708,286.72010404611865
2019-01-03 00:00:00,TMP,2 m above ground,25.25,-104.5,278.88851435526993,278.7727808622868,278.7242096609343,278.4589971021194,278.1065967216657,278.6745099185158,281.5018631825619,283.1578035957787,281.267995456137,279.7102375575977,278.9691867550325,278.491739226916,277.98948734020416,279.83384062500653,285.13861557099335,287.75433427279916,283.8570750490521,282.3575144713358,281.5650887457684,280.8141397345898,280.21950115345464,282.6326612946673,288.58693622449687,290.88262945175643,286.88872244987016,285.27519624693787,284.6319867946171,284.16735733442357,283.8641068868171,285.75418846706623,290.97426573453424,292.91875447397877,290.4063809712586
2019-01-04 00:00:00,TMP,2 m above ground,25.25,-104.5,280.866594816914,279.72173198709845,279.10149746173687,278.7369623310184,278.5273725089968,280.33065945763434,285.38728172302785,287.90406333634235,284.2393527050056,282.62297919811346,281.83164391011564,281.1045736031931,280.5488369991787,283.0167804133531,288.8399504654109,291.1410049103129,287.05770453105845,285.4336389925412,284.8120502864559,284.3684652630679,284.09474381298503,286.00315199167187,291.2813527405576,293.4037499010319,290.70673138595123,289.5453900473065,288.98970488854184,288.321063777492,287.61102898150233,287.9439972510463,291.10697223692296,292.79549741111487,289.70042606075185
2019-01-05 00:00:00,TMP,2 m above ground,25.25,-104.5,284.56829715980643,283.2109912381944,282.3677896994845,281.6502791486539,281.08030427717756,283.51530661760296,289.52686421091573,291.8944464939944,287.6982313195072,285.8571265736257,285.1698573731009,284.83997791481147,284.6867269558012,286.4121876873361,291.64873594744114,293.65663116826596,290.8144597145222,289.6188825201087,288.8478759358178,288.1092827643007,287.4395192720149,287.98160010327496,291.3800775501913,293.0271415159814,290.0896371811825,288.39710356360865,287.504990360865,286.7489840522034,286.1184594797853,287.2531774733702,290.1252150634396,290.8122190357908,288.4466318359536
2019-01-06 00:00:00,TMP,2 m above ground,25.25,-104.5,287.9525266723823,286.252458459874,285.4179205923492,284.8586726729234,284.48724353535374,286.41896347274985,291.894407592325,294.03219251194616,291.12827091882093,289.7256631236757,289.10049264686836,288.6802103002881,288.03931272619405,288.23498445199067,291.08462632128703,292.44157277360875,289.52318528348155,287.73552503578827,286.76867059362223,285.9775727237497,285.2563562345145,286.5919214194404,290.3666978433568,291.5121019597204,288.5684817963336,286.6462864802684,285.22714035070544,283.9383302605445,282.8339814216883,283.2652758840676,286.240180289518,287.33694119614836,285.17899326400754
2019-01-07 00:00:00,TMP,2 m above ground,25.25,-104.5,290.7987787554389,289.84743058694437,289.2391429710203,288.82762412897927,288.0565799351874,288.45092599040606,292.0747086347314,293.77188952353504,290.6391414137616,288.82779862189636,287.8127152801475,286.9096705732756,285.8590961278459,286.65904995642836,290.17917100278646,291.2896021805469,288.25644559727255,286.2029549406552,284.72864068595294,283.42978940377316,282.3319927269546,282.7742336631924,285.6391075095039,286.7124092221077,284.57501481723784,283.11405531991244,282.3900881698913,282.00545471635445,281.7346016701907,282.5163767965952,285.5813025919151,286.9962585488942,285.63364861062087
2019-01-08 00:00:00,TMP,2 m above ground,25.25,-104.5,290.45305212168927,289.0060531781621,287.88493988756665,286.9390951635275,286.1196731738755,287.09629122249,290.4516671921508,291.47466921943004,288.515859388085,286.51856543829996,285.18423044607385,283.9403840300117,282.7505852298815,283.1647470699557,286.11805377293854,287.1650284290087,284.9362496408238,283.5619361560016,282.83096927144595,282.35730904989305,282.00210920693615,282.7518308749406,285.461786481175,286.5494881752943,285.3205792536336,284.3825784875538,284.06331502842954,283.886471601739,283.71291518643045,284.240726662965,285.9890255556163,287.0241752726084,286.22388080790586
2019-01-09 00:00:00,TMP,2 m above ground,25.25,-104.5,288.1742331944853,286.4871368288505,285.1467229776665,283.87744800568055,282.69971460452143,282.9694746165506,285.92547635821205,287.1338338485369,284.84407320339807,283.3635569802193,282.4814448958251,281.8929677636063,281.4589992801946,282.45556139943994,286.2577736562771,288.0324680790535,286.18186360476676,284.9461544512865,284.5968631139886,284.3320232768148,284.0615086119499,284.67276943390704,286.86384862612556,288.0250997786094,286.9046072355932,285.5787446694602,284.8717231740474,284.10908996286986,283.1957590994108,283.5175739444624,285.7193051992432,286.4974096537187,284.66301389976525
2019-01-10 00:00:00,TMP,2 m above ground,25.25,-104.5,284.6368823353236,283.3959966133711,282.47957930249527,281.83842914166394,281.3756320728903,282.45691671240627,286.52347124438677,288.53268182710406,286.50811109468185,285.01456756844806,284.4551321222381,284.257624189564,284.04905506518605,284.7423625868349,287.1212723806176,288.12038870595893,286.8760697981461,285.72404690150677,285.0300421111526,284.36223558770024,283.6232362868244,284.1803699471426,286.6762792493739,287.58915334889446,285.5129328225138,283.32011170854526,281.6523322069342,280.26329271964585,279.1879621182577,279.96174611016943,283.4306193936925,285.2587574017357,283.44614145618084
