UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-11-09 00:00:00,1249.0,636.0,15999.0,0.0,6030.0,0.0,2945.0,2923.0,284.0
2023-11-09 01:00:00,1251.0,620.0,16274.0,0.0,5795.0,0.0,2838.0,2938.0,284.0
2023-11-09 02:00:00,1259.0,776.0,16288.0,0.0,6022.0,0.0,2791.0,2955.0,285.0
2023-11-09 03:00:00,1273.0,849.0,16312.0,0.0,6386.0,0.0,2844.0,2968.0,288.0
2023-11-09 04:00:00,1506.0,790.0,16415.0,0.0,7640.0,0.0,3049.0,3015.0,288.0
2023-11-09 05:00:00,1862.0,844.0,16533.0,0.0,8254.0,0.0,2939.0,3059.0,302.0
2023-11-09 06:00:00,1937.0,879.0,16644.0,0.0,8784.0,60.0,2748.0,3047.0,321.0
2023-11-09 07:00:00,1935.0,990.0,16774.0,8.0,8711.0,194.0,2779.0,2967.0,346.0
2023-11-09 08:00:00,1860.0,942.0,16897.0,57.0,8818.0,306.0,2114.0,2668.0,317.0
2023-11-09 09:00:00,1824.0,920.0,17019.0,6.0,8772.0,312.0,1831.0,2624.0,325.0
2023-11-09 10:00:00,1822.0,986.0,17119.0,8.0,8547.0,253.0,1588.0,2552.0,292.0
2023-11-09 11:00:00,1933.0,931.0,17173.0,8.0,8743.0,180.0,1317.0,2647.0,298.0
2023-11-09 12:00:00,2017.0,945.0,17177.0,4.0,8813.0,64.0,1122.0,2649.0,306.0
2023-11-09 13:00:00,2035.0,947.0,17184.0,0.0,8578.0,0.0,1068.0,2618.0,356.0
2023-11-09 14:00:00,2050.0,943.0,17218.0,0.0,9452.0,0.0,1151.0,2626.0,312.0
2023-11-09 15:00:00,2085.0,866.0,17256.0,0.0,9567.0,0.0,1247.0,2605.0,280.0
2023-11-09 16:00:00,2081.0,830.0,17266.0,0.0,9442.0,0.0,1396.0,2805.0,280.0
2023-11-09 17:00:00,2046.0,819.0,17272.0,0.0,9027.0,0.0,1661.0,2822.0,285.0
2023-11-09 18:00:00,2006.0,775.0,17288.0,0.0,8563.0,0.0,1816.0,2813.0,292.0
2023-11-09 19:00:00,1779.0,412.0,17335.0,0.0,8596.0,0.0,2133.0,2754.0,292.0
2023-11-09 20:00:00,1688.0,453.0,17378.0,0.0,8085.0,0.0,2438.0,2738.0,292.0
2023-11-09 21:00:00,1501.0,430.0,17394.0,0.0,7353.0,0.0,2537.0,2628.0,292.0
2023-11-09 22:00:00,1340.0,464.0,17406.0,0.0,7219.0,0.0,2797.0,2592.0,292.0
2023-11-09 23:00:00,1293.0,458.0,17416.0,0.0,7033.0,0.0,3231.0,2550.0,292.0
