Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
43512,2023-12-19 00:00:00,41.59,1583.0,626.0,17356.0,0.0,4079.0,0.0,11838.0,2755.0,292.0
43513,2023-12-19 01:00:00,41.96,1590.0,634.0,17354.0,0.0,3791.0,0.0,12164.0,2718.0,304.0
43514,2023-12-19 02:00:00,42.06,1594.0,631.0,17355.0,0.0,3691.0,0.0,12034.0,2746.0,292.0
43515,2023-12-19 03:00:00,41.88,1587.0,648.0,17354.0,0.0,3869.0,0.0,12061.0,2725.0,292.0
43516,2023-12-19 04:00:00,41.38,1587.0,627.0,17351.0,0.0,4463.0,0.0,11738.0,2753.0,292.0
43517,2023-12-19 05:00:00,39.44,1596.0,605.0,17351.0,0.0,4894.0,0.0,13235.0,2754.0,295.0
43518,2023-12-19 06:00:00,38.83,1605.0,658.0,17347.0,0.0,5463.0,0.0,13800.0,2859.0,293.0
43519,2023-12-19 07:00:00,39.38,1669.0,622.0,17342.0,0.0,5476.0,13.0,14466.0,2755.0,315.0
43520,2023-12-19 08:00:00,38.42,1699.0,643.0,17345.0,0.0,5430.0,82.0,16157.0,2811.0,313.0
43521,2023-12-19 09:00:00,37.84,1724.0,669.0,17320.0,0.0,5328.0,162.0,17785.0,2708.0,319.0
43522,2023-12-19 10:00:00,35.5,1711.0,623.0,17290.0,0.0,5443.0,160.0,19332.0,2763.0,276.0
43523,2023-12-19 11:00:00,34.02,1670.0,549.0,17294.0,0.0,5762.0,69.0,19492.0,2719.0,269.0
43524,2023-12-19 12:00:00,34.1,1620.0,614.0,17295.0,0.0,5861.0,2.0,19318.0,2622.0,288.0
43525,2023-12-19 13:00:00,33.3,1629.0,628.0,17294.0,0.0,6224.0,0.0,20376.0,2660.0,286.0
43526,2023-12-19 14:00:00,32.52,1631.0,594.0,17291.0,0.0,6711.0,0.0,20698.0,2692.0,284.0
43527,2023-12-19 15:00:00,32.46,1641.0,576.0,17291.0,0.0,6749.0,0.0,20773.0,2705.0,284.0
43528,2023-12-19 16:00:00,32.41,1639.0,575.0,17231.0,0.0,7013.0,0.0,20758.0,2676.0,292.0
43529,2023-12-19 17:00:00,32.56,1647.0,597.0,17213.0,0.0,7696.0,0.0,20208.0,2654.0,287.0
43530,2023-12-19 18:00:00,33.05,1615.0,611.0,17213.0,0.0,7330.0,0.0,19568.0,2656.0,306.0
43531,2023-12-19 19:00:00,33.96,1609.0,643.0,17213.0,0.0,6560.0,0.0,19513.0,2650.0,325.0
43532,2023-12-19 20:00:00,34.0,1595.0,638.0,17080.0,0.0,6134.0,0.0,19981.0,2640.0,344.0
43533,2023-12-19 21:00:00,33.03,1578.0,590.0,17040.0,0.0,5813.0,0.0,20089.0,2658.0,296.0
43534,2023-12-19 22:00:00,32.8,1578.0,458.0,16948.0,0.0,4949.0,0.0,20193.0,2699.0,308.0
43535,2023-12-19 23:00:00,33.88,1605.0,463.0,16953.0,0.0,4534.0,0.0,19701.0,2725.0,308.0
