Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
42960,2023-11-26 00:00:00,427.0,772.0,368.0,41.0,1.0,459.0,733.0
42961,2023-11-26 01:00:00,428.93,763.0,346.0,41.0,0.0,433.0,742.0
42962,2023-11-26 02:00:00,421.52,735.0,360.0,42.0,1.0,440.0,763.0
42963,2023-11-26 03:00:00,402.33,746.0,363.0,43.0,1.0,563.0,774.0
42964,2023-11-26 04:00:00,389.68,728.0,363.0,43.0,1.0,624.0,778.0
42965,2023-11-26 05:00:00,376.05,705.0,367.0,43.0,1.0,698.0,763.0
42966,2023-11-26 06:00:00,364.23,721.0,382.0,45.0,1.0,810.0,768.0
42967,2023-11-26 07:00:00,349.55,774.0,399.0,45.0,29.0,977.0,787.0
42968,2023-11-26 08:00:00,343.29,801.0,388.0,45.0,154.0,950.0,803.0
42969,2023-11-26 09:00:00,320.21,751.0,394.0,44.0,300.0,977.0,799.0
42970,2023-11-26 10:00:00,325.82,822.0,393.0,45.0,267.0,1063.0,790.0
42971,2023-11-26 11:00:00,304.26,750.0,394.0,46.0,255.0,1191.0,815.0
42972,2023-11-26 12:00:00,318.45,828.0,399.0,45.0,199.0,1207.0,827.0
42973,2023-11-26 13:00:00,366.3,932.0,423.0,46.0,98.0,974.0,812.0
42974,2023-11-26 14:00:00,418.99,1030.0,539.0,60.0,15.0,741.0,832.0
42975,2023-11-26 15:00:00,449.55,1151.0,607.0,133.0,0.0,648.0,881.0
42976,2023-11-26 16:00:00,431.04,1081.0,524.0,55.0,0.0,683.0,878.0
42977,2023-11-26 17:00:00,421.17,976.0,532.0,54.0,0.0,683.0,827.0
42978,2023-11-26 18:00:00,435.76,1040.0,527.0,55.0,0.0,658.0,780.0
42979,2023-11-26 19:00:00,450.29,1066.0,525.0,55.0,0.0,597.0,743.0
42980,2023-11-26 20:00:00,445.95,989.0,475.0,52.0,0.0,576.0,699.0
42981,2023-11-26 21:00:00,434.28,873.0,462.0,48.0,0.0,529.0,729.0
42982,2023-11-26 22:00:00,411.62,792.0,424.0,40.0,0.0,580.0,737.0
42983,2023-11-26 23:00:00,377.06,707.0,369.0,34.0,0.0,697.0,741.0
