UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-02-06 00:00:00,752.0,292.0,45.0,0.0,1031.0,1003.0
2023-02-06 01:00:00,727.0,298.0,45.0,0.0,877.0,1003.0
2023-02-06 02:00:00,751.0,314.0,45.0,0.0,579.0,1002.0
2023-02-06 03:00:00,761.0,394.0,46.0,0.0,390.0,1003.0
2023-02-06 04:00:00,769.0,411.0,47.0,0.0,387.0,1016.0
2023-02-06 05:00:00,848.0,480.0,53.0,0.0,339.0,1059.0
2023-02-06 06:00:00,980.0,573.0,56.0,1.0,232.0,1086.0
2023-02-06 07:00:00,1102.0,579.0,57.0,33.0,217.0,1109.0
2023-02-06 08:00:00,1030.0,600.0,53.0,160.0,175.0,1106.0
2023-02-06 09:00:00,895.0,610.0,48.0,313.0,88.0,1083.0
2023-02-06 10:00:00,869.0,647.0,49.0,431.0,57.0,1078.0
2023-02-06 11:00:00,877.0,631.0,47.0,411.0,60.0,1068.0
2023-02-06 12:00:00,845.0,586.0,46.0,402.0,99.0,1066.0
2023-02-06 13:00:00,844.0,580.0,53.0,304.0,167.0,1079.0
2023-02-06 14:00:00,826.0,589.0,56.0,163.0,292.0,1082.0
2023-02-06 15:00:00,885.0,600.0,56.0,47.0,424.0,1090.0
2023-02-06 16:00:00,954.0,626.0,57.0,1.0,549.0,1067.0
2023-02-06 17:00:00,1076.0,626.0,57.0,0.0,608.0,1112.0
2023-02-06 18:00:00,1021.0,625.0,57.0,0.0,735.0,1105.0
2023-02-06 19:00:00,895.0,598.0,55.0,0.0,952.0,1085.0
2023-02-06 20:00:00,866.0,552.0,52.0,0.0,1049.0,1047.0
2023-02-06 21:00:00,893.0,471.0,48.0,0.0,1067.0,1036.0
2023-02-06 22:00:00,855.0,453.0,47.0,0.0,1119.0,1027.0
2023-02-06 23:00:00,749.0,393.0,44.0,0.0,1333.0,992.0
