UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-01-13 00:00:00,256.0,147.0,32.0,0.0,4549.0,517.0
2023-01-13 01:00:00,256.0,145.0,31.0,0.0,4476.0,467.0
2023-01-13 02:00:00,244.0,143.0,31.0,0.0,4382.0,473.0
2023-01-13 03:00:00,249.0,147.0,31.0,0.0,4422.0,488.0
2023-01-13 04:00:00,286.0,154.0,32.0,0.0,4446.0,491.0
2023-01-13 05:00:00,352.0,188.0,36.0,0.0,4612.0,597.0
2023-01-13 06:00:00,461.0,247.0,40.0,0.0,4768.0,670.0
2023-01-13 07:00:00,451.0,277.0,47.0,4.0,4855.0,776.0
2023-01-13 08:00:00,450.0,282.0,48.0,44.0,5099.0,782.0
2023-01-13 09:00:00,449.0,261.0,48.0,97.0,5187.0,721.0
2023-01-13 10:00:00,447.0,250.0,48.0,105.0,5339.0,719.0
2023-01-13 11:00:00,450.0,231.0,48.0,114.0,5335.0,692.0
2023-01-13 12:00:00,452.0,201.0,48.0,93.0,5307.0,759.0
2023-01-13 13:00:00,444.0,193.0,47.0,58.0,5331.0,664.0
2023-01-13 14:00:00,447.0,193.0,48.0,31.0,5300.0,639.0
2023-01-13 15:00:00,453.0,208.0,49.0,2.0,5210.0,701.0
2023-01-13 16:00:00,454.0,220.0,49.0,0.0,5041.0,753.0
2023-01-13 17:00:00,456.0,217.0,49.0,0.0,4898.0,704.0
2023-01-13 18:00:00,456.0,215.0,49.0,0.0,4886.0,692.0
2023-01-13 19:00:00,455.0,202.0,49.0,0.0,5153.0,686.0
2023-01-13 20:00:00,450.0,193.0,41.0,0.0,5352.0,603.0
2023-01-13 21:00:00,444.0,194.0,37.0,5.0,5428.0,573.0
2023-01-13 22:00:00,425.0,194.0,35.0,5.0,5413.0,546.0
2023-01-13 23:00:00,454.0,162.0,35.0,0.0,5363.0,617.0
