UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-09-21 00:00:00,2024-07-17 00:00:00,3.1,5.156263278725058,289.5156843137533,287.4541763875424,0.0,4.012261553971144,448.6902,88.20153,22.10254,0.0,3335.00011,263.27879
2023-09-21 01:00:00,2024-07-17 00:00:00,3.1,4.258379665653964,288.8305924023081,287.22455762574805,0.0,2.1435432785264754,452.22142,97.1642,24.45114,0.0,3338.99994,259.48346
2023-09-21 02:00:00,2024-07-17 00:00:00,3.1,4.258379665653964,288.8305924023081,287.22455762574805,0.0,2.1435432785264754,450.16808,109.41804,25.55549,0.0,3439.99998,289.1796
2023-09-21 03:00:00,2024-07-17 00:00:00,3.1,4.258379665653964,288.8305924023081,287.22455762574805,0.0,2.1435432785264754,443.08023,118.76564,25.72093,0.0,3547.0,297.98565
2023-09-21 04:00:00,2024-07-17 00:00:00,3.1,4.375097036989365,288.3374915863038,286.7018911605992,1.5041317962353586,3.861844113153458,437.50205,125.40311,24.47086,4.0,3573.0001,293.12948
2023-09-21 05:00:00,2024-07-17 00:00:00,3.1,4.375097036989365,288.3374915863038,286.7018911605992,1.5041317962353586,3.861844113153458,458.44448,135.37249,25.30896,80.0,3460.00009,286.59174
2023-09-21 06:00:00,2024-07-17 00:00:00,3.1,4.375097036989365,288.3374915863038,286.7018911605992,1.5041317962353586,3.861844113153458,450.45568,138.32271,27.90664,323.99998,3404.00006,295.68731
2023-09-21 07:00:00,2024-07-17 00:00:00,3.1,5.295907971280079,288.8683997632815,286.1652242510736,132.0786781237863,1.0114669734945063,448.95878,137.27705,25.45775,641.99999,3626.00001,295.72817
2023-09-21 08:00:00,2024-07-17 00:00:00,3.1,5.295907971280079,288.8683997632815,286.1652242510736,132.0786781237863,1.0114669734945063,453.11987,142.32662,22.04837,909.99999,3650.99992,278.2241
2023-09-21 09:00:00,2024-07-17 00:00:00,3.1,5.295907971280079,288.8683997632815,286.1652242510736,132.0786781237863,1.0114669734945063,451.07374,141.20978,21.0216,1073.00001,3480.99992,283.53031
2023-09-21 10:00:00,2024-07-17 00:00:00,3.1,5.779691503785559,289.3598429740516,285.49160183276,230.3252337097934,1.5332274689316232,437.7029,127.96362,20.46636,1127.00001,3303.99999,283.23371
2023-09-21 11:00:00,2024-07-17 00:00:00,3.1,5.779691503785559,289.3598429740516,285.49160183276,230.3252337097934,1.5332274689316232,423.06038,113.14037,19.6567,1114.99999,2996.00008,286.10565
2023-09-21 12:00:00,2024-07-17 00:00:00,3.1,5.779691503785559,289.3598429740516,285.49160183276,230.3252337097934,1.5332274689316232,423.72858,114.98388,21.79913,924.99997,2871.0001,284.22835
2023-09-21 13:00:00,2024-07-17 00:00:00,3.1,5.259376565771644,289.2162779464254,285.14057681217884,300.67497622891426,0.3507344901376882,424.98096,127.17141,22.24258,596.99999,2815.00008,293.79076
2023-09-21 14:00:00,2024-07-17 00:00:00,3.1,5.259376565771644,289.2162779464254,285.14057681217884,300.67497622891426,0.3507344901376882,429.0942,128.74375,21.68284,363.00001,2681.99996,287.04891
2023-09-21 15:00:00,2024-07-17 00:00:00,3.1,5.259376565771644,289.2162779464254,285.14057681217884,300.67497622891426,0.3507344901376882,408.35736,128.09065,23.26933,197.99999,2334.00007,294.0355
2023-09-21 16:00:00,2024-07-17 00:00:00,3.1,4.540617243437204,288.0185790939479,284.98215175261265,181.374235997624,0.6792166281025233,393.66512,125.56508,27.54123,63.0,1871.99998,298.28635
2023-09-21 17:00:00,2024-07-17 00:00:00,3.1,4.540617243437204,288.0185790939479,284.98215175261265,181.374235997624,0.6792166281025233,386.89483,118.86403,29.8796,5.0,1401.99998,321.05035
2023-09-21 18:00:00,2024-07-17 00:00:00,3.1,4.540617243437204,288.0185790939479,284.98215175261265,181.374235997624,0.6792166281025233,385.45812,122.3276,29.51266,0.0,1098.00003,316.62021
2023-09-21 19:00:00,2024-07-17 00:00:00,3.1,4.394365072979549,287.36464502554486,284.7214957941335,0.0,0.1770524154532077,380.08162,112.67298,26.69443,0.0,845.00002,329.33806
2023-09-21 20:00:00,2024-07-17 00:00:00,3.1,4.394365072979549,287.36464502554486,284.7214957941335,0.0,0.1770524154532077,399.97046,110.0244,27.2319,0.0,620.99997,309.167
2023-09-21 21:00:00,2024-07-17 00:00:00,3.1,4.394365072979549,287.36464502554486,284.7214957941335,0.0,0.1770524154532077,413.88242,116.05807,25.44565,0.0,481.0,308.91166
2023-09-21 22:00:00,2024-07-17 00:00:00,3.1,4.5798446751782524,286.9911498596505,284.47824699827186,0.0,0.3461521664763819,440.43783,112.70652,26.20587,0.0,1877.0,303.58615
2023-09-21 23:00:00,2024-07-17 00:00:00,3.1,4.5798446751782524,286.9911498596505,284.47824699827186,0.0,0.3461521664763819,439.46774,105.57655,26.36806,0.0,1965.99995,294.97025
2023-09-22 00:00:00,2024-07-17 00:00:00,3.1,4.5798446751782524,286.9911498596505,284.47824699827186,0.0,0.3461521664763819,448.6902,88.20153,23.54955,0.0,2250.08222,306.28504
2023-09-22 01:00:00,2024-07-17 00:00:00,3.1,4.570187689495696,286.6298723142414,284.1362207127236,0.0,0.3020633811043827,452.22142,97.1642,25.51594,0.0,2245.56339,303.48274
2023-09-22 02:00:00,2024-07-17 00:00:00,3.1,4.570187689495696,286.6298723142414,284.1362207127236,0.0,0.3020633811043827,450.16808,109.41804,26.49741,34.41807,2207.62344,332.03066
2023-09-22 03:00:00,2024-07-17 00:00:00,3.1,4.570187689495696,286.6298723142414,284.1362207127236,0.0,0.3020633811043827,443.08023,118.76564,26.71541,105.39859,2196.65372,340.69103
2023-09-22 04:00:00,2024-07-17 00:00:00,3.1,5.193779298156452,286.6883176200713,284.1746715742614,2.952317096757979,1.1451272825804548,437.50205,125.40311,25.44628,186.15236,2221.83351,336.65689
2023-09-22 05:00:00,2024-07-17 00:00:00,3.1,5.193779298156452,286.6883176200713,284.1746715742614,2.952317096757979,1.1451272825804548,458.44448,135.37249,26.28877,268.52778,2245.31328,330.71336
2023-09-22 06:00:00,2024-07-17 00:00:00,3.1,5.193779298156452,286.6883176200713,284.1746715742614,2.952317096757979,1.1451272825804548,450.45568,138.32271,28.89456,388.6886,2191.01492,340.22485
2023-09-22 07:00:00,2024-07-17 00:00:00,3.1,6.056022954066766,287.6782492658606,284.12992503261484,171.89125541424517,0.9603142660233648,448.95878,137.27705,26.47394,522.93011,2148.28138,340.69669
2023-09-22 08:00:00,2024-07-17 00:00:00,3.1,6.056022954066766,287.6782492658606,284.12992503261484,171.89125541424517,0.9603142660233648,453.11987,142.32662,23.04909,618.13347,2127.91796,323.21253
2023-09-22 09:00:00,2024-07-17 00:00:00,3.1,6.056022954066766,287.6782492658606,284.12992503261484,171.89125541424517,0.9603142660233648,451.07374,141.20978,22.07694,692.17705,2141.23188,328.12435
2023-09-22 10:00:00,2024-07-17 00:00:00,3.1,7.168415068572082,288.2976543255388,283.72141424478656,272.4575403044577,1.9827183121274392,437.7029,127.96362,21.51037,766.14571,2136.44791,327.8355
2023-09-22 11:00:00,2024-07-17 00:00:00,3.1,7.168415068572082,288.2976543255388,283.72141424478656,272.4575403044577,1.9827183121274392,423.06038,113.14037,20.7152,784.98889,2150.86347,329.47502
2023-09-22 12:00:00,2024-07-17 00:00:00,3.1,7.168415068572082,288.2976543255388,283.72141424478656,272.4575403044577,1.9827183121274392,423.72858,114.98388,22.78414,769.02193,2127.54597,327.13555
2023-09-22 13:00:00,2024-07-17 00:00:00,3.1,7.945125953588446,288.14599215855264,283.5447370410835,334.92050480001353,0.8612954980218236,424.98096,127.17141,23.22184,743.49433,2097.8147,335.84635
2023-09-22 14:00:00,2024-07-17 00:00:00,3.1,7.945125953588446,288.14599215855264,283.5447370410835,334.92050480001353,0.8612954980218236,429.0942,128.74375,22.71386,677.7881,2082.95952,329.47925
2023-09-22 15:00:00,2024-07-17 00:00:00,3.1,7.945125953588446,288.14599215855264,283.5447370410835,334.92050480001353,0.8612954980218236,408.35736,128.09065,24.39575,544.64851,2095.01257,334.72799
2023-09-22 16:00:00,2024-07-17 00:00:00,3.1,7.753820356455925,286.63761502775685,282.4704083206809,201.86582412950537,1.290585014311381,393.66512,125.56508,28.82713,395.20475,2078.4792,338.47671
2023-09-22 17:00:00,2024-07-17 00:00:00,3.1,7.753820356455925,286.63761502775685,282.4704083206809,201.86582412950537,1.290585014311381,386.89483,118.86403,31.09987,242.67176,2033.47026,359.77389
2023-09-22 18:00:00,2024-07-17 00:00:00,3.1,7.753820356455925,286.63761502775685,282.4704083206809,201.86582412950537,1.290585014311381,385.45812,122.3276,30.5523,115.3021,1999.55669,355.93855
2023-09-22 19:00:00,2024-07-17 00:00:00,3.1,7.94393341194592,286.1091060231146,281.4765375607556,0.0,0.1202416381953829,380.08162,112.67298,27.72699,40.55608,1997.45602,367.96193
2023-09-22 20:00:00,2024-07-17 00:00:00,3.1,7.94393341194592,286.1091060231146,281.4765375607556,0.0,0.1202416381953829,399.97046,110.0244,28.1091,0.0,2039.3115,349.4675
2023-09-22 21:00:00,2024-07-17 00:00:00,3.1,7.94393341194592,286.1091060231146,281.4765375607556,0.0,0.1202416381953829,413.88242,116.05807,26.31985,0.0,2075.24847,349.49147
2023-09-22 22:00:00,2024-07-17 00:00:00,3.1,8.054725627038067,285.8823833243939,280.6651492141806,0.0,0.1846611211547094,440.43783,112.70652,27.04671,0.0,2057.98404,344.4655
