UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-03-10 00:00:00,2024-07-17 00:00:00,3.1,6.2095797031293305,272.9772825589698,269.1074806633585,0.0,0.7599590760860572,772.86299,409.50668,51.84313,0.0,435.0,682.06062
2023-03-10 01:00:00,2024-07-17 00:00:00,3.1,5.625561321143665,272.7136135120428,269.0027978775181,0.0,0.1205311600103188,758.60568,393.85937,47.69465,0.0,459.0,680.23665
2023-03-10 02:00:00,2024-07-17 00:00:00,3.1,5.625561321143665,272.7136135120428,269.0027978775181,0.0,0.1205311600103188,733.19028,388.28584,49.55314,0.0,576.00002,687.95678
2023-03-10 03:00:00,2024-07-17 00:00:00,3.1,5.625561321143665,272.7136135120428,269.0027978775181,0.0,0.1205311600103188,743.86413,366.83998,45.25198,0.0,736.99998,689.34991
2023-03-10 04:00:00,2024-07-17 00:00:00,3.1,5.79596419207738,272.63158990372995,268.48253126176866,0.1267867103882407,0.1923125196908527,739.96164,391.29115,44.69768,0.0,938.99999,692.19966
2023-03-10 05:00:00,2024-07-17 00:00:00,3.1,5.79596419207738,272.63158990372995,268.48253126176866,0.1267867103882407,0.1923125196908527,738.59213,422.61211,44.22315,1.0,1110.0,694.57704
2023-03-10 06:00:00,2024-07-17 00:00:00,3.1,5.79596419207738,272.63158990372995,268.48253126176866,0.1267867103882407,0.1923125196908527,744.20998,439.56065,44.44232,86.0,1259.00004,703.53249
2023-03-10 07:00:00,2024-07-17 00:00:00,3.1,6.661727771416639,274.8950498874542,269.43744063119,181.1294755092177,0.0906901829581126,783.90517,450.95726,44.23847,332.99999,1492.00001,710.00643
2023-03-10 08:00:00,2024-07-17 00:00:00,3.1,6.661727771416639,274.8950498874542,269.43744063119,181.1294755092177,0.0906901829581126,811.63808,481.48407,47.59753,580.99998,1651.99994,708.66418
2023-03-10 09:00:00,2024-07-17 00:00:00,3.1,6.661727771416639,274.8950498874542,269.43744063119,181.1294755092177,0.0906901829581126,792.9801,519.18293,48.01473,761.00001,1721.00002,712.57615
