UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-05-16 00:00:00,88.0,110.0,17.0,5.0,2211.0,382.0
2023-05-16 01:00:00,88.0,111.0,17.0,5.0,2221.0,402.0
2023-05-16 02:00:00,97.0,115.0,19.0,5.0,2258.0,414.0
2023-05-16 03:00:00,121.0,133.0,24.0,14.0,2472.0,435.0
2023-05-16 04:00:00,113.0,162.0,22.0,85.0,2469.0,459.0
2023-05-16 05:00:00,102.0,181.0,20.0,203.0,2941.0,522.0
2023-05-16 06:00:00,141.0,282.0,33.0,327.0,3271.0,590.0
2023-05-16 07:00:00,135.0,233.0,27.0,513.0,3436.0,682.0
2023-05-16 08:00:00,122.0,157.0,24.0,661.0,3476.0,642.0
2023-05-16 09:00:00,120.0,124.0,25.0,793.0,3741.0,627.0
2023-05-16 10:00:00,111.0,118.0,28.0,881.0,3911.0,481.0
2023-05-16 11:00:00,113.0,119.0,23.0,967.0,4118.0,358.0
2023-05-16 12:00:00,139.0,136.0,27.0,1033.0,4133.0,310.0
2023-05-16 13:00:00,143.0,138.0,28.0,1047.0,4227.0,303.0
2023-05-16 14:00:00,155.0,144.0,30.0,940.0,4445.0,336.0
2023-05-16 15:00:00,155.0,149.0,30.0,700.0,4684.0,420.0
2023-05-16 16:00:00,157.0,196.0,31.0,483.0,4881.0,383.0
2023-05-16 17:00:00,158.0,215.0,31.0,221.0,5091.0,371.0
2023-05-16 18:00:00,153.0,202.0,30.0,87.0,5097.0,358.0
2023-05-16 19:00:00,143.0,177.0,28.0,16.0,5159.0,374.0
2023-05-16 20:00:00,99.0,126.0,20.0,1.0,5293.0,387.0
2023-05-16 21:00:00,80.0,102.0,16.0,2.0,5409.0,295.0
2023-05-16 22:00:00,73.0,96.0,14.0,8.0,5467.0,253.0
2023-05-16 23:00:00,72.0,95.0,14.0,1.0,5200.0,248.0
