Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
37776,2023-04-24 00:00:00,2024-07-17 00:00:00,3.1,115.74,271.0,169.0,40.0,0.0,1524.0,456.0
37777,2023-04-24 01:00:00,2024-07-17 00:00:00,3.1,112.53,271.0,168.0,40.0,0.0,1656.0,392.0
37778,2023-04-24 02:00:00,2024-07-17 00:00:00,3.1,108.04,279.0,170.0,40.0,0.0,1721.0,485.0
37779,2023-04-24 03:00:00,2024-07-17 00:00:00,3.1,128.47,316.0,163.0,39.0,4.0,1507.0,433.0
37780,2023-04-24 04:00:00,2024-07-17 00:00:00,3.1,119.49,345.0,195.0,40.0,14.0,1845.0,495.0
37781,2023-04-24 05:00:00,2024-07-17 00:00:00,3.1,134.15,446.0,243.0,43.0,91.0,2012.0,492.0
37782,2023-04-24 06:00:00,2024-07-17 00:00:00,3.1,125.42,445.0,230.0,50.0,231.0,2068.0,513.0
37783,2023-04-24 07:00:00,2024-07-17 00:00:00,3.1,105.89,347.0,218.0,50.0,435.0,1867.0,527.0
37784,2023-04-24 08:00:00,2024-07-17 00:00:00,3.1,99.83,336.0,212.0,47.0,658.0,1688.0,594.0
37785,2023-04-24 09:00:00,2024-07-17 00:00:00,3.1,93.97,333.0,190.0,46.0,756.0,1645.0,670.0
37786,2023-04-24 10:00:00,2024-07-17 00:00:00,3.1,91.99,322.0,161.0,46.0,790.0,1541.0,651.0
37787,2023-04-24 11:00:00,2024-07-17 00:00:00,3.1,79.07,264.0,161.0,44.0,796.0,1602.0,650.0
37788,2023-04-24 12:00:00,2024-07-17 00:00:00,3.1,75.73,251.0,164.0,44.0,731.0,1719.0,647.0
37789,2023-04-24 13:00:00,2024-07-17 00:00:00,3.1,78.63,258.0,170.0,46.0,720.0,1800.0,537.0
37790,2023-04-24 14:00:00,2024-07-17 00:00:00,3.1,89.9,274.0,245.0,45.0,555.0,1877.0,532.0
37791,2023-04-24 15:00:00,2024-07-17 00:00:00,3.1,97.71,333.0,263.0,46.0,380.0,2173.0,582.0
37792,2023-04-24 16:00:00,2024-07-17 00:00:00,3.1,105.2,351.0,263.0,48.0,172.0,2331.0,481.0
37793,2023-04-24 17:00:00,2024-07-17 00:00:00,3.1,120.19,452.0,291.0,50.0,59.0,2523.0,548.0
37794,2023-04-24 18:00:00,2024-07-17 00:00:00,3.1,112.97,440.0,318.0,51.0,10.0,2813.0,553.0
37795,2023-04-24 19:00:00,2024-07-17 00:00:00,3.1,92.8,355.0,289.0,46.0,0.0,2998.0,573.0
37796,2023-04-24 20:00:00,2024-07-17 00:00:00,3.1,89.15,351.0,278.0,41.0,0.0,3095.0,568.0
37797,2023-04-24 21:00:00,2024-07-17 00:00:00,3.1,83.84,332.0,266.0,40.0,0.0,3243.0,496.0
37798,2023-04-24 22:00:00,2024-07-17 00:00:00,3.1,65.69,263.0,203.0,36.0,1.0,3467.0,439.0
37799,2023-04-24 23:00:00,2024-07-17 00:00:00,3.1,61.75,240.0,187.0,34.0,5.0,3465.0,367.0
