Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
36480,2023-03-01 00:00:00,2024-07-17 00:00:00,3.1,439.49,680.0,337.0,40.0,0.0,168.0,1013.0
36481,2023-03-01 01:00:00,2024-07-17 00:00:00,3.1,459.68,814.0,487.0,82.0,0.0,124.0,1167.0
36482,2023-03-01 02:00:00,2024-07-17 00:00:00,3.1,439.33,687.0,389.0,42.0,0.0,125.0,1130.0
36483,2023-03-01 03:00:00,2024-07-17 00:00:00,3.1,449.38,724.0,380.0,43.0,0.0,104.0,1125.0
36484,2023-03-01 04:00:00,2024-07-17 00:00:00,3.1,459.8,804.0,508.0,73.0,0.0,120.0,1153.0
36485,2023-03-01 05:00:00,2024-07-17 00:00:00,3.1,475.19,911.0,592.0,80.0,0.0,113.0,1160.0
36486,2023-03-01 06:00:00,2024-07-17 00:00:00,3.1,478.98,1016.0,665.0,49.0,25.0,124.0,1178.0
36487,2023-03-01 07:00:00,2024-07-17 00:00:00,3.1,464.18,1011.0,629.0,49.0,161.0,136.0,1093.0
36488,2023-03-01 08:00:00,2024-07-17 00:00:00,3.1,439.72,905.0,615.0,52.0,327.0,117.0,986.0
36489,2023-03-01 09:00:00,2024-07-17 00:00:00,3.1,410.3,823.0,668.0,112.0,493.0,109.0,1074.0
36490,2023-03-01 10:00:00,2024-07-17 00:00:00,3.1,356.04,607.0,482.0,46.0,646.0,96.0,997.0
36491,2023-03-01 11:00:00,2024-07-17 00:00:00,3.1,325.33,523.0,471.0,45.0,794.0,110.0,983.0
36492,2023-03-01 12:00:00,2024-07-17 00:00:00,3.1,310.45,499.0,464.0,46.0,935.0,114.0,881.0
36493,2023-03-01 13:00:00,2024-07-17 00:00:00,3.1,336.76,594.0,634.0,130.0,913.0,158.0,1003.0
36494,2023-03-01 14:00:00,2024-07-17 00:00:00,3.1,342.17,593.0,453.0,51.0,695.0,173.0,911.0
36495,2023-03-01 15:00:00,2024-07-17 00:00:00,3.1,386.21,663.0,515.0,44.0,351.0,231.0,936.0
36496,2023-03-01 16:00:00,2024-07-17 00:00:00,3.1,424.0,841.0,599.0,56.0,70.0,326.0,1155.0
36497,2023-03-01 17:00:00,2024-07-17 00:00:00,3.1,425.62,927.0,675.0,58.0,1.0,448.0,1206.0
36498,2023-03-01 18:00:00,2024-07-17 00:00:00,3.1,396.01,870.0,474.0,51.0,0.0,587.0,1207.0
36499,2023-03-01 19:00:00,2024-07-17 00:00:00,3.1,402.71,819.0,429.0,50.0,0.0,512.0,1106.0
36500,2023-03-01 20:00:00,2024-07-17 00:00:00,3.1,408.09,791.0,482.0,58.0,0.0,479.0,1062.0
36501,2023-03-01 21:00:00,2024-07-17 00:00:00,3.1,400.62,743.0,423.0,48.0,0.0,441.0,1111.0
36502,2023-03-01 22:00:00,2024-07-17 00:00:00,3.1,411.82,744.0,388.0,48.0,0.0,362.0,1102.0
36503,2023-03-01 23:00:00,2024-07-17 00:00:00,3.1,400.37,600.0,310.0,43.0,0.0,329.0,952.0
