Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
42024,2023-10-18 00:00:00,86.52,192.0,113.0,25.0,0.0,1585.0,372.0
42025,2023-10-18 01:00:00,96.23,195.0,115.0,26.0,0.0,1357.0,399.0
42026,2023-10-18 02:00:00,125.75,224.0,128.0,29.0,0.0,1069.0,374.0
42027,2023-10-18 03:00:00,175.81,291.0,146.0,35.0,0.0,728.0,446.0
42028,2023-10-18 04:00:00,207.07,350.0,230.0,40.0,0.0,530.0,624.0
42029,2023-10-18 05:00:00,198.66,354.0,299.0,42.0,1.0,454.0,847.0
42030,2023-10-18 06:00:00,192.3,355.0,299.0,42.0,78.0,444.0,849.0
42031,2023-10-18 07:00:00,186.76,378.0,296.0,42.0,340.0,443.0,717.0
42032,2023-10-18 08:00:00,168.77,426.0,234.0,41.0,718.0,374.0,737.0
42033,2023-10-18 09:00:00,144.82,376.0,259.0,45.0,1015.0,349.0,717.0
42034,2023-10-18 10:00:00,122.22,288.0,218.0,41.0,1109.0,355.0,576.0
42035,2023-10-18 11:00:00,119.56,280.0,211.0,41.0,1172.0,319.0,549.0
42036,2023-10-18 12:00:00,125.53,290.0,225.0,43.0,1103.0,372.0,525.0
42037,2023-10-18 13:00:00,117.93,276.0,208.0,40.0,896.0,536.0,613.0
42038,2023-10-18 14:00:00,124.74,291.0,213.0,40.0,463.0,783.0,745.0
42039,2023-10-18 15:00:00,134.76,308.0,226.0,43.0,124.0,1030.0,756.0
42040,2023-10-18 16:00:00,115.01,310.0,224.0,43.0,13.0,1675.0,656.0
42041,2023-10-18 17:00:00,88.9,282.0,158.0,38.0,11.0,2220.0,533.0
42042,2023-10-18 18:00:00,76.36,275.0,152.0,36.0,12.0,2773.0,417.0
42043,2023-10-18 19:00:00,63.81,255.0,150.0,36.0,11.0,3341.0,343.0
42044,2023-10-18 20:00:00,49.51,216.0,116.0,29.0,11.0,3916.0,132.0
42045,2023-10-18 21:00:00,40.51,186.0,96.0,23.0,11.0,4171.0,110.0
42046,2023-10-18 22:00:00,36.4,175.0,89.0,21.0,12.0,4404.0,92.0
42047,2023-10-18 23:00:00,34.35,171.0,86.0,20.0,12.0,4576.0,81.0
