Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
35640,2023-01-25 00:00:00,2024-07-17 00:00:00,3.1,220.08,748.0,304.0,46.0,1.0,2681.0,1021.0
35641,2023-01-25 01:00:00,2024-07-17 00:00:00,3.1,231.91,866.0,302.0,44.0,1.0,2732.0,1013.0
35642,2023-01-25 02:00:00,2024-07-17 00:00:00,3.1,223.87,811.0,298.0,43.0,1.0,2758.0,1012.0
35643,2023-01-25 03:00:00,2024-07-17 00:00:00,3.1,218.17,792.0,297.0,43.0,1.0,2837.0,1012.0
35644,2023-01-25 04:00:00,2024-07-17 00:00:00,3.1,226.5,866.0,309.0,43.0,1.0,2863.0,1023.0
35645,2023-01-25 05:00:00,2024-07-17 00:00:00,3.1,220.77,825.0,436.0,47.0,1.0,3058.0,1053.0
35646,2023-01-25 06:00:00,2024-07-17 00:00:00,3.1,225.77,894.0,515.0,53.0,1.0,3232.0,1066.0
35647,2023-01-25 07:00:00,2024-07-17 00:00:00,3.1,229.37,932.0,502.0,59.0,2.0,3235.0,1052.0
35648,2023-01-25 08:00:00,2024-07-17 00:00:00,3.1,216.2,881.0,462.0,60.0,21.0,3389.0,1052.0
35649,2023-01-25 09:00:00,2024-07-17 00:00:00,3.1,197.44,795.0,408.0,58.0,38.0,3589.0,1055.0
35650,2023-01-25 10:00:00,2024-07-17 00:00:00,3.1,184.21,712.0,399.0,58.0,62.0,3707.0,1070.0
35651,2023-01-25 11:00:00,2024-07-17 00:00:00,3.1,180.01,699.0,389.0,56.0,91.0,3758.0,1064.0
35652,2023-01-25 12:00:00,2024-07-17 00:00:00,3.1,182.96,701.0,394.0,55.0,79.0,3676.0,1058.0
35653,2023-01-25 13:00:00,2024-07-17 00:00:00,3.1,200.99,813.0,375.0,55.0,48.0,3465.0,1016.0
35654,2023-01-25 14:00:00,2024-07-17 00:00:00,3.1,226.25,947.0,387.0,57.0,19.0,3200.0,991.0
35655,2023-01-25 15:00:00,2024-07-17 00:00:00,3.1,232.99,917.0,427.0,58.0,3.0,3012.0,1010.0
35656,2023-01-25 16:00:00,2024-07-17 00:00:00,3.1,250.43,943.0,607.0,87.0,1.0,2910.0,996.0
35657,2023-01-25 17:00:00,2024-07-17 00:00:00,3.1,249.22,871.0,542.0,70.0,1.0,2675.0,950.0
35658,2023-01-25 18:00:00,2024-07-17 00:00:00,3.1,279.0,975.0,557.0,65.0,1.0,2333.0,891.0
35659,2023-01-25 19:00:00,2024-07-17 00:00:00,3.1,306.23,959.0,551.0,63.0,1.0,1876.0,807.0
35660,2023-01-25 20:00:00,2024-07-17 00:00:00,3.1,328.18,951.0,499.0,58.0,1.0,1533.0,821.0
35661,2023-01-25 21:00:00,2024-07-17 00:00:00,3.1,334.94,940.0,550.0,58.0,1.0,1459.0,825.0
35662,2023-01-25 22:00:00,2024-07-17 00:00:00,3.1,316.42,892.0,407.0,54.0,1.0,1529.0,817.0
35663,2023-01-25 23:00:00,2024-07-17 00:00:00,3.1,306.16,878.0,337.0,53.0,1.0,1597.0,784.0
