Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
41472,2023-09-25 00:00:00,43.84,121.0,86.0,24.0,0.0,2613.0,202.0
41473,2023-09-25 01:00:00,43.39,110.0,79.0,22.0,0.0,2393.0,202.0
41474,2023-09-25 02:00:00,36.31,108.0,78.0,21.0,0.0,2883.0,200.0
41475,2023-09-25 03:00:00,36.85,114.0,81.0,22.0,0.0,2992.0,198.0
41476,2023-09-25 04:00:00,37.07,131.0,91.0,26.0,0.0,3390.0,241.0
41477,2023-09-25 05:00:00,33.18,130.0,92.0,26.0,41.0,3801.0,232.0
41478,2023-09-25 06:00:00,30.96,131.0,91.0,26.0,249.0,3916.0,231.0
41479,2023-09-25 07:00:00,29.48,132.0,94.0,26.0,517.0,3937.0,235.0
41480,2023-09-25 08:00:00,28.18,133.0,92.0,26.0,802.0,3884.0,233.0
41481,2023-09-25 09:00:00,27.75,134.0,92.0,26.0,1005.0,3787.0,233.0
41482,2023-09-25 10:00:00,27.44,134.0,92.0,26.0,1089.0,3761.0,235.0
41483,2023-09-25 11:00:00,26.97,130.0,91.0,25.0,1194.0,3610.0,238.0
41484,2023-09-25 12:00:00,27.5,129.0,91.0,25.0,1171.0,3505.0,237.0
41485,2023-09-25 13:00:00,35.49,150.0,103.0,27.0,939.0,3137.0,239.0
41486,2023-09-25 14:00:00,44.47,181.0,105.0,28.0,592.0,3064.0,253.0
41487,2023-09-25 15:00:00,62.13,213.0,149.0,34.0,362.0,2571.0,386.0
41488,2023-09-25 16:00:00,80.21,208.0,228.0,41.0,109.0,2274.0,370.0
41489,2023-09-25 17:00:00,80.18,195.0,194.0,38.0,2.0,2156.0,351.0
41490,2023-09-25 18:00:00,71.99,169.0,142.0,33.0,0.0,2002.0,354.0
41491,2023-09-25 19:00:00,79.8,166.0,138.0,35.0,0.0,1725.0,335.0
41492,2023-09-25 20:00:00,85.26,154.0,123.0,36.0,0.0,1464.0,301.0
41493,2023-09-25 21:00:00,100.09,154.0,117.0,39.0,0.0,1176.0,274.0
41494,2023-09-25 22:00:00,108.24,151.0,114.0,40.0,0.0,946.0,349.0
41495,2023-09-25 23:00:00,127.24,151.0,114.0,40.0,0.0,696.0,360.0
