Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
42168,2023-10-24 00:00:00,2024-07-17 00:00:00,3.1,409.9,305.0,261.0,36.0,7.0,250.0,291.0
42169,2023-10-24 01:00:00,2024-07-17 00:00:00,3.1,360.74,306.0,263.0,37.0,7.0,419.0,279.0
42170,2023-10-24 02:00:00,2024-07-17 00:00:00,3.1,294.96,307.0,262.0,36.0,7.0,724.0,273.0
42171,2023-10-24 03:00:00,2024-07-17 00:00:00,3.1,239.34,303.0,262.0,36.0,7.0,1105.0,292.0
42172,2023-10-24 04:00:00,2024-07-17 00:00:00,3.1,202.1,318.0,273.0,38.0,7.0,1571.0,330.0
42173,2023-10-24 05:00:00,2024-07-17 00:00:00,3.1,176.57,348.0,291.0,40.0,8.0,2121.0,340.0
42174,2023-10-24 06:00:00,2024-07-17 00:00:00,3.1,145.37,323.0,293.0,40.0,30.0,2734.0,370.0
42175,2023-10-24 07:00:00,2024-07-17 00:00:00,3.1,120.01,283.0,284.0,39.0,157.0,3232.0,366.0
42176,2023-10-24 08:00:00,2024-07-17 00:00:00,3.1,100.25,282.0,188.0,37.0,273.0,3666.0,352.0
42177,2023-10-24 09:00:00,2024-07-17 00:00:00,3.1,86.45,263.0,170.0,36.0,260.0,4142.0,289.0
42178,2023-10-24 10:00:00,2024-07-17 00:00:00,3.1,80.82,259.0,164.0,35.0,233.0,4523.0,306.0
42179,2023-10-24 11:00:00,2024-07-17 00:00:00,3.1,68.98,215.0,138.0,27.0,170.0,4798.0,292.0
42180,2023-10-24 12:00:00,2024-07-17 00:00:00,3.1,62.24,190.0,118.0,20.0,108.0,5026.0,317.0
42181,2023-10-24 13:00:00,2024-07-17 00:00:00,3.1,64.84,209.0,116.0,20.0,73.0,5099.0,346.0
42182,2023-10-24 14:00:00,2024-07-17 00:00:00,3.1,64.88,226.0,124.0,23.0,34.0,5189.0,263.0
42183,2023-10-24 15:00:00,2024-07-17 00:00:00,3.1,77.1,275.0,154.0,32.0,3.0,5152.0,356.0
42184,2023-10-24 16:00:00,2024-07-17 00:00:00,3.1,79.29,283.0,155.0,33.0,0.0,5041.0,346.0
42185,2023-10-24 17:00:00,2024-07-17 00:00:00,3.1,77.41,270.0,145.0,31.0,1.0,4865.0,295.0
42186,2023-10-24 18:00:00,2024-07-17 00:00:00,3.1,69.4,230.0,109.0,23.0,1.0,4695.0,264.0
42187,2023-10-24 19:00:00,2024-07-17 00:00:00,3.1,70.1,227.0,104.0,23.0,1.0,4621.0,287.0
42188,2023-10-24 20:00:00,2024-07-17 00:00:00,3.1,64.77,213.0,94.0,20.0,1.0,4644.0,225.0
42189,2023-10-24 21:00:00,2024-07-17 00:00:00,3.1,64.44,208.0,93.0,19.0,1.0,4667.0,251.0
42190,2023-10-24 22:00:00,2024-07-17 00:00:00,3.1,66.25,211.0,92.0,20.0,1.0,4545.0,253.0
42191,2023-10-24 23:00:00,2024-07-17 00:00:00,3.1,68.09,206.0,100.0,19.0,1.0,4352.0,249.0
