Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
39720,2023-07-14 00:00:00,106.44,276.0,96.0,24.0,0.0,1643.0,357.0
39721,2023-07-14 01:00:00,113.35,297.0,97.0,24.0,0.0,1621.0,355.0
39722,2023-07-14 02:00:00,135.74,349.0,98.0,25.0,1.0,1468.0,355.0
39723,2023-07-14 03:00:00,149.63,310.0,96.0,24.0,48.0,1120.0,279.0
39724,2023-07-14 04:00:00,179.74,364.0,97.0,24.0,178.0,803.0,327.0
39725,2023-07-14 05:00:00,168.02,354.0,98.0,24.0,461.0,603.0,335.0
39726,2023-07-14 06:00:00,127.25,313.0,110.0,25.0,876.0,603.0,342.0
39727,2023-07-14 07:00:00,115.81,339.0,96.0,23.0,1197.0,680.0,277.0
39728,2023-07-14 08:00:00,102.3,337.0,96.0,23.0,1493.0,682.0,311.0
39729,2023-07-14 09:00:00,93.88,316.0,95.0,23.0,1598.0,738.0,262.0
39730,2023-07-14 10:00:00,84.3,300.0,97.0,23.0,1651.0,901.0,269.0
39731,2023-07-14 11:00:00,77.69,291.0,97.0,23.0,1640.0,1102.0,276.0
39732,2023-07-14 12:00:00,83.53,293.0,101.0,23.0,1581.0,897.0,330.0
39733,2023-07-14 13:00:00,101.9,344.0,98.0,23.0,1513.0,748.0,287.0
39734,2023-07-14 14:00:00,116.18,345.0,96.0,23.0,1255.0,572.0,352.0
39735,2023-07-14 15:00:00,130.68,320.0,98.0,24.0,967.0,450.0,354.0
39736,2023-07-14 16:00:00,179.83,402.0,102.0,24.0,637.0,443.0,355.0
39737,2023-07-14 17:00:00,222.34,431.0,100.0,21.0,318.0,412.0,396.0
39738,2023-07-14 18:00:00,252.77,445.0,99.0,20.0,117.0,416.0,418.0
39739,2023-07-14 19:00:00,203.26,347.0,97.0,21.0,20.0,615.0,416.0
39740,2023-07-14 20:00:00,155.01,282.0,103.0,25.0,0.0,912.0,372.0
39741,2023-07-14 21:00:00,126.63,284.0,98.0,25.0,0.0,1309.0,355.0
39742,2023-07-14 22:00:00,131.8,311.0,94.0,23.0,0.0,1485.0,215.0
39743,2023-07-14 23:00:00,128.64,376.0,88.0,22.0,0.0,1798.0,260.0
