Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
42936,2023-11-25 00:00:00,2024-07-17 00:00:00,3.1,120.4,352.0,204.0,25.0,0.0,3596.0,534.0
42937,2023-11-25 01:00:00,2024-07-17 00:00:00,3.1,129.79,339.0,211.0,25.0,0.0,3177.0,543.0
42938,2023-11-25 02:00:00,2024-07-17 00:00:00,3.1,151.15,374.0,233.0,31.0,0.0,2755.0,527.0
42939,2023-11-25 03:00:00,2024-07-17 00:00:00,3.1,167.18,386.0,238.0,33.0,0.0,2423.0,536.0
42940,2023-11-25 04:00:00,2024-07-17 00:00:00,3.1,183.32,411.0,241.0,34.0,0.0,2192.0,563.0
42941,2023-11-25 05:00:00,2024-07-17 00:00:00,3.1,192.28,499.0,244.0,37.0,0.0,2375.0,735.0
42942,2023-11-25 06:00:00,2024-07-17 00:00:00,3.1,205.65,561.0,340.0,40.0,0.0,2452.0,746.0
42943,2023-11-25 07:00:00,2024-07-17 00:00:00,3.1,204.86,610.0,365.0,46.0,31.0,2650.0,752.0
42944,2023-11-25 08:00:00,2024-07-17 00:00:00,3.1,204.03,566.0,365.0,50.0,242.0,2362.0,735.0
42945,2023-11-25 09:00:00,2024-07-17 00:00:00,3.1,201.23,529.0,369.0,51.0,525.0,2079.0,721.0
42946,2023-11-25 10:00:00,2024-07-17 00:00:00,3.1,211.18,539.0,380.0,49.0,673.0,1787.0,741.0
42947,2023-11-25 11:00:00,2024-07-17 00:00:00,3.1,232.05,627.0,378.0,49.0,652.0,1643.0,731.0
42948,2023-11-25 12:00:00,2024-07-17 00:00:00,3.1,240.01,650.0,353.0,48.0,458.0,1700.0,628.0
42949,2023-11-25 13:00:00,2024-07-17 00:00:00,3.1,250.26,672.0,356.0,50.0,287.0,1740.0,640.0
42950,2023-11-25 14:00:00,2024-07-17 00:00:00,3.1,281.28,876.0,394.0,50.0,68.0,1923.0,717.0
42951,2023-11-25 15:00:00,2024-07-17 00:00:00,3.1,292.43,927.0,459.0,54.0,0.0,1962.0,751.0
42952,2023-11-25 16:00:00,2024-07-17 00:00:00,3.1,286.65,999.0,482.0,56.0,0.0,2208.0,751.0
42953,2023-11-25 17:00:00,2024-07-17 00:00:00,3.1,286.37,959.0,475.0,54.0,1.0,2122.0,772.0
42954,2023-11-25 18:00:00,2024-07-17 00:00:00,3.1,316.13,971.0,461.0,52.0,1.0,1709.0,755.0
42955,2023-11-25 19:00:00,2024-07-17 00:00:00,3.1,331.47,961.0,458.0,49.0,1.0,1492.0,781.0
42956,2023-11-25 20:00:00,2024-07-17 00:00:00,3.1,368.44,1004.0,451.0,47.0,1.0,1160.0,769.0
42957,2023-11-25 21:00:00,2024-07-17 00:00:00,3.1,387.74,966.0,436.0,47.0,1.0,952.0,732.0
42958,2023-11-25 22:00:00,2024-07-17 00:00:00,3.1,409.13,935.0,430.0,46.0,1.0,748.0,736.0
42959,2023-11-25 23:00:00,2024-07-17 00:00:00,3.1,412.25,829.0,378.0,42.0,1.0,609.0,728.0
