Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
42360,2023-11-01 00:00:00,2024-07-17 00:00:00,3.1,149.63,270.0,148.0,22.0,1.0,1031.0,325.0
42361,2023-11-01 01:00:00,2024-07-17 00:00:00,3.1,164.88,267.0,148.0,22.0,1.0,854.0,325.0
42362,2023-11-01 02:00:00,2024-07-17 00:00:00,3.1,184.74,286.0,160.0,25.0,0.0,760.0,321.0
42363,2023-11-01 03:00:00,2024-07-17 00:00:00,3.1,187.32,305.0,174.0,29.0,0.0,815.0,321.0
42364,2023-11-01 04:00:00,2024-07-17 00:00:00,3.1,166.06,299.0,176.0,28.0,0.0,1002.0,324.0
42365,2023-11-01 05:00:00,2024-07-17 00:00:00,3.1,151.33,320.0,245.0,32.0,0.0,1256.0,439.0
42366,2023-11-01 06:00:00,2024-07-17 00:00:00,3.1,154.76,364.0,276.0,41.0,19.0,1414.0,441.0
42367,2023-11-01 07:00:00,2024-07-17 00:00:00,3.1,156.47,432.0,304.0,45.0,190.0,1530.0,433.0
42368,2023-11-01 08:00:00,2024-07-17 00:00:00,3.1,130.03,387.0,269.0,46.0,354.0,1707.0,408.0
42369,2023-11-01 09:00:00,2024-07-17 00:00:00,3.1,97.73,322.0,183.0,40.0,374.0,2055.0,389.0
42370,2023-11-01 10:00:00,2024-07-17 00:00:00,3.1,84.62,315.0,182.0,40.0,401.0,2488.0,391.0
42371,2023-11-01 11:00:00,2024-07-17 00:00:00,3.1,71.82,297.0,164.0,36.0,381.0,2914.0,399.0
42372,2023-11-01 12:00:00,2024-07-17 00:00:00,3.1,61.65,271.0,151.0,32.0,259.0,3368.0,377.0
42373,2023-11-01 13:00:00,2024-07-17 00:00:00,3.1,60.65,282.0,160.0,33.0,127.0,3744.0,385.0
42374,2023-11-01 14:00:00,2024-07-17 00:00:00,3.1,63.59,316.0,195.0,41.0,38.0,4183.0,400.0
42375,2023-11-01 15:00:00,2024-07-17 00:00:00,3.1,68.76,365.0,264.0,50.0,3.0,4630.0,438.0
42376,2023-11-01 16:00:00,2024-07-17 00:00:00,3.1,67.15,358.0,281.0,48.0,1.0,4786.0,416.0
42377,2023-11-01 17:00:00,2024-07-17 00:00:00,3.1,66.47,348.0,269.0,46.0,0.0,4708.0,386.0
42378,2023-11-01 18:00:00,2024-07-17 00:00:00,3.1,66.79,343.0,234.0,45.0,0.0,4487.0,364.0
42379,2023-11-01 19:00:00,2024-07-17 00:00:00,3.1,65.26,330.0,196.0,43.0,0.0,4326.0,327.0
42380,2023-11-01 20:00:00,2024-07-17 00:00:00,3.1,65.51,313.0,223.0,47.0,0.0,4269.0,330.0
42381,2023-11-01 21:00:00,2024-07-17 00:00:00,3.1,61.15,274.0,222.0,47.0,0.0,4233.0,285.0
42382,2023-11-01 22:00:00,2024-07-17 00:00:00,3.1,61.14,276.0,217.0,42.0,0.0,4211.0,277.0
42383,2023-11-01 23:00:00,2024-07-17 00:00:00,3.1,55.0,242.0,190.0,32.0,0.0,4152.0,242.0
