Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
38736,2023-06-03 00:00:00,2024-07-17 00:00:00,3.1,182.14,118.0,107.0,23.0,0.0,140.0,373.0
38737,2023-06-03 01:00:00,2024-07-17 00:00:00,3.1,155.36,108.0,99.0,21.0,0.0,212.0,379.0
38738,2023-06-03 02:00:00,2024-07-17 00:00:00,3.1,138.43,107.0,98.0,21.0,3.0,309.0,373.0
38739,2023-06-03 03:00:00,2024-07-17 00:00:00,3.1,120.64,110.0,104.0,22.0,67.0,396.0,387.0
38740,2023-06-03 04:00:00,2024-07-17 00:00:00,3.1,95.25,107.0,98.0,21.0,252.0,463.0,383.0
38741,2023-06-03 05:00:00,2024-07-17 00:00:00,3.1,77.66,107.0,97.0,21.0,618.0,413.0,363.0
38742,2023-06-03 06:00:00,2024-07-17 00:00:00,3.1,58.5,108.0,96.0,22.0,1142.0,446.0,349.0
38743,2023-06-03 07:00:00,2024-07-17 00:00:00,3.1,47.29,111.0,90.0,22.0,1644.0,556.0,254.0
38744,2023-06-03 08:00:00,2024-07-17 00:00:00,3.1,39.3,110.0,85.0,22.0,1973.0,736.0,229.0
38745,2023-06-03 09:00:00,2024-07-17 00:00:00,3.1,34.67,105.0,83.0,21.0,2137.0,861.0,226.0
38746,2023-06-03 10:00:00,2024-07-17 00:00:00,3.1,32.66,98.0,78.0,19.0,2208.0,777.0,220.0
38747,2023-06-03 11:00:00,2024-07-17 00:00:00,3.1,41.54,96.0,77.0,19.0,1632.0,611.0,193.0
38748,2023-06-03 12:00:00,2024-07-17 00:00:00,3.1,40.25,94.0,76.0,19.0,1653.0,634.0,189.0
38749,2023-06-03 13:00:00,2024-07-17 00:00:00,3.1,30.85,93.0,75.0,19.0,2071.0,996.0,187.0
38750,2023-06-03 14:00:00,2024-07-17 00:00:00,3.1,31.9,102.0,81.0,21.0,1903.0,1287.0,243.0
38751,2023-06-03 15:00:00,2024-07-17 00:00:00,3.1,36.33,103.0,85.0,27.0,1533.0,1317.0,257.0
38752,2023-06-03 16:00:00,2024-07-17 00:00:00,3.1,41.36,97.0,83.0,27.0,999.0,1259.0,325.0
38753,2023-06-03 17:00:00,2024-07-17 00:00:00,3.1,56.0,102.0,90.0,29.0,471.0,1128.0,369.0
38754,2023-06-03 18:00:00,2024-07-17 00:00:00,3.1,70.63,109.0,95.0,30.0,161.0,964.0,484.0
38755,2023-06-03 19:00:00,2024-07-17 00:00:00,3.1,81.15,113.0,96.0,31.0,34.0,948.0,429.0
38756,2023-06-03 20:00:00,2024-07-17 00:00:00,3.1,89.94,125.0,104.0,33.0,1.0,997.0,373.0
38757,2023-06-03 21:00:00,2024-07-17 00:00:00,3.1,79.47,123.0,99.0,25.0,0.0,1176.0,342.0
38758,2023-06-03 22:00:00,2024-07-17 00:00:00,3.1,73.51,119.0,94.0,24.0,0.0,1212.0,387.0
38759,2023-06-03 23:00:00,2024-07-17 00:00:00,3.1,77.25,118.0,94.0,23.0,0.0,1086.0,411.0
