Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
38592,2023-05-28 00:00:00,108.16,141.0,150.0,28.0,0.0,879.0,411.0
38593,2023-05-28 01:00:00,125.62,142.0,193.0,28.0,0.0,725.0,430.0
38594,2023-05-28 02:00:00,141.82,155.0,231.0,31.0,1.0,679.0,425.0
38595,2023-05-28 03:00:00,106.18,122.0,161.0,24.0,41.0,784.0,394.0
38596,2023-05-28 04:00:00,92.69,121.0,153.0,24.0,202.0,791.0,417.0
38597,2023-05-28 05:00:00,71.83,121.0,139.0,24.0,511.0,967.0,370.0
38598,2023-05-28 06:00:00,50.79,118.0,103.0,23.0,978.0,1167.0,311.0
38599,2023-05-28 07:00:00,41.6,105.0,97.0,21.0,1442.0,1006.0,315.0
38600,2023-05-28 08:00:00,40.57,110.0,101.0,22.0,1708.0,919.0,342.0
38601,2023-05-28 09:00:00,38.52,100.0,94.0,20.0,1539.0,982.0,352.0
38602,2023-05-28 10:00:00,37.8,97.0,97.0,19.0,1578.0,973.0,340.0
38603,2023-05-28 11:00:00,40.83,104.0,102.0,21.0,1534.0,981.0,327.0
38604,2023-05-28 12:00:00,42.41,111.0,107.0,22.0,1520.0,1033.0,340.0
38605,2023-05-28 13:00:00,42.21,112.0,107.0,22.0,1510.0,1133.0,282.0
38606,2023-05-28 14:00:00,38.9,111.0,107.0,22.0,1366.0,1480.0,330.0
38607,2023-05-28 15:00:00,33.35,120.0,104.0,24.0,1394.0,2227.0,312.0
38608,2023-05-28 16:00:00,37.44,122.0,106.0,24.0,896.0,2296.0,340.0
38609,2023-05-28 17:00:00,44.15,128.0,112.0,25.0,433.0,2329.0,345.0
38610,2023-05-28 18:00:00,50.69,137.0,119.0,27.0,146.0,2262.0,448.0
38611,2023-05-28 19:00:00,56.15,136.0,117.0,27.0,19.0,2091.0,417.0
38612,2023-05-28 20:00:00,66.08,144.0,138.0,28.0,0.0,1935.0,356.0
38613,2023-05-28 21:00:00,67.82,138.0,116.0,27.0,0.0,1783.0,277.0
38614,2023-05-28 22:00:00,65.24,139.0,113.0,27.0,0.0,1829.0,320.0
38615,2023-05-28 23:00:00,70.57,139.0,114.0,27.0,0.0,1680.0,290.0
