Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
36744,2023-03-12 00:00:00,2024-07-17 00:00:00,3.1,117.86,536.0,320.0,45.0,5.0,3018.0,692.0
36745,2023-03-12 01:00:00,2024-07-17 00:00:00,3.1,138.7,585.0,370.0,47.0,3.0,2581.0,744.0
36746,2023-03-12 02:00:00,2024-07-17 00:00:00,3.1,151.3,584.0,369.0,47.0,1.0,2211.0,750.0
36747,2023-03-12 03:00:00,2024-07-17 00:00:00,3.1,165.43,591.0,357.0,47.0,0.0,1873.0,761.0
36748,2023-03-12 04:00:00,2024-07-17 00:00:00,3.1,178.0,586.0,381.0,46.0,0.0,1554.0,832.0
36749,2023-03-12 05:00:00,2024-07-17 00:00:00,3.1,189.38,595.0,403.0,48.0,4.0,1386.0,842.0
36750,2023-03-12 06:00:00,2024-07-17 00:00:00,3.1,194.14,606.0,401.0,49.0,104.0,1232.0,847.0
36751,2023-03-12 07:00:00,2024-07-17 00:00:00,3.1,172.66,546.0,377.0,48.0,351.0,1111.0,891.0
36752,2023-03-12 08:00:00,2024-07-17 00:00:00,3.1,153.04,532.0,368.0,48.0,669.0,1157.0,885.0
36753,2023-03-12 09:00:00,2024-07-17 00:00:00,3.1,134.58,457.0,365.0,48.0,951.0,1039.0,869.0
36754,2023-03-12 10:00:00,2024-07-17 00:00:00,3.1,117.15,403.0,368.0,48.0,860.0,1460.0,804.0
36755,2023-03-12 11:00:00,2024-07-17 00:00:00,3.1,109.83,356.0,353.0,48.0,634.0,1706.0,733.0
36756,2023-03-12 12:00:00,2024-07-17 00:00:00,3.1,89.06,340.0,249.0,47.0,523.0,2219.0,772.0
36757,2023-03-12 13:00:00,2024-07-17 00:00:00,3.1,81.95,322.0,231.0,46.0,391.0,2484.0,783.0
36758,2023-03-12 14:00:00,2024-07-17 00:00:00,3.1,84.38,323.0,234.0,44.0,204.0,2458.0,884.0
36759,2023-03-12 15:00:00,2024-07-17 00:00:00,3.1,91.38,361.0,309.0,46.0,88.0,2752.0,902.0
36760,2023-03-12 16:00:00,2024-07-17 00:00:00,3.1,114.68,524.0,421.0,50.0,23.0,3079.0,911.0
36761,2023-03-12 17:00:00,2024-07-17 00:00:00,3.1,120.95,602.0,478.0,51.0,1.0,3375.0,909.0
36762,2023-03-12 18:00:00,2024-07-17 00:00:00,3.1,123.74,655.0,489.0,53.0,0.0,3531.0,931.0
36763,2023-03-12 19:00:00,2024-07-17 00:00:00,3.1,110.64,585.0,473.0,52.0,0.0,3841.0,840.0
36764,2023-03-12 20:00:00,2024-07-17 00:00:00,3.1,95.63,528.0,340.0,43.0,5.0,4078.0,700.0
36765,2023-03-12 21:00:00,2024-07-17 00:00:00,3.1,92.42,534.0,316.0,43.0,5.0,4175.0,772.0
36766,2023-03-12 22:00:00,2024-07-17 00:00:00,3.1,93.88,554.0,276.0,47.0,0.0,4153.0,746.0
36767,2023-03-12 23:00:00,2024-07-17 00:00:00,3.1,90.94,508.0,256.0,48.0,0.0,3968.0,721.0
