UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-02-13 00:00:00,479.0,203.0,35.0,0.0,2765.0,613.0
2023-02-13 01:00:00,499.0,205.0,35.0,0.0,2802.0,645.0
2023-02-13 02:00:00,448.0,204.0,35.0,0.0,2877.0,686.0
2023-02-13 03:00:00,496.0,199.0,35.0,0.0,2873.0,655.0
2023-02-13 04:00:00,551.0,205.0,37.0,0.0,2931.0,722.0
2023-02-13 05:00:00,716.0,318.0,46.0,0.0,2835.0,878.0
2023-02-13 06:00:00,799.0,410.0,49.0,1.0,2627.0,990.0
2023-02-13 07:00:00,866.0,386.0,49.0,40.0,2480.0,1012.0
2023-02-13 08:00:00,848.0,442.0,50.0,171.0,2504.0,1107.0
2023-02-13 09:00:00,777.0,460.0,52.0,363.0,2535.0,1083.0
2023-02-13 10:00:00,731.0,346.0,48.0,540.0,2704.0,915.0
2023-02-13 11:00:00,709.0,343.0,48.0,569.0,2662.0,818.0
2023-02-13 12:00:00,654.0,358.0,48.0,467.0,2514.0,765.0
2023-02-13 13:00:00,730.0,427.0,49.0,384.0,2324.0,865.0
2023-02-13 14:00:00,712.0,496.0,51.0,239.0,2153.0,822.0
2023-02-13 15:00:00,879.0,597.0,52.0,79.0,1965.0,939.0
2023-02-13 16:00:00,892.0,642.0,53.0,4.0,1670.0,1116.0
2023-02-13 17:00:00,886.0,645.0,53.0,0.0,1459.0,1144.0
2023-02-13 18:00:00,828.0,643.0,54.0,0.0,1194.0,1145.0
2023-02-13 19:00:00,856.0,635.0,53.0,0.0,967.0,1135.0
2023-02-13 20:00:00,867.0,593.0,53.0,0.0,809.0,1133.0
2023-02-13 21:00:00,824.0,524.0,49.0,0.0,635.0,1035.0
2023-02-13 22:00:00,810.0,455.0,46.0,0.0,516.0,994.0
2023-02-13 23:00:00,745.0,313.0,42.0,0.0,445.0,1083.0
