Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
41640,2023-10-02 00:00:00,250.57,378.0,111.0,30.0,0.0,755.0,85.0
41641,2023-10-02 01:00:00,241.72,332.0,112.0,29.0,0.0,706.0,85.0
41642,2023-10-02 02:00:00,232.54,310.0,112.0,29.0,0.0,708.0,83.0
41643,2023-10-02 03:00:00,262.02,389.0,117.0,30.0,0.0,719.0,85.0
41644,2023-10-02 04:00:00,284.78,425.0,117.0,30.0,0.0,672.0,85.0
41645,2023-10-02 05:00:00,261.45,430.0,144.0,33.0,4.0,807.0,87.0
41646,2023-10-02 06:00:00,236.57,395.0,139.0,33.0,74.0,816.0,86.0
41647,2023-10-02 07:00:00,228.53,428.0,147.0,33.0,213.0,813.0,86.0
41648,2023-10-02 08:00:00,199.28,386.0,170.0,33.0,412.0,766.0,88.0
41649,2023-10-02 09:00:00,161.81,354.0,164.0,30.0,590.0,890.0,85.0
41650,2023-10-02 10:00:00,172.1,386.0,164.0,30.0,587.0,882.0,79.0
41651,2023-10-02 11:00:00,196.35,456.0,246.0,36.0,525.0,955.0,85.0
41652,2023-10-02 12:00:00,153.11,365.0,165.0,30.0,588.0,1061.0,81.0
41653,2023-10-02 13:00:00,166.57,385.0,157.0,29.0,337.0,1185.0,83.0
41654,2023-10-02 14:00:00,195.64,460.0,158.0,29.0,359.0,1055.0,85.0
41655,2023-10-02 15:00:00,228.97,460.0,189.0,32.0,235.0,903.0,70.0
41656,2023-10-02 16:00:00,287.81,458.0,222.0,37.0,47.0,709.0,74.0
41657,2023-10-02 17:00:00,312.58,441.0,227.0,37.0,0.0,594.0,90.0
41658,2023-10-02 18:00:00,307.75,398.0,229.0,37.0,0.0,551.0,92.0
41659,2023-10-02 19:00:00,312.68,369.0,194.0,32.0,0.0,484.0,89.0
41660,2023-10-02 20:00:00,292.6,279.0,135.0,30.0,0.0,406.0,87.0
41661,2023-10-02 21:00:00,305.7,234.0,116.0,30.0,0.0,295.0,87.0
41662,2023-10-02 22:00:00,272.59,153.0,114.0,30.0,0.0,242.0,87.0
41663,2023-10-02 23:00:00,278.36,153.0,120.0,30.0,0.0,231.0,87.0
