UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-04-20 00:00:00,236.0,181.0,33.0,5.0,3074.0,399.0
2023-04-20 01:00:00,231.0,182.0,33.0,5.0,2711.0,400.0
2023-04-20 02:00:00,268.0,182.0,33.0,1.0,2946.0,324.0
2023-04-20 03:00:00,307.0,175.0,34.0,0.0,3143.0,355.0
2023-04-20 04:00:00,271.0,168.0,33.0,40.0,3155.0,422.0
2023-04-20 05:00:00,260.0,156.0,30.0,260.0,3439.0,419.0
2023-04-20 06:00:00,360.0,128.0,31.0,706.0,3818.0,420.0
2023-04-20 07:00:00,365.0,117.0,32.0,1237.0,3822.0,397.0
2023-04-20 08:00:00,336.0,119.0,33.0,1521.0,4049.0,462.0
2023-04-20 09:00:00,246.0,135.0,35.0,1794.0,4100.0,470.0
2023-04-20 10:00:00,221.0,111.0,32.0,1897.0,4035.0,419.0
2023-04-20 11:00:00,203.0,112.0,32.0,2091.0,4018.0,401.0
2023-04-20 12:00:00,206.0,113.0,32.0,2101.0,3988.0,382.0
2023-04-20 13:00:00,190.0,108.0,31.0,1979.0,3889.0,397.0
2023-04-20 14:00:00,195.0,111.0,32.0,1625.0,3984.0,407.0
2023-04-20 15:00:00,223.0,117.0,33.0,1167.0,3690.0,423.0
2023-04-20 16:00:00,295.0,158.0,33.0,608.0,3239.0,439.0
2023-04-20 17:00:00,295.0,185.0,34.0,185.0,3300.0,452.0
2023-04-20 18:00:00,317.0,183.0,35.0,22.0,3155.0,463.0
2023-04-20 19:00:00,317.0,193.0,36.0,2.0,2964.0,430.0
2023-04-20 20:00:00,313.0,199.0,35.0,2.0,2992.0,426.0
2023-04-20 21:00:00,292.0,195.0,35.0,0.0,2704.0,376.0
2023-04-20 22:00:00,315.0,195.0,35.0,0.0,2846.0,363.0
2023-04-20 23:00:00,287.0,222.0,39.0,0.0,2901.0,491.0
