UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-06-28 00:00:00,388.0,78.0,17.0,22.0,2515.0,317.0
2023-06-28 01:00:00,345.0,76.0,16.0,22.0,2309.0,320.0
2023-06-28 02:00:00,275.0,70.0,16.0,26.0,2140.0,317.0
2023-06-28 03:00:00,296.0,68.0,16.0,89.0,1841.0,320.0
2023-06-28 04:00:00,295.0,74.0,17.0,238.0,1542.0,339.0
2023-06-28 05:00:00,276.0,105.0,22.0,657.0,1363.0,352.0
2023-06-28 06:00:00,275.0,112.0,24.0,1195.0,1215.0,336.0
2023-06-28 07:00:00,340.0,107.0,24.0,1770.0,899.0,326.0
2023-06-28 08:00:00,334.0,93.0,23.0,2239.0,750.0,332.0
2023-06-28 09:00:00,333.0,90.0,23.0,2398.0,735.0,329.0
2023-06-28 10:00:00,334.0,93.0,23.0,2424.0,727.0,282.0
2023-06-28 11:00:00,319.0,91.0,23.0,2381.0,689.0,321.0
2023-06-28 12:00:00,287.0,92.0,23.0,2247.0,704.0,298.0
2023-06-28 13:00:00,313.0,92.0,23.0,2036.0,724.0,331.0
2023-06-28 14:00:00,334.0,91.0,23.0,1586.0,781.0,418.0
2023-06-28 15:00:00,367.0,95.0,24.0,1152.0,777.0,460.0
2023-06-28 16:00:00,386.0,104.0,26.0,687.0,785.0,353.0
2023-06-28 17:00:00,372.0,121.0,25.0,358.0,833.0,345.0
2023-06-28 18:00:00,364.0,122.0,26.0,149.0,820.0,353.0
2023-06-28 19:00:00,350.0,124.0,26.0,44.0,723.0,352.0
2023-06-28 20:00:00,332.0,109.0,25.0,23.0,719.0,351.0
2023-06-28 21:00:00,352.0,100.0,25.0,22.0,733.0,348.0
2023-06-28 22:00:00,341.0,89.0,23.0,22.0,618.0,332.0
2023-06-28 23:00:00,321.0,87.0,22.0,22.0,461.0,322.0
