UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-10-17 00:00:00,2024-07-17 00:00:00,3.1,5.599860741964086,283.53851930347946,279.941016832812,0.0,0.1067390582550908,448.6902,66.45419,29.48798,0.0,1149.99999,437.96369
2023-10-17 01:00:00,2024-07-17 00:00:00,3.1,4.1463895404636775,282.9373646540698,279.66799380659063,0.0,0.0331251702841065,452.22142,69.84652,29.88577,0.0,1254.00002,438.20205
2023-10-17 02:00:00,2024-07-17 00:00:00,3.1,4.1463895404636775,282.9373646540698,279.66799380659063,0.0,0.0331251702841065,450.16808,80.08861,30.36298,0.0,1413.99995,463.23427
2023-10-17 03:00:00,2024-07-17 00:00:00,3.1,4.1463895404636775,282.9373646540698,279.66799380659063,0.0,0.0331251702841065,443.08023,91.22971,30.79669,0.0,1495.0,471.44851
2023-10-17 04:00:00,2024-07-17 00:00:00,3.1,3.4359930211866323,282.5950627316406,279.1976868232907,0.0165698416425342,0.0528546414379313,437.50205,99.18503,29.44934,0.0,1447.99995,469.93125
2023-10-17 05:00:00,2024-07-17 00:00:00,3.1,3.4359930211866323,282.5950627316406,279.1976868232907,0.0165698416425342,0.0528546414379313,458.44448,124.59317,30.30981,6.0,1384.99998,465.8072
2023-10-17 06:00:00,2024-07-17 00:00:00,3.1,3.4359930211866323,282.5950627316406,279.1976868232907,0.0165698416425342,0.0528546414379313,450.45568,141.85333,32.94895,110.0,1342.00001,476.59224
2023-10-17 07:00:00,2024-07-17 00:00:00,3.1,3.832864535452373,283.6640869153862,279.0950108164582,105.22448202758522,0.0176849803077957,448.95878,147.19526,30.64431,399.99999,1413.99995,478.38359
2023-10-17 08:00:00,2024-07-17 00:00:00,3.1,3.832864535452373,283.6640869153862,279.0950108164582,105.22448202758522,0.0176849803077957,453.11987,165.67374,27.15597,721.99999,1486.99998,460.96048
2023-10-17 09:00:00,2024-07-17 00:00:00,3.1,3.832864535452373,283.6640869153862,279.0950108164582,105.22448202758522,0.0176849803077957,451.07374,184.10297,26.40798,969.99997,1619.00002,464.66465
2023-10-17 10:00:00,2024-07-17 00:00:00,3.1,4.457010155884522,284.4452554704702,278.6082693615469,197.8776666257988,0.0287650192953504,437.7029,190.80156,25.79489,1030.00002,1856.00005,464.39955
