Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
36816,2023-03-15 00:00:00,121.46,333.0,201.0,36.0,2.0,3586.0,650.0
36817,2023-03-15 01:00:00,123.34,312.0,203.0,35.0,2.0,3419.0,694.0
36818,2023-03-15 02:00:00,127.41,337.0,227.0,36.0,2.0,3491.0,702.0
36819,2023-03-15 03:00:00,141.31,437.0,215.0,38.0,2.0,3467.0,689.0
36820,2023-03-15 04:00:00,158.32,467.0,312.0,43.0,2.0,3314.0,765.0
36821,2023-03-15 05:00:00,176.06,490.0,418.0,47.0,6.0,3127.0,888.0
36822,2023-03-15 06:00:00,167.3,491.0,386.0,48.0,131.0,3178.0,710.0
36823,2023-03-15 07:00:00,159.5,489.0,409.0,47.0,432.0,3290.0,806.0
36824,2023-03-15 08:00:00,145.32,495.0,345.0,48.0,835.0,3397.0,743.0
36825,2023-03-15 09:00:00,129.56,476.0,328.0,49.0,1081.0,3830.0,728.0
36826,2023-03-15 10:00:00,105.86,323.0,297.0,39.0,1169.0,3875.0,586.0
36827,2023-03-15 11:00:00,104.79,319.0,324.0,41.0,1122.0,4031.0,558.0
36828,2023-03-15 12:00:00,112.46,315.0,327.0,43.0,917.0,3699.0,576.0
36829,2023-03-15 13:00:00,117.2,332.0,371.0,46.0,748.0,3879.0,619.0
36830,2023-03-15 14:00:00,118.22,353.0,353.0,47.0,590.0,4035.0,643.0
36831,2023-03-15 15:00:00,127.56,358.0,312.0,44.0,324.0,3620.0,632.0
36832,2023-03-15 16:00:00,139.38,342.0,338.0,41.0,101.0,3243.0,592.0
36833,2023-03-15 17:00:00,147.11,467.0,337.0,45.0,11.0,3717.0,659.0
36834,2023-03-15 18:00:00,172.84,533.0,387.0,48.0,5.0,3254.0,642.0
36835,2023-03-15 19:00:00,187.03,618.0,420.0,48.0,5.0,3221.0,630.0
36836,2023-03-15 20:00:00,213.04,662.0,381.0,46.0,2.0,2669.0,716.0
36837,2023-03-15 21:00:00,258.73,793.0,429.0,48.0,1.0,2167.0,907.0
36838,2023-03-15 22:00:00,248.53,657.0,334.0,46.0,0.0,1932.0,845.0
36839,2023-03-15 23:00:00,240.72,526.0,279.0,41.0,0.0,1662.0,863.0
