Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
42576,2023-11-10 00:00:00,2024-07-17 00:00:00,3.1,185.02,270.0,175.0,40.0,0.0,1551.0,589.0
42577,2023-11-10 01:00:00,2024-07-17 00:00:00,3.1,194.93,271.0,175.0,40.0,0.0,1408.0,563.0
42578,2023-11-10 02:00:00,2024-07-17 00:00:00,3.1,186.45,264.0,171.0,39.0,0.0,1481.0,519.0
42579,2023-11-10 03:00:00,2024-07-17 00:00:00,3.1,171.82,264.0,171.0,39.0,0.0,1675.0,433.0
42580,2023-11-10 04:00:00,2024-07-17 00:00:00,3.1,162.26,280.0,177.0,39.0,1.0,1903.0,395.0
42581,2023-11-10 05:00:00,2024-07-17 00:00:00,3.1,167.16,308.0,187.0,40.0,1.0,2020.0,554.0
42582,2023-11-10 06:00:00,2024-07-17 00:00:00,3.1,177.75,323.0,228.0,43.0,3.0,2007.0,691.0
42583,2023-11-10 07:00:00,2024-07-17 00:00:00,3.1,176.45,324.0,262.0,43.0,47.0,2062.0,678.0
42584,2023-11-10 08:00:00,2024-07-17 00:00:00,3.1,184.12,321.0,288.0,42.0,193.0,1824.0,672.0
42585,2023-11-10 09:00:00,2024-07-17 00:00:00,3.1,188.59,326.0,298.0,43.0,322.0,1672.0,668.0
42586,2023-11-10 10:00:00,2024-07-17 00:00:00,3.1,186.99,320.0,362.0,42.0,403.0,1725.0,677.0
42587,2023-11-10 11:00:00,2024-07-17 00:00:00,3.1,188.97,321.0,368.0,44.0,377.0,1731.0,700.0
42588,2023-11-10 12:00:00,2024-07-17 00:00:00,3.1,192.63,323.0,362.0,50.0,319.0,1717.0,690.0
42589,2023-11-10 13:00:00,2024-07-17 00:00:00,3.1,197.92,325.0,372.0,50.0,247.0,1703.0,706.0
42590,2023-11-10 14:00:00,2024-07-17 00:00:00,3.1,220.91,379.0,379.0,54.0,84.0,1637.0,682.0
42591,2023-11-10 15:00:00,2024-07-17 00:00:00,3.1,240.72,456.0,401.0,54.0,3.0,1646.0,699.0
42592,2023-11-10 16:00:00,2024-07-17 00:00:00,3.1,248.48,461.0,442.0,55.0,0.0,1597.0,706.0
42593,2023-11-10 17:00:00,2024-07-17 00:00:00,3.1,267.23,460.0,451.0,55.0,0.0,1362.0,720.0
42594,2023-11-10 18:00:00,2024-07-17 00:00:00,3.1,264.64,461.0,434.0,55.0,0.0,1385.0,685.0
42595,2023-11-10 19:00:00,2024-07-17 00:00:00,3.1,282.85,460.0,420.0,55.0,0.0,1172.0,675.0
42596,2023-11-10 20:00:00,2024-07-17 00:00:00,3.1,274.3,440.0,333.0,52.0,0.0,1141.0,701.0
42597,2023-11-10 21:00:00,2024-07-17 00:00:00,3.1,280.67,430.0,300.0,51.0,0.0,1027.0,722.0
42598,2023-11-10 22:00:00,2024-07-17 00:00:00,3.1,258.83,326.0,216.0,45.0,0.0,934.0,659.0
42599,2023-11-10 23:00:00,2024-07-17 00:00:00,3.1,283.88,311.0,191.0,41.0,0.0,694.0,589.0
