Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
35760,2023-01-30 00:00:00,2024-07-17 00:00:00,3.1,52.48,376.0,120.0,18.0,0.0,5413.0,504.0
35761,2023-01-30 01:00:00,2024-07-17 00:00:00,3.1,52.66,371.0,116.0,20.0,0.0,5300.0,516.0
35762,2023-01-30 02:00:00,2024-07-17 00:00:00,3.1,53.38,380.0,116.0,20.0,0.0,5301.0,550.0
35763,2023-01-30 03:00:00,2024-07-17 00:00:00,3.1,59.42,425.0,140.0,27.0,0.0,5340.0,560.0
35764,2023-01-30 04:00:00,2024-07-17 00:00:00,3.1,64.94,488.0,160.0,33.0,0.0,5569.0,579.0
35765,2023-01-30 05:00:00,2024-07-17 00:00:00,3.1,77.48,609.0,201.0,36.0,1.0,5578.0,697.0
35766,2023-01-30 06:00:00,2024-07-17 00:00:00,3.1,79.89,627.0,297.0,37.0,3.0,5706.0,858.0
35767,2023-01-30 07:00:00,2024-07-17 00:00:00,3.1,85.65,686.0,302.0,38.0,21.0,5621.0,904.0
35768,2023-01-30 08:00:00,2024-07-17 00:00:00,3.1,83.03,646.0,247.0,34.0,114.0,5356.0,783.0
35769,2023-01-30 09:00:00,2024-07-17 00:00:00,3.1,75.4,611.0,245.0,35.0,317.0,5549.0,792.0
35770,2023-01-30 10:00:00,2024-07-17 00:00:00,3.1,70.93,589.0,233.0,36.0,440.0,5639.0,796.0
35771,2023-01-30 11:00:00,2024-07-17 00:00:00,3.1,65.31,543.0,249.0,37.0,525.0,5809.0,796.0
35772,2023-01-30 12:00:00,2024-07-17 00:00:00,3.1,65.67,553.0,278.0,37.0,549.0,5938.0,840.0
35773,2023-01-30 13:00:00,2024-07-17 00:00:00,3.1,68.42,586.0,232.0,37.0,449.0,5880.0,799.0
35774,2023-01-30 14:00:00,2024-07-17 00:00:00,3.1,68.45,564.0,281.0,38.0,223.0,5992.0,908.0
35775,2023-01-30 15:00:00,2024-07-17 00:00:00,3.1,72.42,591.0,267.0,38.0,43.0,6001.0,839.0
35776,2023-01-30 16:00:00,2024-07-17 00:00:00,3.1,70.49,571.0,241.0,37.0,5.0,6002.0,778.0
35777,2023-01-30 17:00:00,2024-07-17 00:00:00,3.1,71.43,579.0,231.0,37.0,5.0,5935.0,780.0
35778,2023-01-30 18:00:00,2024-07-17 00:00:00,3.1,73.25,574.0,277.0,37.0,5.0,5891.0,776.0
35779,2023-01-30 19:00:00,2024-07-17 00:00:00,3.1,75.82,610.0,268.0,40.0,5.0,5935.0,779.0
35780,2023-01-30 20:00:00,2024-07-17 00:00:00,3.1,72.18,575.0,237.0,39.0,5.0,5854.0,779.0
35781,2023-01-30 21:00:00,2024-07-17 00:00:00,3.1,69.12,491.0,264.0,35.0,2.0,5587.0,638.0
35782,2023-01-30 22:00:00,2024-07-17 00:00:00,3.1,66.12,435.0,235.0,35.0,5.0,5201.0,619.0
35783,2023-01-30 23:00:00,2024-07-17 00:00:00,3.1,70.27,448.0,224.0,34.0,5.0,4894.0,616.0
