UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-05-27 00:00:00,177.0,175.0,35.0,0.0,1006.0,343.0
2023-05-27 01:00:00,176.0,153.0,34.0,0.0,743.0,359.0
2023-05-27 02:00:00,179.0,147.0,35.0,1.0,578.0,348.0
2023-05-27 03:00:00,179.0,149.0,35.0,53.0,433.0,349.0
2023-05-27 04:00:00,176.0,149.0,35.0,221.0,297.0,415.0
2023-05-27 05:00:00,161.0,140.0,32.0,574.0,242.0,405.0
2023-05-27 06:00:00,130.0,121.0,26.0,1038.0,293.0,398.0
2023-05-27 07:00:00,123.0,111.0,24.0,1479.0,266.0,395.0
2023-05-27 08:00:00,123.0,109.0,24.0,1885.0,292.0,322.0
2023-05-27 09:00:00,111.0,101.0,22.0,2187.0,295.0,346.0
2023-05-27 10:00:00,96.0,92.0,19.0,2313.0,284.0,367.0
2023-05-27 11:00:00,90.0,96.0,18.0,2202.0,241.0,370.0
2023-05-27 12:00:00,88.0,94.0,18.0,2231.0,308.0,350.0
2023-05-27 13:00:00,93.0,91.0,19.0,2187.0,423.0,357.0
2023-05-27 14:00:00,94.0,88.0,20.0,1908.0,517.0,388.0
2023-05-27 15:00:00,93.0,87.0,25.0,1480.0,665.0,391.0
2023-05-27 16:00:00,93.0,92.0,28.0,935.0,667.0,434.0
2023-05-27 17:00:00,117.0,118.0,32.0,427.0,663.0,447.0
2023-05-27 18:00:00,125.0,124.0,34.0,144.0,611.0,437.0
2023-05-27 19:00:00,124.0,123.0,34.0,20.0,586.0,422.0
2023-05-27 20:00:00,124.0,121.0,34.0,0.0,693.0,407.0
2023-05-27 21:00:00,118.0,116.0,31.0,0.0,889.0,358.0
2023-05-27 22:00:00,122.0,115.0,24.0,0.0,980.0,366.0
2023-05-27 23:00:00,141.0,125.0,28.0,0.0,1024.0,390.0
