Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
38160,2023-05-10 00:00:00,366.32,327.0,9493.0,228.0,4190.0,1.0,497.0,571.0,625.0,1520.0
38161,2023-05-10 01:00:00,364.82,326.0,9214.0,225.0,4057.0,1.0,586.0,574.0,625.0,1510.0
38162,2023-05-10 02:00:00,365.55,326.0,9482.0,221.0,4109.0,1.0,613.0,575.0,624.0,1532.0
38163,2023-05-10 03:00:00,370.21,326.0,10263.0,231.0,4255.0,2.0,681.0,582.0,624.0,1718.0
38164,2023-05-10 04:00:00,365.53,326.0,11960.0,238.0,5267.0,1.7177734375,789.0,580.0,624.0,1966.0
38165,2023-05-10 05:00:00,376.6,325.0,15680.0,237.0,5923.0,1.9555077520465909,801.0,579.0,624.0,2137.0
38166,2023-05-10 06:00:00,374.35,323.0,16661.0,284.0,6699.0,2.8898612464580684,794.0,563.0,622.0,2389.0
38167,2023-05-10 07:00:00,369.61,324.0,16811.0,285.0,6948.0,4.687254950874129,837.0,558.0,621.0,2231.0
38168,2023-05-10 08:00:00,367.81,327.0,16621.0,285.0,6759.0,7.308448404886559,995.0,557.0,620.0,2117.0
38169,2023-05-10 09:00:00,366.85,325.0,16520.0,286.0,6572.0,10.47583005970986,1191.0,551.0,623.0,2095.0
38170,2023-05-10 10:00:00,369.25,312.0,14977.0,286.0,5422.0,13.758076902629302,1391.0,570.0,624.0,1909.0
38171,2023-05-10 11:00:00,360.9,303.0,14332.0,275.0,5334.0,16.702789456676946,1685.0,568.0,624.0,1766.0
38172,2023-05-10 12:00:00,360.05,304.0,14546.0,276.0,5316.0,18.954208927049145,1933.0,582.0,623.0,1863.0
38173,2023-05-10 13:00:00,357.77,307.0,14755.0,279.0,5427.0,20.32072943240554,2203.0,576.0,623.0,1987.0
38174,2023-05-10 14:00:00,353.15,320.0,14427.0,279.0,5548.0,20.78649479828725,2532.0,576.0,624.0,2191.0
38175,2023-05-10 15:00:00,349.99,329.0,14502.0,277.0,5620.0,20.480930146111675,2571.0,585.0,623.0,2018.0
38176,2023-05-10 16:00:00,347.04,326.0,15074.0,309.0,6284.0,19.62715541235038,2437.0,584.0,625.0,2022.0
38177,2023-05-10 17:00:00,346.2,326.0,15417.0,407.0,6954.0,17.653536857605594,2428.0,586.0,626.0,2334.0
38178,2023-05-10 18:00:00,344.78,326.0,15501.0,449.0,7042.0,8.737836541741954,2587.0,587.0,627.0,2370.0
38179,2023-05-10 19:00:00,344.34,325.0,15140.0,450.0,6640.0,1.0,2619.0,582.0,627.0,2141.0
38180,2023-05-10 20:00:00,336.99,325.0,13202.0,457.0,5880.0,1.0,2913.0,581.0,626.0,1982.0
38181,2023-05-10 21:00:00,313.44,325.0,9904.0,408.0,5052.0,1.0,3378.0,585.0,626.0,1694.0
38182,2023-05-10 22:00:00,278.86,326.0,7936.0,414.0,4992.0,1.0,3866.0,582.0,625.0,1143.0
38183,2023-05-10 23:00:00,260.98,326.0,6567.0,396.0,4672.0,1.0,4250.0,582.0,625.0,1109.0
