UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-08-17 00:00:00,2024-07-17 00:00:00,3.1,2.806035834623443,295.8794569952069,290.4934323348951,0.2157604081516655,0.2226519066277701,835.74418,7258.86003,95.56502,3072.98387,0.0,749.84639,1018.58774,592.77059,1317.46074
2023-08-17 01:00:00,2024-07-17 00:00:00,3.1,2.764033223036411,295.5516270663292,290.4154386727207,0.0,0.0380491587690254,843.65105,6879.30505,94.20826,2927.78909,0.0,786.13234,1027.5117,595.25492,1295.67352
2023-08-17 02:00:00,2024-07-17 00:00:00,3.1,2.764033223036411,295.5516270663292,290.4154386727207,0.0,0.0380491587690254,834.19882,6847.5956,92.19558,3015.61384,0.0,826.57859,1033.72684,590.87736,1281.05443
2023-08-17 03:00:00,2024-07-17 00:00:00,3.1,2.764033223036411,295.5516270663292,290.4154386727207,0.0,0.0380491587690254,843.93219,7019.29198,86.86551,3155.24855,0.0,845.08716,1015.7951,592.73358,1311.87408
2023-08-17 04:00:00,2024-07-17 00:00:00,3.1,2.740419953473083,296.8634060049986,290.7209656462993,26.30630477699973,0.0819850046309533,860.08483,7567.57869,84.5902,3487.10397,160.0,866.89897,1010.97248,591.59337,1351.80304
2023-08-17 05:00:00,2024-07-17 00:00:00,3.1,2.740419953473083,296.8634060049986,290.7209656462993,26.30630477699973,0.0819850046309533,864.14434,8313.55389,88.16838,3979.10562,1521.99999,865.8275,1021.14821,590.70196,1450.37003
2023-08-17 06:00:00,2024-07-17 00:00:00,3.1,2.740419953473083,296.8634060049986,290.7209656462993,26.30630477699973,0.0819850046309533,882.40427,8880.34145,90.80962,4358.79147,4553.00016,864.94682,1027.38474,591.35553,1470.719
2023-08-17 07:00:00,2024-07-17 00:00:00,3.1,2.9810410631001343,299.7055390908587,290.63472744761424,494.7345452435454,0.0195733258255871,891.67671,9173.59817,91.60416,4519.54979,7487.00008,865.91288,1026.33897,593.20541,1492.2987
2023-08-17 08:00:00,2024-07-17 00:00:00,3.1,2.9810410631001343,299.7055390908587,290.63472744761424,494.7345452435454,0.0195733258255871,899.0976,9249.49999,87.74686,4584.10228,9540.99987,886.75401,1025.60275,593.20917,1552.0957
2023-08-17 09:00:00,2024-07-17 00:00:00,3.1,2.9810410631001343,299.7055390908587,290.63472744761424,494.7345452435454,0.0195733258255871,906.29875,9121.54131,86.85454,4603.26522,10928.00008,920.74425,1008.94573,593.53938,1581.4328
2023-08-17 10:00:00,2024-07-17 00:00:00,3.1,3.464776044704142,301.09159325418125,290.5914773880861,662.4624305365908,0.052859203356551,911.39694,8705.59858,86.52566,4383.87768,11492.00015,940.6229,1017.09901,593.09346,1585.07612
2023-08-17 11:00:00,2024-07-17 00:00:00,3.1,3.464776044704142,301.09159325418125,290.5914773880861,662.4624305365908,0.052859203356551,913.52053,8256.82752,94.51586,4172.03877,11573.00031,979.53676,1017.93621,591.95114,1596.51364
2023-08-17 12:00:00,2024-07-17 00:00:00,3.1,3.464776044704142,301.09159325418125,290.5914773880861,662.4624305365908,0.052859203356551,924.12251,7924.22198,94.45914,3767.65754,10950.00022,1011.41599,1020.06889,592.12325,1588.60816
2023-08-17 13:00:00,2024-07-17 00:00:00,3.1,3.4675491609078666,300.7146760276727,291.0572147270996,685.4892425299183,0.1101965804462738,932.55187,7960.39218,90.60797,3878.05219,9857.00032,1059.49693,1013.75776,590.41141,1651.05741
2023-08-17 14:00:00,2024-07-17 00:00:00,3.1,3.4675491609078666,300.7146760276727,291.0572147270996,685.4892425299183,0.1101965804462738,945.72527,8391.13064,94.1585,4206.64201,8057.99972,1114.35635,1016.58524,591.53683,1626.87678
2023-08-17 15:00:00,2024-07-17 00:00:00,3.1,3.4675491609078666,300.7146760276727,291.0572147270996,685.4892425299183,0.1101965804462738,943.27231,9022.47632,94.06202,4901.56574,5569.99982,1148.75439,1012.76227,591.24393,1617.95332
2023-08-17 16:00:00,2024-07-17 00:00:00,3.1,2.799003465813436,297.99330294626566,291.9902353447061,452.7255842147303,0.29206884962422,936.2353,9708.17451,98.52087,5598.64614,2568.00005,1188.51415,1013.01618,593.15705,1635.55258
2023-08-17 17:00:00,2024-07-17 00:00:00,3.1,2.799003465813436,297.99330294626566,291.9902353447061,452.7255842147303,0.29206884962422,947.55564,10469.47434,103.89046,6149.3878,580.00001,1224.12945,1014.23899,592.35645,1582.53226
2023-08-17 18:00:00,2024-07-17 00:00:00,3.1,2.799003465813436,297.99330294626566,291.9902353447061,452.7255842147303,0.29206884962422,969.33977,11065.76751,108.8508,6310.9444,32.0,1285.92831,1006.12169,592.13207,1591.55299
2023-08-17 19:00:00,2024-07-17 00:00:00,3.1,2.842713212659681,296.7944929423871,291.563720249044,0.3858727490175813,0.0615460061022841,975.1568,11392.43655,107.1872,5918.08363,0.0,1337.39911,1017.81419,593.80506,1561.57851
2023-08-17 20:00:00,2024-07-17 00:00:00,3.1,2.842713212659681,296.7944929423871,291.563720249044,0.3858727490175813,0.0615460061022841,980.48777,11412.05986,103.98676,5442.94629,0.0,1344.27401,1019.54039,595.56314,1559.33574
2023-08-17 21:00:00,2024-07-17 00:00:00,3.1,2.842713212659681,296.7944929423871,291.563720249044,0.3858727490175813,0.0615460061022841,997.32515,11091.32412,103.61291,4850.13888,0.0,1371.47708,1023.75239,594.83384,1565.05866
2023-08-17 22:00:00,2024-07-17 00:00:00,3.1,2.7383282725707803,296.26387632717064,291.1558039384849,0.1929959655581736,0.0733285180720314,994.64342,10515.90047,106.17974,4224.83976,0.0,1407.77825,1018.17725,594.90327,1549.43067
2023-08-17 23:00:00,2024-07-17 00:00:00,3.1,2.7383282725707803,296.26387632717064,291.1558039384849,0.1929959655581736,0.0733285180720314,987.35962,9866.91416,100.74544,3712.08959,0.0,1412.99252,1023.00874,593.64218,1503.20117
2023-08-18 00:00:00,2024-07-17 00:00:00,3.1,2.7383282725707803,296.26387632717064,291.1558039384849,0.1929959655581736,0.0733285180720314,879.81223,6954.1287,62.37088,2940.32818,181.41986,1243.41001,996.15932,597.0346,1314.54671
2023-08-18 01:00:00,2024-07-17 00:00:00,3.1,2.68445375903298,295.8564329774683,290.8256317094469,0.0,0.0122874195077562,887.06112,6566.26694,60.92315,2795.15122,343.22901,1274.22652,1004.14902,599.29487,1328.57552
2023-08-18 02:00:00,2024-07-17 00:00:00,3.1,2.68445375903298,295.8564329774683,290.8256317094469,0.0,0.0122874195077562,878.03809,6478.52567,57.96392,2938.10454,0.0,1315.20454,1010.2294,594.755,1352.82459
2023-08-18 03:00:00,2024-07-17 00:00:00,3.1,2.68445375903298,295.8564329774683,290.8256317094469,0.0,0.0122874195077562,887.2512,6556.0625,53.37962,3211.57708,0.0,1324.67449,993.68525,596.35685,1415.522
2023-08-18 04:00:00,2024-07-17 00:00:00,3.1,2.594438843096003,297.21934468886707,291.14549476039724,26.67225492753276,0.0233951480392626,902.77524,7024.28602,51.9577,3671.04396,119.60752,1333.17573,988.7791,595.11995,1466.72762
2023-08-18 05:00:00,2024-07-17 00:00:00,3.1,2.594438843096003,297.21934468886707,291.14549476039724,26.67225492753276,0.0233951480392626,906.69746,7659.16439,55.41324,4263.93987,1986.44821,1315.32117,998.48648,594.03686,1550.65438
2023-08-18 06:00:00,2024-07-17 00:00:00,3.1,2.594438843096003,297.21934468886707,291.14549476039724,26.67225492753276,0.0233951480392626,924.13956,8163.04957,56.79382,4625.38668,4448.92739,1294.55889,1004.77951,594.64377,1552.84665
2023-08-18 07:00:00,2024-07-17 00:00:00,3.1,2.865838244472143,300.1980885979761,290.8575842083592,506.2465464232384,0.0017006807405179,932.60678,8452.12177,58.06141,4671.48899,6889.39465,1286.0664,1003.25924,596.24111,1547.0071
2023-08-18 08:00:00,2024-07-17 00:00:00,3.1,2.865838244472143,300.1980885979761,290.8575842083592,506.2465464232384,0.0017006807405179,938.60298,8609.33259,53.49065,4545.96795,9072.06195,1299.97906,1003.03207,596.41047,1590.40515
2023-08-18 09:00:00,2024-07-17 00:00:00,3.1,2.865838244472143,300.1980885979761,290.8575842083592,506.2465464232384,0.0017006807405179,945.55155,8578.20314,52.5353,4370.5504,10513.64583,1329.95892,987.10848,596.88638,1614.15106
2023-08-18 10:00:00,2024-07-17 00:00:00,3.1,3.458898408242664,301.62798021304786,290.6583075041824,673.6991504395479,0.0054688928490873,950.96848,8293.99126,51.93507,4008.79116,11424.85385,1331.2811,994.52754,596.5156,1618.66574
2023-08-18 11:00:00,2024-07-17 00:00:00,3.1,3.458898408242664,301.62798021304786,290.6583075041824,673.6991504395479,0.0054688928490873,953.71417,7941.33689,59.49817,3731.33034,11701.95135,1351.6909,996.06119,595.37198,1654.79831
2023-08-18 12:00:00,2024-07-17 00:00:00,3.1,3.458898408242664,301.62798021304786,290.6583075041824,673.6991504395479,0.0054688928490873,964.41261,7666.61334,60.1267,3340.42013,11166.29124,1367.84748,997.98501,595.66355,1679.30444
2023-08-18 13:00:00,2024-07-17 00:00:00,3.1,3.774876006781665,301.4674560744411,291.0491173751029,697.1340078567753,0.0302512258729005,972.01778,7707.88217,56.47938,3495.63294,9913.87896,1405.84305,992.22513,594.07191,1769.8713
2023-08-18 14:00:00,2024-07-17 00:00:00,3.1,3.774876006781665,301.4674560744411,291.0491173751029,697.1340078567753,0.0302512258729005,986.18488,8077.80832,60.15632,3869.05399,7167.64907,1451.01621,994.10997,595.40047,1768.32094
2023-08-18 15:00:00,2024-07-17 00:00:00,3.1,3.774876006781665,301.4674560744411,291.0491173751029,697.1340078567753,0.0302512258729005,984.48871,8616.88812,59.6169,4581.4259,3975.19454,1476.82127,990.52854,595.25131,1766.27029
2023-08-18 16:00:00,2024-07-17 00:00:00,3.1,3.2194798031277863,298.60450175391634,292.030517767704,458.6440682072196,0.1914963977168124,977.14861,9201.0732,64.22081,5293.04021,1222.4692,1509.74546,991.1697,597.24052,1777.40744
2023-08-18 17:00:00,2024-07-17 00:00:00,3.1,3.2194798031277863,298.60450175391634,292.030517767704,458.6440682072196,0.1914963977168124,988.29853,9820.36748,69.01183,5885.5156,209.96811,1538.57192,992.21469,596.413,1680.39668
2023-08-18 18:00:00,2024-07-17 00:00:00,3.1,3.2194798031277863,298.60450175391634,292.030517767704,458.6440682072196,0.1914963977168124,1010.27454,10333.81084,72.75892,6069.46391,193.52651,1596.15604,984.62611,596.20319,1650.50387
2023-08-18 19:00:00,2024-07-17 00:00:00,3.1,3.045136984937063,297.27210059995485,291.56604955299565,0.31779584171435,0.0248848551263915,1016.21492,10630.16275,71.83695,5676.06738,325.65447,1646.85158,995.47783,597.89301,1573.41004
2023-08-18 20:00:00,2024-07-17 00:00:00,3.1,3.045136984937063,297.27210059995485,291.56604955299565,0.31779584171435,0.0248848551263915,1021.46476,10683.27741,69.39051,5194.70415,0.0,1653.08646,997.85162,599.58231,1526.93953
2023-08-18 21:00:00,2024-07-17 00:00:00,3.1,3.045136984937063,297.27210059995485,291.56604955299565,0.31779584171435,0.0248848551263915,1038.28448,10407.91478,69.81553,4631.22204,0.0,1673.03144,1001.5904,598.79225,1503.1115
2023-08-18 22:00:00,2024-07-17 00:00:00,3.1,3.019058741777563,296.6973800029329,291.1453583666006,0.158828252704603,0.0297519257396233,1035.82786,9898.8687,72.6342,4036.35211,0.0,1704.72124,995.97271,598.87761,1484.84987
2023-08-18 23:00:00,2024-07-17 00:00:00,3.1,3.019058741777563,296.6973800029329,291.1453583666006,0.158828252704603,0.0297519257396233,1028.3424,9336.31118,68.92802,3508.35824,487.11369,1704.35506,1000.98966,597.60235,1446.70185
2023-08-19 00:00:00,2024-07-17 00:00:00,3.1,3.019058741777563,296.6973800029329,291.1453583666006,0.158828252704603,0.0297519257396233,916.94386,6846.60405,43.88619,2721.32047,219.15606,1497.89671,975.73477,599.85328,1313.86747
2023-08-19 01:00:00,2024-07-17 00:00:00,3.1,3.150397952622712,296.2662675875567,290.80221941246634,0.0,0.0028595978814112,923.63819,6450.89217,42.38781,2493.12583,362.77012,1525.89304,982.8733,601.96844,1336.24421
2023-08-19 02:00:00,2024-07-17 00:00:00,3.1,3.150397952622712,296.2662675875567,290.80221941246634,0.0,0.0028595978814112,914.97682,6340.34459,38.90146,2636.16944,0.0,1567.14538,988.8311,597.32935,1369.55255
2023-08-19 03:00:00,2024-07-17 00:00:00,3.1,3.150397952622712,296.2662675875567,290.80221941246634,0.0,0.0028595978814112,923.75161,6384.35454,34.73246,3013.15009,0.0,1571.95477,973.5508,598.76681,1439.67988
2023-08-19 04:00:00,2024-07-17 00:00:00,3.1,3.15193954258727,297.559695730659,291.26689367060794,26.248327408606244,0.0037114095245269,938.74607,6826.8546,33.78577,3603.8332,283.83532,1573.59307,968.56848,597.4739,1493.51384
2023-08-19 05:00:00,2024-07-17 00:00:00,3.1,3.15193954258727,297.559695730659,291.26689367060794,26.248327408606244,0.0037114095245269,942.55259,7426.49244,37.17303,4325.77797,2160.22458,1547.08488,977.84921,596.26873,1574.02832
2023-08-19 06:00:00,2024-07-17 00:00:00,3.1,3.15193954258727,297.559695730659,291.26689367060794,26.248327408606244,0.0037114095245269,959.30559,7912.48432,37.85158,4736.63336,4587.95446,1516.07134,984.19381,596.84473,1571.98866
