Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
42120,2023-10-22 00:00:00,174.02,342.0,4680.0,15.0,4099.0,0.0,3439.0,688.0,629.0,1047.0
42121,2023-10-22 01:00:00,180.86,340.0,4966.0,16.0,4007.0,0.0,3057.0,675.0,629.0,948.0
42122,2023-10-22 02:00:00,186.39,302.0,5063.0,15.0,4096.0,0.0,2581.0,672.0,629.0,980.0
42123,2023-10-22 03:00:00,186.61,298.0,5045.0,15.0,4321.0,0.0,2389.0,674.0,630.0,1020.0
42124,2023-10-22 04:00:00,196.81,299.0,6010.0,15.0,4803.0,0.0,2143.0,669.0,630.0,1085.0
42125,2023-10-22 05:00:00,193.92,300.0,6248.0,16.0,5225.0,149.0,2122.0,664.0,629.0,1131.0
42126,2023-10-22 06:00:00,172.86,337.0,6061.0,15.0,5357.0,2141.0,1926.0,669.0,629.0,1137.0
42127,2023-10-22 07:00:00,139.75,341.0,5281.0,15.0,4955.0,5548.0,1967.0,671.0,628.0,1132.0
42128,2023-10-22 08:00:00,118.67,343.0,4522.0,15.0,4165.0,8206.0,2167.0,674.0,628.0,1137.0
42129,2023-10-22 09:00:00,106.71,325.0,4182.0,15.0,3728.0,9388.0,2377.0,666.0,628.0,1011.0
42130,2023-10-22 10:00:00,105.51,324.0,4312.0,15.0,3579.0,10062.0,2413.0,669.0,628.0,1009.0
42131,2023-10-22 11:00:00,102.52,324.0,4108.0,15.0,3599.0,9902.0,2147.0,661.0,628.0,889.0
42132,2023-10-22 12:00:00,112.63,324.0,4219.0,15.0,3547.0,8466.0,2128.0,644.0,628.0,943.0
42133,2023-10-22 13:00:00,131.75,324.0,4669.0,25.0,3715.0,6423.0,2222.0,642.0,628.0,1067.0
42134,2023-10-22 14:00:00,164.36,342.0,6103.0,15.0,4097.0,3687.0,2477.0,645.0,630.0,1056.0
42135,2023-10-22 15:00:00,221.44,380.0,8845.0,25.0,4493.0,940.0,2217.0,646.0,630.0,1282.0
42136,2023-10-22 16:00:00,246.82,469.0,11539.0,25.0,5509.0,20.0,1805.0,649.0,630.0,1401.0
42137,2023-10-22 17:00:00,242.08,474.0,12207.0,15.0,6324.0,0.0,1760.0,656.0,630.0,1378.0
42138,2023-10-22 18:00:00,245.52,471.0,12158.0,15.0,5999.0,0.0,1746.0,656.0,629.0,1393.0
42139,2023-10-22 19:00:00,246.94,436.0,11905.0,15.0,5546.0,0.0,1939.0,657.0,629.0,1447.0
42140,2023-10-22 20:00:00,243.24,360.0,10582.0,15.0,4604.0,0.0,2334.0,659.0,628.0,1419.0
42141,2023-10-22 21:00:00,234.96,339.0,8992.0,15.0,4359.0,0.0,2289.0,651.0,629.0,1376.0
42142,2023-10-22 22:00:00,223.77,366.0,7377.0,15.0,4011.0,0.0,2108.0,645.0,629.0,1072.0
42143,2023-10-22 23:00:00,224.59,395.0,6880.0,15.0,3586.0,0.0,2131.0,652.0,629.0,1019.0
