UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-03-26 00:00:00,2823.0,1730.0,6096.0,1201.0,11.0,11.0
2023-03-26 01:00:00,2775.0,1731.0,6099.0,1414.0,0.0,10.0
2023-03-26 02:00:00,2417.0,1744.0,6103.0,1105.0,0.0,11.0
2023-03-26 03:00:00,2040.0,1750.0,6096.0,514.0,0.0,10.0
2023-03-26 04:00:00,1779.0,1754.0,6097.0,110.0,0.0,11.0
2023-03-26 05:00:00,1716.0,1730.0,6094.0,0.0,0.0,10.0
2023-03-26 06:00:00,1496.0,1686.0,6085.0,0.0,1.0,11.0
2023-03-26 07:00:00,1393.0,1678.0,6092.0,0.0,0.0,11.0
2023-03-26 08:00:00,1212.0,1677.0,6085.0,0.0,0.0,10.0
2023-03-26 09:00:00,1134.0,1673.0,6086.0,0.0,0.0,11.0
2023-03-26 10:00:00,1146.0,1681.0,6092.0,0.0,0.0,10.0
2023-03-26 11:00:00,1182.0,1684.0,6089.0,0.0,0.0,11.0
2023-03-26 12:00:00,1477.0,1699.0,6094.0,0.0,15.0,10.0
2023-03-26 13:00:00,1557.0,1721.0,6095.0,0.0,131.0,11.0
2023-03-26 14:00:00,1699.0,1717.0,6093.0,0.0,210.0,11.0
2023-03-26 15:00:00,1848.0,1729.0,6105.0,0.0,204.0,11.0
2023-03-26 16:00:00,2166.0,1717.0,6104.0,173.0,174.0,11.0
2023-03-26 17:00:00,2499.0,1720.0,6109.0,166.0,215.0,11.0
2023-03-26 18:00:00,2354.0,1713.0,6101.0,159.0,366.0,11.0
2023-03-26 19:00:00,2020.0,1716.0,6105.0,10.0,469.0,12.0
2023-03-26 20:00:00,1764.0,1728.0,6105.0,0.0,605.0,11.0
2023-03-26 21:00:00,1828.0,1718.0,6101.0,11.0,654.0,12.0
2023-03-26 22:00:00,1977.0,1721.0,6098.0,86.0,550.0,12.0
2023-03-26 23:00:00,2146.0,1713.0,6096.0,343.0,228.0,11.0
