UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-03-23 00:00:00,2899.0,2661.0,6134.0,957.0,3.0,13.0
2023-03-23 01:00:00,2901.0,2673.0,6130.0,1056.0,0.0,12.0
2023-03-23 02:00:00,2830.0,2674.0,6130.0,647.0,0.0,12.0
2023-03-23 03:00:00,2775.0,2578.0,6131.0,62.0,0.0,13.0
2023-03-23 04:00:00,2303.0,2497.0,6131.0,74.0,1.0,12.0
2023-03-23 05:00:00,2003.0,2421.0,6127.0,0.0,0.0,13.0
2023-03-23 06:00:00,1958.0,2419.0,6132.0,0.0,0.0,12.0
2023-03-23 07:00:00,1674.0,2411.0,6128.0,0.0,0.0,13.0
2023-03-23 08:00:00,1635.0,2396.0,6129.0,0.0,0.0,12.0
2023-03-23 09:00:00,1834.0,2390.0,6124.0,0.0,0.0,13.0
2023-03-23 10:00:00,2112.0,2445.0,6130.0,0.0,0.0,12.0
2023-03-23 11:00:00,2440.0,2486.0,6125.0,803.0,0.0,13.0
2023-03-23 12:00:00,2711.0,2491.0,6126.0,1202.0,7.0,12.0
2023-03-23 13:00:00,2637.0,2481.0,6122.0,891.0,95.0,13.0
2023-03-23 14:00:00,2451.0,2469.0,6125.0,695.0,273.0,13.0
2023-03-23 15:00:00,1972.0,2426.0,6117.0,236.0,578.0,13.0
2023-03-23 16:00:00,1592.0,2316.0,6120.0,0.0,779.0,14.0
2023-03-23 17:00:00,1302.0,2269.0,6114.0,0.0,926.0,14.0
2023-03-23 18:00:00,1200.0,2250.0,6107.0,0.0,981.0,14.0
2023-03-23 19:00:00,992.0,2213.0,6107.0,0.0,983.0,15.0
2023-03-23 20:00:00,1012.0,2279.0,6105.0,0.0,917.0,14.0
2023-03-23 21:00:00,1411.0,2337.0,6107.0,0.0,797.0,13.0
2023-03-23 22:00:00,1925.0,2383.0,6106.0,119.0,580.0,13.0
2023-03-23 23:00:00,2341.0,2424.0,6112.0,847.0,226.0,12.0
