Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
42816,2023-11-20 00:00:00,2024-07-17 00:00:00,3.1,226.47,2387.0,2356.0,6439.0,702.0,0.0,16.0
42817,2023-11-20 01:00:00,2024-07-17 00:00:00,3.1,233.75,2488.0,2463.0,6437.0,622.0,0.0,15.0
42818,2023-11-20 02:00:00,2024-07-17 00:00:00,3.1,241.11,2601.0,2482.0,6438.0,506.0,0.0,14.0
42819,2023-11-20 03:00:00,2024-07-17 00:00:00,3.1,238.07,2461.0,2455.0,6439.0,338.0,0.0,15.0
42820,2023-11-20 04:00:00,2024-07-17 00:00:00,3.1,235.77,2302.0,2341.0,6441.0,32.0,0.0,15.0
42821,2023-11-20 05:00:00,2024-07-17 00:00:00,3.1,210.57,1834.0,2179.0,6439.0,22.0,0.0,15.0
42822,2023-11-20 06:00:00,2024-07-17 00:00:00,3.1,196.99,1597.0,2102.0,6439.0,0.0,0.0,15.0
42823,2023-11-20 07:00:00,2024-07-17 00:00:00,3.1,191.14,1487.0,2115.0,6433.0,0.0,0.0,14.0
42824,2023-11-20 08:00:00,2024-07-17 00:00:00,3.1,194.77,1553.0,2113.0,6437.0,0.0,0.0,15.0
42825,2023-11-20 09:00:00,2024-07-17 00:00:00,3.1,198.3,1614.0,2121.0,6437.0,0.0,0.0,15.0
42826,2023-11-20 10:00:00,2024-07-17 00:00:00,3.1,207.06,1831.0,2176.0,6437.0,190.0,0.0,14.0
42827,2023-11-20 11:00:00,2024-07-17 00:00:00,3.1,220.5,2396.0,2255.0,6436.0,978.0,0.0,14.0
42828,2023-11-20 12:00:00,2024-07-17 00:00:00,3.1,216.56,2665.0,2535.0,6438.0,2069.0,0.0,14.0
42829,2023-11-20 13:00:00,2024-07-17 00:00:00,3.1,234.25,2791.0,3185.0,6438.0,1665.0,27.0,14.0
42830,2023-11-20 14:00:00,2024-07-17 00:00:00,3.1,235.25,2683.0,2780.0,6437.0,991.0,171.0,15.0
42831,2023-11-20 15:00:00,2024-07-17 00:00:00,3.1,230.2,2303.0,2236.0,6435.0,0.0,244.0,14.0
42832,2023-11-20 16:00:00,2024-07-17 00:00:00,3.1,218.99,2064.0,2314.0,6428.0,0.0,291.0,15.0
42833,2023-11-20 17:00:00,2024-07-17 00:00:00,3.1,214.97,2125.0,1964.0,6425.0,0.0,406.0,16.0
42834,2023-11-20 18:00:00,2024-07-17 00:00:00,3.1,213.51,2187.0,1778.0,6429.0,0.0,499.0,16.0
42835,2023-11-20 19:00:00,2024-07-17 00:00:00,3.1,217.25,2215.0,1770.0,6423.0,0.0,380.0,15.0
42836,2023-11-20 20:00:00,2024-07-17 00:00:00,3.1,221.14,2245.0,1761.0,6426.0,0.0,254.0,15.0
42837,2023-11-20 21:00:00,2024-07-17 00:00:00,3.1,241.73,2635.0,1756.0,6423.0,39.0,140.0,15.0
42838,2023-11-20 22:00:00,2024-07-17 00:00:00,3.1,253.56,3033.0,1762.0,6425.0,425.0,36.0,15.0
42839,2023-11-20 23:00:00,2024-07-17 00:00:00,3.1,242.44,3124.0,1789.0,6429.0,1202.0,0.0,15.0
