UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-01-17 00:00:00,3124.0,3239.0,7380.0,1262.0,1.0,14.0
2023-01-17 01:00:00,2946.0,3230.0,7381.0,1316.0,0.0,13.0
2023-01-17 02:00:00,2941.0,3169.0,7378.0,1085.0,1.0,13.0
2023-01-17 03:00:00,2734.0,3150.0,7381.0,660.0,0.0,13.0
2023-01-17 04:00:00,2388.0,3098.0,7378.0,135.0,0.0,13.0
2023-01-17 05:00:00,2139.0,3087.0,7380.0,0.0,0.0,14.0
2023-01-17 06:00:00,1825.0,3134.0,7378.0,0.0,0.0,13.0
2023-01-17 07:00:00,1464.0,3127.0,7380.0,0.0,0.0,13.0
2023-01-17 08:00:00,1334.0,3097.0,7379.0,0.0,0.0,13.0
2023-01-17 09:00:00,1332.0,2958.0,7378.0,0.0,0.0,13.0
2023-01-17 10:00:00,1465.0,2975.0,7371.0,0.0,0.0,13.0
2023-01-17 11:00:00,1753.0,3174.0,7381.0,107.0,1.0,12.0
2023-01-17 12:00:00,2228.0,3258.0,7377.0,1044.0,0.0,13.0
2023-01-17 13:00:00,2550.0,3271.0,7378.0,1315.0,0.0,13.0
2023-01-17 14:00:00,2437.0,3260.0,7377.0,950.0,13.0,13.0
2023-01-17 15:00:00,2505.0,3247.0,7377.0,519.0,54.0,13.0
2023-01-17 16:00:00,2323.0,3190.0,7375.0,353.0,81.0,11.0
2023-01-17 17:00:00,2324.0,3169.0,7377.0,207.0,109.0,12.0
2023-01-17 18:00:00,2203.0,3152.0,7377.0,176.0,121.0,12.0
2023-01-17 19:00:00,2171.0,3030.0,7373.0,184.0,92.0,12.0
2023-01-17 20:00:00,2065.0,2938.0,7369.0,187.0,114.0,13.0
2023-01-17 21:00:00,1901.0,2946.0,7370.0,198.0,134.0,13.0
2023-01-17 22:00:00,1860.0,2983.0,7366.0,183.0,59.0,13.0
2023-01-17 23:00:00,2178.0,3183.0,7368.0,303.0,4.0,13.0
