UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-06-11 00:00:00,2024-07-17 00:00:00,3.1,3.323910640302442,294.6987226555908,291.8917061123889,335.51532976331293,3.643527343364343,2193.18826,3120.11169,7389.02613,1782.54837,36.60268,12.56152
2023-06-11 01:00:00,2024-07-17 00:00:00,3.1,3.051493740190837,292.25655175650536,291.31970327539034,3.33740779561559,2.019585820661248,2106.64505,3026.63118,7381.58661,1552.79963,0.0,12.82939
2023-06-11 02:00:00,2024-07-17 00:00:00,3.1,3.051493740190837,292.25655175650536,291.31970327539034,3.33740779561559,2.019585820661248,1981.63704,2840.27446,7377.9245,1368.74837,0.0,12.78075
2023-06-11 03:00:00,2024-07-17 00:00:00,3.1,3.051493740190837,292.25655175650536,291.31970327539034,3.33740779561559,2.019585820661248,1851.97347,2624.19061,7376.78672,1064.55324,19.21067,12.74265
2023-06-11 04:00:00,2024-07-17 00:00:00,3.1,3.130196934080727,291.7963957516053,291.01718360543555,1.6679180320152436,3.503445349437006,1675.94598,2399.915,7377.46136,751.12859,10.63056,12.72203
2023-06-11 05:00:00,2024-07-17 00:00:00,3.1,3.130196934080727,291.7963957516053,291.01718360543555,1.6679180320152436,3.503445349437006,1485.51979,2131.77171,7370.76863,304.81554,2.68988,12.85441
2023-06-11 06:00:00,2024-07-17 00:00:00,3.1,3.130196934080727,291.7963957516053,291.01718360543555,1.6679180320152436,3.503445349437006,1352.91125,1946.75232,7369.30149,0.0,0.0,12.74164
2023-06-11 07:00:00,2024-07-17 00:00:00,3.1,3.301239313264748,291.42582300288166,290.8742707449011,0.0,0.7921423502662788,1281.87431,1865.64586,7369.96307,0.0,0.0,12.88077
2023-06-11 08:00:00,2024-07-17 00:00:00,3.1,3.301239313264748,291.42582300288166,290.8742707449011,0.0,0.7921423502662788,1259.59681,1818.08117,7362.68202,0.0,0.0,12.74642
2023-06-11 09:00:00,2024-07-17 00:00:00,3.1,3.301239313264748,291.42582300288166,290.8742707449011,0.0,0.7921423502662788,1305.26165,1768.11248,7356.12928,0.0,0.0,12.7944
2023-06-11 10:00:00,2024-07-17 00:00:00,3.1,3.652166700588684,292.36403398548305,291.3038614379398,18.642898171908904,1.139807966751775,1386.6721,1795.3868,7350.32826,153.13911,19.29141,12.72436
