Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
43488,2023-12-18 00:00:00,2024-07-17 00:00:00,3.1,230.53,2576.0,2956.0,7349.0,372.0,0.0,11.0
43489,2023-12-18 01:00:00,2024-07-17 00:00:00,3.1,225.69,2443.0,2844.0,7350.0,269.0,0.0,11.0
43490,2023-12-18 02:00:00,2024-07-17 00:00:00,3.1,218.34,2264.0,2780.0,7345.0,222.0,0.0,12.0
43491,2023-12-18 03:00:00,2024-07-17 00:00:00,3.1,208.11,2063.0,2668.0,7350.0,216.0,0.0,11.0
43492,2023-12-18 04:00:00,2024-07-17 00:00:00,3.1,201.72,1852.0,2733.0,7348.0,80.0,0.0,12.0
43493,2023-12-18 05:00:00,2024-07-17 00:00:00,3.1,201.02,1813.0,2721.0,7349.0,0.0,0.0,11.0
43494,2023-12-18 06:00:00,2024-07-17 00:00:00,3.1,201.36,1826.0,2708.0,7356.0,0.0,0.0,12.0
43495,2023-12-18 07:00:00,2024-07-17 00:00:00,3.1,200.04,1818.0,2646.0,7358.0,0.0,0.0,11.0
43496,2023-12-18 08:00:00,2024-07-17 00:00:00,3.1,199.44,1820.0,2591.0,7354.0,0.0,0.0,12.0
43497,2023-12-18 09:00:00,2024-07-17 00:00:00,3.1,200.62,1828.0,2650.0,7355.0,0.0,0.0,11.0
43498,2023-12-18 10:00:00,2024-07-17 00:00:00,3.1,203.34,1869.0,2704.0,7355.0,0.0,0.0,12.0
43499,2023-12-18 11:00:00,2024-07-17 00:00:00,3.1,218.23,2198.0,2708.0,7358.0,0.0,0.0,11.0
43500,2023-12-18 12:00:00,2024-07-17 00:00:00,3.1,231.5,2467.0,2858.0,7358.0,0.0,0.0,11.0
43501,2023-12-18 13:00:00,2024-07-17 00:00:00,3.1,247.26,2902.0,2901.0,7362.0,106.0,6.0,12.0
43502,2023-12-18 14:00:00,2024-07-17 00:00:00,3.1,230.29,2621.0,2670.0,7361.0,119.0,185.0,11.0
43503,2023-12-18 15:00:00,2024-07-17 00:00:00,3.1,205.71,2214.0,2368.0,7358.0,0.0,522.0,13.0
43504,2023-12-18 16:00:00,2024-07-17 00:00:00,3.1,194.55,2015.0,2415.0,7360.0,0.0,698.0,12.0
43505,2023-12-18 17:00:00,2024-07-17 00:00:00,3.1,186.3,1874.0,2350.0,7360.0,0.0,753.0,12.0
43506,2023-12-18 18:00:00,2024-07-17 00:00:00,3.1,183.38,1813.0,2355.0,7356.0,0.0,767.0,12.0
43507,2023-12-18 19:00:00,2024-07-17 00:00:00,3.1,181.22,1806.0,2257.0,7359.0,0.0,786.0,12.0
43508,2023-12-18 20:00:00,2024-07-17 00:00:00,3.1,182.09,1811.0,2229.0,7361.0,0.0,715.0,13.0
43509,2023-12-18 21:00:00,2024-07-17 00:00:00,3.1,192.09,1851.0,2509.0,7360.0,0.0,458.0,11.0
43510,2023-12-18 22:00:00,2024-07-17 00:00:00,3.1,216.47,2192.0,2730.0,7358.0,0.0,102.0,12.0
43511,2023-12-18 23:00:00,2024-07-17 00:00:00,3.1,244.04,2780.0,2848.0,7364.0,0.0,0.0,12.0
