UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-03-30 00:00:00,2281.0,2491.0,6089.0,937.0,19.0,12.0
2023-03-30 01:00:00,2576.0,2678.0,6087.0,1066.0,0.0,12.0
2023-03-30 02:00:00,2503.0,2696.0,6087.0,973.0,0.0,12.0
2023-03-30 03:00:00,2315.0,2672.0,6086.0,346.0,0.0,12.0
2023-03-30 04:00:00,2076.0,2694.0,6086.0,62.0,0.0,13.0
2023-03-30 05:00:00,1671.0,2644.0,6090.0,69.0,0.0,13.0
2023-03-30 06:00:00,1649.0,2649.0,6090.0,80.0,0.0,12.0
2023-03-30 07:00:00,1646.0,2679.0,6085.0,74.0,0.0,12.0
2023-03-30 08:00:00,1648.0,2672.0,6088.0,70.0,0.0,11.0
2023-03-30 09:00:00,2006.0,2701.0,6090.0,184.0,0.0,12.0
2023-03-30 10:00:00,2755.0,2746.0,6090.0,567.0,0.0,12.0
2023-03-30 11:00:00,2951.0,2998.0,6093.0,1481.0,0.0,12.0
2023-03-30 12:00:00,2958.0,3702.0,6090.0,1857.0,37.0,11.0
2023-03-30 13:00:00,2963.0,3071.0,6090.0,1124.0,321.0,13.0
2023-03-30 14:00:00,2681.0,2186.0,6087.0,268.0,698.0,12.0
2023-03-30 15:00:00,2111.0,2057.0,6084.0,0.0,895.0,13.0
2023-03-30 16:00:00,1797.0,1815.0,6084.0,0.0,785.0,13.0
2023-03-30 17:00:00,1479.0,1813.0,6084.0,0.0,796.0,13.0
2023-03-30 18:00:00,1326.0,1801.0,6084.0,0.0,998.0,14.0
2023-03-30 19:00:00,1285.0,1729.0,6082.0,0.0,1008.0,13.0
2023-03-30 20:00:00,1283.0,1714.0,6082.0,0.0,974.0,14.0
2023-03-30 21:00:00,1331.0,1750.0,6077.0,0.0,857.0,13.0
2023-03-30 22:00:00,1540.0,1786.0,6080.0,0.0,643.0,13.0
2023-03-30 23:00:00,1955.0,1788.0,6081.0,650.0,274.0,12.0
