UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-01-19 00:00:00,1489.0,3108.0,7367.0,995.0,0.0,12.0
2023-01-19 01:00:00,1623.0,3040.0,7362.0,966.0,1.0,12.0
2023-01-19 02:00:00,1497.0,3047.0,7364.0,770.0,0.0,12.0
2023-01-19 03:00:00,1340.0,2925.0,7365.0,363.0,1.0,12.0
2023-01-19 04:00:00,1172.0,2604.0,7363.0,260.0,0.0,12.0
2023-01-19 05:00:00,1110.0,2400.0,7367.0,240.0,0.0,13.0
2023-01-19 06:00:00,1116.0,2233.0,7367.0,11.0,0.0,12.0
2023-01-19 07:00:00,1107.0,2171.0,7358.0,0.0,0.0,12.0
2023-01-19 08:00:00,1111.0,2130.0,7360.0,0.0,0.0,12.0
2023-01-19 09:00:00,1116.0,2077.0,7356.0,0.0,1.0,12.0
2023-01-19 10:00:00,1332.0,2324.0,7359.0,0.0,0.0,12.0
2023-01-19 11:00:00,1627.0,2529.0,7358.0,0.0,0.0,12.0
2023-01-19 12:00:00,1877.0,2814.0,7359.0,33.0,0.0,12.0
2023-01-19 13:00:00,2027.0,2989.0,7357.0,281.0,1.0,11.0
2023-01-19 14:00:00,2105.0,2919.0,7359.0,263.0,49.0,12.0
2023-01-19 15:00:00,1935.0,2784.0,7355.0,50.0,94.0,12.0
2023-01-19 16:00:00,1706.0,2576.0,7356.0,0.0,123.0,12.0
2023-01-19 17:00:00,1565.0,2519.0,7362.0,0.0,105.0,12.0
2023-01-19 18:00:00,1342.0,2525.0,7352.0,0.0,116.0,12.0
2023-01-19 19:00:00,1137.0,2510.0,7353.0,0.0,190.0,12.0
2023-01-19 20:00:00,1124.0,2499.0,7352.0,0.0,221.0,12.0
2023-01-19 21:00:00,1121.0,2473.0,7351.0,0.0,241.0,12.0
2023-01-19 22:00:00,1200.0,2518.0,7351.0,0.0,155.0,12.0
2023-01-19 23:00:00,1423.0,2687.0,7350.0,442.0,15.0,12.0
