UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-10-20 00:00:00,0.0,5130.0,7104.0,0.0,5670.0,368.0,0.0,0.0,0.0,0.0
2023-10-20 01:00:00,0.0,5130.0,7037.0,0.0,5581.0,371.0,0.0,0.0,0.0,0.0
2023-10-20 02:00:00,0.0,5130.0,6907.0,0.0,5674.0,376.0,0.0,0.0,0.0,0.0
2023-10-20 03:00:00,0.0,5128.0,8369.0,0.0,5727.0,377.0,0.0,0.0,0.0,0.0
2023-10-20 04:00:00,0.0,5125.0,9554.0,0.0,5708.0,387.0,0.0,0.0,0.0,0.0
2023-10-20 05:00:00,0.0,5126.0,10175.0,1.0,5765.0,428.0,0.0,0.0,0.0,0.0
2023-10-20 06:00:00,0.0,5131.0,10421.0,15.0,5698.0,449.0,0.0,0.0,0.0,0.0
2023-10-20 07:00:00,0.0,5137.0,10402.0,78.0,5716.0,456.0,0.0,0.0,0.0,0.0
2023-10-20 08:00:00,0.0,5133.0,10331.0,156.0,5053.0,481.0,0.0,0.0,0.0,0.0
2023-10-20 09:00:00,0.0,5135.0,10382.0,233.0,5085.0,502.0,0.0,0.0,0.0,0.0
2023-10-20 10:00:00,0.0,5134.0,10079.0,275.0,5479.0,491.0,0.0,0.0,0.0,0.0
2023-10-20 11:00:00,0.0,5133.0,9801.0,279.0,5341.0,492.0,0.0,0.0,0.0,0.0
2023-10-20 12:00:00,0.0,5133.0,9679.0,229.0,4399.0,465.0,0.0,0.0,0.0,0.0
2023-10-20 13:00:00,0.0,5134.0,9657.0,140.0,4507.0,468.0,0.0,0.0,0.0,0.0
2023-10-20 14:00:00,0.0,5132.0,9751.0,53.0,4709.0,437.0,0.0,0.0,0.0,0.0
2023-10-20 15:00:00,0.0,5134.0,9715.0,6.0,5060.0,435.0,0.0,0.0,0.0,0.0
2023-10-20 16:00:00,0.0,5134.0,9686.0,1.0,5286.0,398.0,0.0,0.0,0.0,0.0
2023-10-20 17:00:00,0.0,5134.0,9421.0,0.0,5440.0,398.0,0.0,0.0,0.0,0.0
2023-10-20 18:00:00,0.0,5134.0,8801.0,0.0,5408.0,397.0,0.0,0.0,0.0,0.0
2023-10-20 19:00:00,0.0,5135.0,8410.0,0.0,6115.0,393.0,0.0,0.0,0.0,0.0
2023-10-20 20:00:00,0.0,5136.0,7847.0,0.0,6024.0,391.0,0.0,0.0,0.0,0.0
2023-10-20 21:00:00,0.0,5137.0,7215.0,0.0,5846.0,390.0,0.0,0.0,0.0,0.0
2023-10-20 22:00:00,0.0,5137.0,6755.0,0.0,6111.0,377.0,0.0,0.0,0.0,0.0
2023-10-20 23:00:00,0.0,5139.0,6262.0,0.0,6050.0,386.0,0.0,0.0,0.0,0.0
