UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_unknown_production_forecast
2023-11-07 00:00:00,2024-07-17 00:00:00,3.1,3.419656711741806,276.07755136177525,274.6212685232617,0.0,0.4710986068400098,0.0,6840.86511,9412.57017,0.73453,1779.00008,793.34898
2023-11-07 01:00:00,2024-07-17 00:00:00,3.1,3.227810296998052,275.71145987645724,274.21224246588747,0.0,0.231858007010828,0.0508,6861.20826,9633.56111,0.0,1729.99998,789.65704
2023-11-07 02:00:00,2024-07-17 00:00:00,3.1,3.227810296998052,275.71145987645724,274.21224246588747,0.0,0.231858007010828,0.0,6852.41962,9895.09872,0.0,1682.00005,799.02059
2023-11-07 03:00:00,2024-07-17 00:00:00,3.1,3.227810296998052,275.71145987645724,274.21224246588747,0.0,0.231858007010828,0.0,6849.3454,10228.39949,0.0,1610.99996,828.66351
2023-11-07 04:00:00,2024-07-17 00:00:00,3.1,3.250132830398392,275.5797123336147,274.0520650977298,0.0,0.570872604162666,0.08676,6870.63135,10680.77877,0.0,1530.99996,872.55203
2023-11-07 05:00:00,2024-07-17 00:00:00,3.1,3.250132830398392,275.5797123336147,274.0520650977298,0.0,0.570872604162666,0.0,6872.1513,11173.15587,5.4457,1449.99996,915.22702
2023-11-07 06:00:00,2024-07-17 00:00:00,3.1,3.250132830398392,275.5797123336147,274.0520650977298,0.0,0.570872604162666,0.00105,6880.9617,11622.56109,8.46246,1393.00002,955.31505
2023-11-07 07:00:00,2024-07-17 00:00:00,3.1,3.2973260757154947,275.922424320578,274.27428766766707,19.1750540230288,0.3778661062333514,0.0,6901.11696,11680.61561,13.87441,1324.00001,999.15742
2023-11-07 08:00:00,2024-07-17 00:00:00,3.1,3.2973260757154947,275.922424320578,274.27428766766707,19.1750540230288,0.3778661062333514,0.0,6907.22708,11647.73282,16.03935,1265.99998,1045.6651
2023-11-07 09:00:00,2024-07-17 00:00:00,3.1,3.2973260757154947,275.922424320578,274.27428766766707,19.1750540230288,0.3778661062333514,0.0,6909.83234,11503.89973,13.65621,1243.00001,1076.86091
2023-11-07 10:00:00,2024-07-17 00:00:00,3.1,3.3616737423542733,276.2542889368474,274.47841462121835,45.41695438645248,0.7054713320704367,0.0,6888.61904,11398.47278,6.91202,1204.99999,1107.84125
2023-11-07 11:00:00,2024-07-17 00:00:00,3.1,3.3616737423542733,276.2542889368474,274.47841462121835,45.41695438645248,0.7054713320704367,0.0,6902.94065,11212.29962,0.0,1146.99997,1123.74125
2023-11-07 12:00:00,2024-07-17 00:00:00,3.1,3.3616737423542733,276.2542889368474,274.47841462121835,45.41695438645248,0.7054713320704367,0.0,6915.23567,11073.59633,0.0,1094.99998,1122.19002
2023-11-07 13:00:00,2024-07-17 00:00:00,3.1,3.3615716758799565,275.5680091715295,273.93997587489,29.91230527223476,0.3023291856542685,0.0,6916.05035,10960.15155,0.0,1043.99999,1101.64131
2023-11-07 14:00:00,2024-07-17 00:00:00,3.1,3.3615716758799565,275.5680091715295,273.93997587489,29.91230527223476,0.3023291856542685,0.0,6924.16775,10998.62924,0.0,1020.00002,1064.87564
2023-11-07 15:00:00,2024-07-17 00:00:00,3.1,3.3615716758799565,275.5680091715295,273.93997587489,29.91230527223476,0.3023291856542685,0.10712,6928.76129,10933.85475,0.0,1049.00003,1025.64391
2023-11-07 16:00:00,2024-07-17 00:00:00,3.1,3.321320860417184,275.3459210252718,273.7216907390962,14.96013264748172,0.5674767748240466,0.04852,6931.0386,10810.41831,0.0,1085.99997,983.10652
2023-11-07 17:00:00,2024-07-17 00:00:00,3.1,3.321320860417184,275.3459210252718,273.7216907390962,14.96013264748172,0.5674767748240466,0.09945,6934.44261,10633.95744,0.0,1084.99998,947.45869
2023-11-07 18:00:00,2024-07-17 00:00:00,3.1,3.321320860417184,275.3459210252718,273.7216907390962,14.96013264748172,0.5674767748240466,0.15986,6925.50195,10314.68579,0.94747,1061.00002,915.3833
2023-11-07 19:00:00,2024-07-17 00:00:00,3.1,3.342673658194304,275.13966726621345,273.5200091479509,0.0,0.20364445685475,0.09595,6939.41346,9887.31839,6.40995,1028.00004,875.22243
2023-11-07 20:00:00,2024-07-17 00:00:00,3.1,3.342673658194304,275.13966726621345,273.5200091479509,0.0,0.20364445685475,0.0,6947.1793,9401.04467,6.34528,1004.99998,840.79819
2023-11-07 21:00:00,2024-07-17 00:00:00,3.1,3.342673658194304,275.13966726621345,273.5200091479509,0.0,0.20364445685475,0.0,6964.50954,8930.94288,3.55905,992.99999,820.99932
2023-11-07 22:00:00,2024-07-17 00:00:00,3.1,3.4916408985824754,274.8391537608445,273.2215573236604,0.0,0.3783190334562486,0.0,6920.56053,8511.6603,0.0,1004.99998,802.19761
2023-11-07 23:00:00,2024-07-17 00:00:00,3.1,3.4916408985824754,274.8391537608445,273.2215573236604,0.0,0.3783190334562486,0.06208,6913.89717,8168.25369,0.0,1069.00003,798.59587
2023-11-08 00:00:00,2024-07-17 00:00:00,3.1,3.4916408985824754,274.8391537608445,273.2215573236604,0.0,0.3783190334562486,0.0,6941.97858,7847.83528,0.73453,1450.97863,776.02149
2023-11-08 01:00:00,2024-07-17 00:00:00,3.1,3.78022424594097,274.7233598363605,273.0973109776156,0.0,0.2207271666180005,0.0508,6962.29568,8115.53984,0.0,1480.06633,773.70661
2023-11-08 02:00:00,2024-07-17 00:00:00,3.1,3.78022424594097,274.7233598363605,273.0973109776156,0.0,0.2207271666180005,0.0,6953.88955,8416.35212,0.0,1488.95626,785.21998
2023-11-08 03:00:00,2024-07-17 00:00:00,3.1,3.78022424594097,274.7233598363605,273.0973109776156,0.0,0.2207271666180005,0.0,6952.02326,8774.73936,0.0,1473.3266,819.31736
2023-11-08 04:00:00,2024-07-17 00:00:00,3.1,3.936299704762238,274.715305330294,273.0196067863644,0.0,0.4921214109421852,0.08676,6972.21898,9241.47964,0.0,1422.96671,868.75515
2023-11-08 05:00:00,2024-07-17 00:00:00,3.1,3.936299704762238,274.715305330294,273.0196067863644,0.0,0.4921214109421852,0.0,6973.19213,9715.46208,5.4457,1381.00625,917.46021
2023-11-08 06:00:00,2024-07-17 00:00:00,3.1,3.936299704762238,274.715305330294,273.0196067863644,0.0,0.4921214109421852,0.00105,6982.0344,10110.04337,8.46246,1360.39432,963.8918
2023-11-08 07:00:00,2024-07-17 00:00:00,3.1,4.18719245588218,275.1188902494795,273.3380849413675,19.342607735351933,0.3573604551072589,0.0,7001.97971,10172.78009,13.87441,1332.50722,1013.53237
2023-11-08 08:00:00,2024-07-17 00:00:00,3.1,4.18719245588218,275.1188902494795,273.3380849413675,19.342607735351933,0.3573604551072589,0.0,7008.04324,10142.96651,16.03935,1326.85401,1064.95265
2023-11-08 09:00:00,2024-07-17 00:00:00,3.1,4.18719245588218,275.1188902494795,273.3380849413675,19.342607735351933,0.3573604551072589,0.0,7010.08455,10018.57627,13.65621,1364.92635,1099.44095
2023-11-08 10:00:00,2024-07-17 00:00:00,3.1,4.251496475308192,275.36016196348754,273.57764242699005,39.23435589880436,0.8718339307734475,0.0,6988.94296,9945.85779,6.91202,1400.37229,1133.25556
2023-11-08 11:00:00,2024-07-17 00:00:00,3.1,4.251496475308192,275.36016196348754,273.57764242699005,39.23435589880436,0.8718339307734475,0.0,7003.2045,9849.32711,0.0,1473.31496,1149.73405
2023-11-08 12:00:00,2024-07-17 00:00:00,3.1,4.251496475308192,275.36016196348754,273.57764242699005,39.23435589880436,0.8718339307734475,0.0,7014.93709,9796.08421,0.0,1520.00583,1146.99916
2023-11-08 13:00:00,2024-07-17 00:00:00,3.1,4.393707391897735,274.8257146220436,273.18802254532096,16.056221866164684,0.7417543555325844,0.0,7015.62242,9782.63438,0.0,1596.33733,1123.82986
2023-11-08 14:00:00,2024-07-17 00:00:00,3.1,4.393707391897735,274.8257146220436,273.18802254532096,16.056221866164684,0.7417543555325844,0.0,7023.66473,9893.07999,0.0,1663.1468,1082.90931
2023-11-08 15:00:00,2024-07-17 00:00:00,3.1,4.393707391897735,274.8257146220436,273.18802254532096,16.056221866164684,0.7417543555325844,0.10712,7028.6132,9885.3773,0.0,1739.00985,1038.2214
2023-11-08 16:00:00,2024-07-17 00:00:00,3.1,4.569514429868021,274.8087253806024,273.2535669102453,8.028239532139322,1.497563459343049,0.04852,7030.85925,9793.39638,0.0,1808.72885,990.37646
2023-11-08 17:00:00,2024-07-17 00:00:00,3.1,4.569514429868021,274.8087253806024,273.2535669102453,8.028239532139322,1.497563459343049,0.09945,7034.15108,9631.7304,0.0,1898.03154,949.99681
2023-11-08 18:00:00,2024-07-17 00:00:00,3.1,4.569514429868021,274.8087253806024,273.2535669102453,8.028239532139322,1.497563459343049,0.15986,7025.18283,9304.5178,0.94747,1996.30271,913.07338
2023-11-08 19:00:00,2024-07-17 00:00:00,3.1,4.6392328421346285,274.84257764283404,273.2905598745396,0.0,0.7137104452400111,0.09595,7039.44989,8862.41792,6.40995,2070.47938,867.86558
2023-11-08 20:00:00,2024-07-17 00:00:00,3.1,4.6392328421346285,274.84257764283404,273.2905598745396,0.0,0.7137104452400111,0.0,7047.08608,8364.21222,6.34528,2136.89369,829.85984
2023-11-08 21:00:00,2024-07-17 00:00:00,3.1,4.6392328421346285,274.84257764283404,273.2905598745396,0.0,0.7137104452400111,0.0,7064.29892,7875.76106,3.55905,2188.59082,807.03893
2023-11-08 22:00:00,2024-07-17 00:00:00,3.1,4.724111525372941,274.8505550056294,273.3639125776914,0.0,1.3064042133273548,0.0,7019.85522,7454.32653,0.0,2203.42917,786.29358
2023-11-08 23:00:00,2024-07-17 00:00:00,3.1,4.724111525372941,274.8505550056294,273.3639125776914,0.0,1.3064042133273548,0.06208,7013.19002,7160.62814,0.0,2236.17302,782.31749
2023-11-09 00:00:00,2024-07-17 00:00:00,3.1,4.724111525372941,274.8505550056294,273.3639125776914,0.0,1.3064042133273548,0.0,7042.30679,6791.28099,0.73453,2533.45718,763.24603
2023-11-09 01:00:00,2024-07-17 00:00:00,3.1,4.70113665803539,274.8727382503914,273.44107126762776,0.0,0.4863881530826486,0.0508,7062.59845,7069.30948,0.0,2536.24642,759.96273
2023-11-09 02:00:00,2024-07-17 00:00:00,3.1,4.70113665803539,274.8727382503914,273.44107126762776,0.0,0.4863881530826486,0.0,7054.57147,7390.42859,0.0,2520.19788,771.20314
2023-11-09 03:00:00,2024-07-17 00:00:00,3.1,4.70113665803539,274.8727382503914,273.44107126762776,0.0,0.4863881530826486,0.0,7053.9036,7799.11778,0.0,2474.48257,806.31955
