Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,geothermal,unknown
42408,2023-11-03 00:00:00,133.83,0.0,6743.0,5929.0,0.0,5385.0,585.0,0.0,0.0,0.0,0.0
42409,2023-11-03 01:00:00,135.86,0.0,6751.0,5586.0,0.0,5481.0,568.0,0.0,0.0,0.0,0.0
42410,2023-11-03 02:00:00,135.57,0.0,6756.0,5582.0,0.0,5533.0,568.0,0.0,0.0,0.0,0.0
42411,2023-11-03 03:00:00,135.18,0.0,6763.0,5583.0,0.0,5589.0,576.0,0.0,0.0,0.0,0.0
42412,2023-11-03 04:00:00,123.03,0.0,6769.0,7258.0,0.0,5721.0,609.0,0.0,0.0,0.0,0.0
42413,2023-11-03 05:00:00,115.76,0.0,6775.0,8293.0,0.0,5914.0,672.0,0.0,0.0,0.0,0.0
42414,2023-11-03 06:00:00,109.85,0.0,6782.0,9350.0,1.0,6007.0,706.0,0.0,0.0,0.0,0.0
42415,2023-11-03 07:00:00,109.39,0.0,6781.0,9510.0,6.0,5954.0,707.0,0.0,0.0,0.0,0.0
42416,2023-11-03 08:00:00,109.0,0.0,6793.0,9588.0,17.0,6030.0,695.0,0.0,0.0,0.0,0.0
42417,2023-11-03 09:00:00,109.54,0.0,6796.0,9519.0,38.0,6065.0,679.0,0.0,0.0,0.0,0.0
42418,2023-11-03 10:00:00,110.34,0.0,6809.0,9513.0,56.0,5968.0,693.0,0.0,0.0,0.0,0.0
42419,2023-11-03 11:00:00,111.37,0.0,6809.0,9389.0,65.0,5909.0,687.0,0.0,0.0,0.0,0.0
42420,2023-11-03 12:00:00,113.45,0.0,6822.0,8938.0,56.0,5948.0,686.0,0.0,0.0,0.0,0.0
42421,2023-11-03 13:00:00,115.22,0.0,6814.0,8635.0,31.0,5840.0,670.0,0.0,0.0,0.0,0.0
42422,2023-11-03 14:00:00,116.41,0.0,6817.0,8406.0,9.0,5801.0,666.0,0.0,0.0,0.0,0.0
42423,2023-11-03 15:00:00,114.49,0.0,6819.0,8508.0,1.0,6070.0,643.0,0.0,0.0,0.0,0.0
42424,2023-11-03 16:00:00,115.63,0.0,6826.0,8440.0,0.0,5941.0,636.0,0.0,0.0,0.0,0.0
42425,2023-11-03 17:00:00,121.21,0.0,6829.0,7925.0,0.0,5466.0,626.0,0.0,0.0,0.0,0.0
42426,2023-11-03 18:00:00,125.27,0.0,6829.0,7292.0,0.0,5458.0,591.0,0.0,0.0,0.0,0.0
42427,2023-11-03 19:00:00,130.12,0.0,6827.0,6519.0,0.0,5513.0,554.0,0.0,0.0,0.0,0.0
42428,2023-11-03 20:00:00,132.36,0.0,6831.0,6225.0,0.0,5526.0,513.0,0.0,0.0,0.0,0.0
42429,2023-11-03 21:00:00,136.77,0.0,6832.0,5674.0,0.0,5516.0,461.0,0.0,0.0,0.0,0.0
42430,2023-11-03 22:00:00,139.9,0.0,6832.0,5280.0,0.0,5505.0,452.0,0.0,0.0,0.0,0.0
42431,2023-11-03 23:00:00,137.82,0.0,6735.0,5564.0,0.0,5297.0,485.0,0.0,0.0,0.0,0.0
