UTC time,nat_gas,hydro,wind,biomass,unknown
2023-08-28 00:00:00,34.0,92.0,13.0,16.0,14.0
2023-08-28 01:00:00,91.0,32.0,16.0,16.0,14.0
2023-08-28 02:00:00,150.0,0.0,12.0,17.0,15.0
2023-08-28 03:00:00,149.0,0.0,14.0,19.0,15.0
2023-08-28 04:00:00,156.0,0.0,15.0,23.0,15.0
2023-08-28 05:00:00,253.0,44.0,10.0,25.0,16.0
2023-08-28 06:00:00,299.0,28.0,15.0,25.0,16.0
2023-08-28 07:00:00,313.0,125.0,15.0,35.0,28.0
2023-08-28 08:00:00,301.0,0.0,19.0,26.0,18.0
2023-08-28 09:00:00,300.0,0.0,18.0,26.0,18.0
2023-08-28 10:00:00,300.0,0.0,22.0,26.0,17.0
2023-08-28 11:00:00,300.0,0.0,26.0,26.0,17.0
2023-08-28 12:00:00,301.0,0.0,26.0,26.0,18.0
2023-08-28 13:00:00,300.0,10.0,23.0,26.0,17.0
2023-08-28 14:00:00,300.0,122.0,21.0,26.0,17.0
2023-08-28 15:00:00,301.0,217.0,18.0,29.0,21.0
2023-08-28 16:00:00,300.0,212.0,15.0,23.0,17.0
2023-08-28 17:00:00,300.0,229.0,7.0,22.0,16.0
2023-08-28 18:00:00,298.0,230.0,7.0,22.0,16.0
2023-08-28 19:00:00,251.0,41.0,13.0,22.0,16.0
2023-08-28 20:00:00,250.0,20.0,22.0,19.0,15.0
2023-08-28 21:00:00,251.0,9.0,25.0,18.0,15.0
2023-08-28 22:00:00,172.0,0.0,14.0,18.0,14.0
2023-08-28 23:00:00,150.0,0.0,9.0,18.0,14.0
