UTC time,nat_gas,hydro,wind,biomass,unknown
2023-12-11 00:00:00,301.0,107.0,35.0,31.0,16.0
2023-12-11 01:00:00,302.0,102.0,34.0,33.0,16.0
2023-12-11 02:00:00,399.0,100.0,41.0,32.0,15.0
2023-12-11 03:00:00,402.0,98.0,42.0,32.0,16.0
2023-12-11 04:00:00,401.0,115.0,41.0,34.0,18.0
2023-12-11 05:00:00,402.0,264.0,38.0,35.0,19.0
2023-12-11 06:00:00,404.0,275.0,37.0,36.0,20.0
2023-12-11 07:00:00,493.0,280.0,43.0,36.0,20.0
2023-12-11 08:00:00,504.0,247.0,42.0,36.0,20.0
2023-12-11 09:00:00,506.0,285.0,33.0,35.0,19.0
2023-12-11 10:00:00,534.0,255.0,28.0,35.0,19.0
2023-12-11 11:00:00,532.0,254.0,24.0,34.0,19.0
2023-12-11 12:00:00,531.0,344.0,22.0,35.0,21.0
2023-12-11 13:00:00,531.0,308.0,19.0,36.0,21.0
2023-12-11 14:00:00,529.0,281.0,21.0,37.0,21.0
2023-12-11 15:00:00,454.0,263.0,18.0,35.0,19.0
2023-12-11 16:00:00,451.0,212.0,13.0,36.0,21.0
2023-12-11 17:00:00,451.0,174.0,12.0,36.0,19.0
2023-12-11 18:00:00,453.0,175.0,11.0,35.0,19.0
2023-12-11 19:00:00,447.0,220.0,12.0,35.0,19.0
2023-12-11 20:00:00,350.0,173.0,12.0,34.0,18.0
2023-12-11 21:00:00,299.0,139.0,9.0,35.0,18.0
2023-12-11 22:00:00,357.0,91.0,6.0,35.0,18.0
2023-12-11 23:00:00,448.0,126.0,6.0,32.0,16.0
