UTC time,nat_gas,hydro,wind,biomass,unknown
2023-12-05 00:00:00,450.0,0.0,0.0,29.0,15.0
2023-12-05 01:00:00,450.0,0.0,0.0,31.0,14.0
2023-12-05 02:00:00,450.0,0.0,2.0,31.0,14.0
2023-12-05 03:00:00,514.0,0.0,5.0,31.0,14.0
2023-12-05 04:00:00,531.0,1.0,8.0,31.0,13.0
2023-12-05 05:00:00,554.0,140.0,9.0,32.0,15.0
2023-12-05 06:00:00,555.0,352.0,13.0,32.0,16.0
2023-12-05 07:00:00,555.0,465.0,17.0,32.0,16.0
2023-12-05 08:00:00,555.0,472.0,19.0,32.0,16.0
2023-12-05 09:00:00,555.0,329.0,16.0,32.0,16.0
2023-12-05 10:00:00,555.0,182.0,13.0,32.0,16.0
2023-12-05 11:00:00,554.0,89.0,6.0,32.0,16.0
2023-12-05 12:00:00,555.0,85.0,3.0,32.0,17.0
2023-12-05 13:00:00,555.0,85.0,0.0,33.0,17.0
2023-12-05 14:00:00,551.0,179.0,2.0,32.0,16.0
2023-12-05 15:00:00,555.0,164.0,2.0,35.0,18.0
2023-12-05 16:00:00,556.0,92.0,1.0,35.0,18.0
2023-12-05 17:00:00,556.0,89.0,3.0,34.0,18.0
2023-12-05 18:00:00,556.0,108.0,4.0,34.0,18.0
2023-12-05 19:00:00,557.0,105.0,5.0,34.0,18.0
2023-12-05 20:00:00,555.0,69.0,6.0,34.0,18.0
2023-12-05 21:00:00,479.0,7.0,7.0,34.0,18.0
2023-12-05 22:00:00,460.0,24.0,5.0,31.0,14.0
2023-12-05 23:00:00,439.0,1.0,1.0,30.0,13.0
