UTC time,nat_gas,hydro,wind,biomass,unknown
2023-05-12 00:00:00,0.0,315.0,10.0,16.0,14.0
2023-05-12 01:00:00,0.0,315.0,8.0,23.0,23.0
2023-05-12 02:00:00,0.0,315.0,7.0,20.0,19.0
2023-05-12 03:00:00,0.0,333.0,8.0,21.0,20.0
2023-05-12 04:00:00,0.0,622.0,7.0,19.0,18.0
2023-05-12 05:00:00,0.0,588.0,1.0,24.0,24.0
2023-05-12 06:00:00,0.0,585.0,0.0,28.0,29.0
2023-05-12 07:00:00,0.0,328.0,0.0,26.0,26.0
2023-05-12 08:00:00,0.0,314.0,3.0,25.0,25.0
2023-05-12 09:00:00,0.0,310.0,11.0,25.0,25.0
2023-05-12 10:00:00,0.0,316.0,20.0,25.0,25.0
2023-05-12 11:00:00,0.0,316.0,16.0,22.0,21.0
2023-05-12 12:00:00,0.0,314.0,13.0,22.0,21.0
2023-05-12 13:00:00,0.0,401.0,12.0,24.0,24.0
2023-05-12 14:00:00,0.0,403.0,7.0,25.0,25.0
2023-05-12 15:00:00,0.0,424.0,2.0,22.0,20.0
2023-05-12 16:00:00,0.0,424.0,0.0,22.0,20.0
2023-05-12 17:00:00,0.0,452.0,0.0,23.0,22.0
2023-05-12 18:00:00,0.0,408.0,2.0,21.0,20.0
2023-05-12 19:00:00,0.0,400.0,4.0,18.0,15.0
2023-05-12 20:00:00,0.0,417.0,6.0,22.0,20.0
2023-05-12 21:00:00,0.0,343.0,6.0,17.0,15.0
2023-05-12 22:00:00,0.0,323.0,5.0,20.0,19.0
2023-05-12 23:00:00,0.0,323.0,4.0,19.0,17.0
