Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
41544,2023-09-28 00:00:00,2024-07-17 00:00:00,3.1,337.04,160.0,9.0,1.0,12.0,9.0
41545,2023-09-28 01:00:00,2024-07-17 00:00:00,3.1,333.45,162.0,9.0,2.0,14.0,10.0
41546,2023-09-28 02:00:00,2024-07-17 00:00:00,3.1,333.27,161.0,9.0,2.0,14.0,10.0
41547,2023-09-28 03:00:00,2024-07-17 00:00:00,3.1,348.08,172.0,1.0,1.0,16.0,11.0
41548,2023-09-28 04:00:00,2024-07-17 00:00:00,3.1,343.97,171.0,0.0,1.0,20.0,12.0
41549,2023-09-28 05:00:00,2024-07-17 00:00:00,3.1,317.24,171.0,14.0,2.0,23.0,13.0
41550,2023-09-28 06:00:00,2024-07-17 00:00:00,3.1,333.27,171.0,3.0,2.0,24.0,14.0
41551,2023-09-28 07:00:00,2024-07-17 00:00:00,3.1,303.35,171.0,24.0,2.0,25.0,15.0
41552,2023-09-28 08:00:00,2024-07-17 00:00:00,3.1,339.77,153.0,0.0,1.0,23.0,15.0
41553,2023-09-28 09:00:00,2024-07-17 00:00:00,3.1,342.62,152.0,0.0,2.0,21.0,16.0
41554,2023-09-28 10:00:00,2024-07-17 00:00:00,3.1,340.98,153.0,0.0,5.0,19.0,16.0
41555,2023-09-28 11:00:00,2024-07-17 00:00:00,3.1,326.98,151.0,0.0,14.0,18.0,16.0
41556,2023-09-28 12:00:00,2024-07-17 00:00:00,3.1,311.74,173.0,0.0,28.0,17.0,15.0
41557,2023-09-28 13:00:00,2024-07-17 00:00:00,3.1,338.55,250.0,0.0,14.0,19.0,14.0
41558,2023-09-28 14:00:00,2024-07-17 00:00:00,3.1,314.39,250.0,29.0,5.0,21.0,13.0
41559,2023-09-28 15:00:00,2024-07-17 00:00:00,3.1,332.21,257.0,1.0,15.0,22.0,12.0
41560,2023-09-28 16:00:00,2024-07-17 00:00:00,3.1,303.23,369.0,44.0,26.0,22.0,12.0
41561,2023-09-28 17:00:00,2024-07-17 00:00:00,3.1,277.47,399.0,85.0,40.0,22.0,13.0
41562,2023-09-28 18:00:00,2024-07-17 00:00:00,3.1,312.91,356.0,2.0,53.0,20.0,12.0
41563,2023-09-28 19:00:00,2024-07-17 00:00:00,3.1,313.99,258.0,0.0,39.0,17.0,12.0
41564,2023-09-28 20:00:00,2024-07-17 00:00:00,3.1,316.45,252.0,0.0,37.0,13.0,9.0
41565,2023-09-28 21:00:00,2024-07-17 00:00:00,3.1,325.54,248.0,0.0,29.0,11.0,8.0
41566,2023-09-28 22:00:00,2024-07-17 00:00:00,3.1,295.12,152.0,0.0,35.0,14.0,11.0
41567,2023-09-28 23:00:00,2024-07-17 00:00:00,3.1,299.01,151.0,0.0,32.0,14.0,11.0
